cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
00766T100,ACM,NA,32.2,3195.86,2100.189,0.205754913,1,1 ,6/30/2014,1,5.434783
007737109,ACY,NA,15.58,25.030158,61.233,0.254330872,1,1 ,6/30/2014,1,1.347882
009158106,APD,NA,128.62,27302.87417,8197.398,0.320761372,1,1 ,6/30/2014,1,2.589022
00971T101,AKAM,NA,61.06,10868.75,2740.59,0.230576959,1,1 ,6/30/2014,1,-3.340976
009728106,AKRX,NA,33.25,3455.39187,274.049,0.408817401,1,1 ,6/30/2014,1,2.045113
011311107,ALG,NA,54.09,656.38123,357.871,0.166909152,1,1 ,6/30/2014,1,-12.00868
020520102,ALJ,NA,12.44,858.02,984.198,0.119694297,1,1 ,6/30/2014,1,3.29582
02153X108,AAMC,NA,723.06,1620.45,-26.863,NULL,RP,1 ,6/30/2014,0.7066,-15.21865
02208R106,AIMC,NA,36.39,984.983014,332.552,0.279406105,1,1 ,6/30/2014,1,-13.84996
02209S103,MO,NA,41.94,83312.18,11023,1.686998785,1,1 ,6/30/2014,1,-3.19504
023135106,AMZN,NA,324.78,149453.17,10899,0.399206042,1,1 ,6/30/2014,0.85,-3.63015
02554F300,AMZG,NA,5.99,182.19,141.688,0.13791517,1,1 ,6/30/2014,1,7.345576
025932104,AFG,NA,59.56,5331.770997,4828,0.168682235,1,1 ,6/30/2014,1,-5.644136
066849100,BHB,NA,27.88,164.950208,129.729,0.161035698,1,1 ,6/30/2014,1,-2.080344
068221100,BRN,NA,3.1401,25.99111,20.506,0.205585106,1,1 ,6/30/2014,1,-4.462402
073295107,BBCN,NA,15.95,1267.88,832.159,0.159398625,1,1 ,6/30/2014,1,-5.21037
12618T105,CRAI,NA,23.05,229.94,225.383,0.118279286,M,1 ,6/30/2014,1,3.600868
12621E103,CNO,NA,17.8,3877.86,4710.199,0.16912233,1,1 ,6/30/2014,1,-9.101124
127537207,CDZI,NA,8.33,134.714751,-41.162,NULL,1,1 ,6/30/2014,1,7.803121
12811R104,CLMS,NA,13.39,274.920454,205.695,0.367291378,1,1 ,6/30/2014,1,-11.42644
