cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
030371108,AVD,NA,11.7,315.083457,152.33,0.28126436,L,1,12/31/2008,1,21.45299
03073E105,ABC,NA,35.66,5570.761659,2710.045,0.26012389,L,1,12/31/2008,1,1.850813
03152W109,FOLD,NA,7.98,180.151628,89.666,-0.499548274,K,1,12/31/2008,1,8.897243
108035106,BDGE,NA,18.5,113.72,53.274,0.262041521,LIQ,1,12/31/2008,1,1.891892
110122108,BMY,NA,23.25,46025.97319,13071.25,0.368217653,L,1,12/31/2008,1,-7.913979
11133T103,BR,NA,12.54,1773.133115,794.3,0.484659386,L,1,12/31/2008,1,7.575758
115637100,BF.A,NA,50,7684.78,1832.9,0.360569402,ALB,1,12/31/2008,0.3394,-5
117665109,BMTC,NA,20.1,172.53,94.122,0.205594866,LIQ,1,12/31/2008,1,-7.562189
125141101,CECE,NA,2.42,34.662219,45.577,0.171446185,K,1,12/31/2008,1,-2.892562
125269100,CF,NA,49.16,2795.22,1811.5,0.617168093,L,1,12/31/2008,1,-4.393816
126128107,CCNE,NA,11.185,95.971908,62.079,0.224858648,LIQ,1,12/31/2008,1,0.04470273
126408103,CSX,NA,32.47,12808.42012,14956,0.224928977,L,1,12/31/2008,1,-10.80998
126600105,CVBF,NA,11.9,990.92,434.82,0.227645923,K,1,12/31/2008,1,-24.45378
127055101,CBT,NA,15.3,1000.950771,1335,0.231385108,L,1,12/31/2008,1,-12.67974
237934104,DTLK,NA,3.2,41.44,42.045,0.191366393,K,1,12/31/2008,1,7.8125
29530P102,ERIE,NA,37.63,1933.39,933.783,0.245111552,K,1,12/31/2008,1,-5.79325
298736109,EEFT,NA,11.61,583.892732,773.772,0.137094499,K,1,12/31/2008,1,-13.43669
373865104,GABC,NA,11.39,125.630208,101.021,0.213242791,K,1,12/31/2008,1,-2.502195
377316104,GLT,NA,9.3,421.441441,702.742875,0.170694231,L,1,12/31/2008,1,-5.464229
38141G104,GS,NA,84.39,40111.13,47361,0.082696564,ABB,1,12/31/2008,0.95,-4.337007
383082104,GRC,NA,31.12,519.94,172.5648333,0.289466696,L,1,12/31/2008,1,-17.73779
384109104,GGG,NA,23.73,1412.24349,257.414,1.283910185,L,1,12/31/2008,1,-9.630654
387328107,GVA,NA,43.93,1680.85234,754.11,0.344333055,L,1,12/31/2008,1,-19.827
462846106,IRM,NA,24.73,4987.350167,2252.943,0.234558532,L,1,12/31/2008,1,-17.26648
068798107,DFZ,NA,5.2,54.97,47.225,0.221149717,L,1,12/31/2008,1,25
071813109,BAX,NA,53.59,33234.97,7148.375,0.435755773,L,1,12/31/2008,1,9.44206
203668108,CYH,NA,14.58,1359.84,2308.917,0.270207201,L,1,12/31/2008,1,27.84636
204166102,CVLT,NA,13.41,554.89,105.731,0.28909213,K,1,12/31/2008,1,-1.043997
205638109,CPWR,NA,6.75,1663.84,842.038,0.314967736,K,1,12/31/2008,1,-3.703704
20563P101,CIX,NA,5.28,65.27,119.366,0.197876234,ALB,1,12/31/2008,1,7.954545
206710402,CCUR,NA,3.4,28.14,48.052,0.040330572,K,1,12/31/2008,1,18.82353
207410101,CNMD,NA,23.94,694.78,634.234,0.166293513,K,1,12/31/2008,1,-34.62824
253922108,DCOM,NA,13.3,454.59267,276.102,0.164011851,K,1,12/31/2008,1,-23.39486
313855108,FSS,NA,8.21,389.15,367.4667917,0.165485278,L,1,12/31/2008,1,-17.78319
31428X106,FDX,NA,64.15,19969.38103,16654.33333,0.279425612,L,1,12/31/2008,0.95,-20.59236
318457108,FAC,NA,2.9,139.460034,224.333,0.027459179,L,1,12/31/2008,1,-3.103448
31848L104,FABK,NA,10.25,53.963001,68.181,-0.011528138,LIQ,1,12/31/2008,1,-0.4437924
318687100,FBSI,NA,15.8,24.502877,27.304,0.047320807,LIQ,1,12/31/2008,1,-16.64557
319390100,FBIZ,NA,13,33.092098,51.739,0.133999498,LIQ,1,12/31/2008,1,-3.076923
320817109,FRME,NA,22.21,406.11,352.093,0.133256432,K,1,12/31/2008,1,-29.40117
432748101,HTH,NA,9.74,549.88,671.235,0.038442406,L,1,12/31/2008,1,2.669405
000360206,AAON,NA,20.88,359.05,97.377,0.52532939,K,1,12/31/2008,1,-13.21839
001084102,AG,NA,23.59,2164.27,2362.1,0.30035924,L,1,12/31/2008,1,-9.792285
090572207,BIO,NA,75.31,2026.64,1086.763,0.236898017,ALB,1,12/31/2008,1,-15.62873
09062X103,BIIB,NA,47.63,13896.19,6208.641,0.275393073,K,1,12/31/2008,1,2.141507
092113109,BKH,NA,26.96,1036.62,1389.883,0.118991311,LU,1,12/31/2008,1,-1.706231
21036P207,STZ.B,NA,15.89,3452.05,3225.5,0.100418265,ALB,1,12/31/2008,0.144113,-8.118314
00507V109,ATVI,NA,8.64,11442.74,12471,0.267225048,K,1,12/31/2008,1,1.388889
005125109,ACXM,NA,8.11,633.185006,596.8586667,0.515594556,K,1,12/31/2008,1,17.26264
00817Y108,AET,NA,28.5,13141.35,9296.598,0.310016565,L,1,12/31/2008,1,8.77193
008252108,AMG,NA,41.92,1721.934048,1473.142,0.302718272,L,1,12/31/2008,1,-4.126908
05334D107,AUXL,NA,28.44,1201.78032,41.537,-1.124515492,K,1,12/31/2008,1,7.45429
053611109,AVY,NA,32.73,3478.73,2098.6,0.3344,L,1,12/31/2008,1,-25.97006
05379B107,AVA,NA,19.38,1054.87,1443.54,0.136346759,LU,1,12/31/2008,1,-1.754386
054303102,AVP,NA,24.03,10243.91374,1117.429167,1.04305949,L,1,12/31/2008,1,-14.89804
05561Q201,BOKF,NA,40.4,2724.33,1940.503,0.15689798,K,1,12/31/2008,0.9,-7.673267
055662100,BSDM,NA,3.66,79.86,20.156,-0.327993371,K,1,12/31/2008,1,-9.289618
057224107,BHI,NA,32.07,9862.51189,6785.898,0.401996898,L,1,12/31/2008,1,4.349715
05874B107,BYI,NA,24.03,1317.13236,353.57,0.712798032,L,1,12/31/2008,1,-15.98003
059692103,BXS,NA,23.36,1941.3,1242.719,0.189360588,L,1,12/31/2008,1,-19.09247
229899109,CFR,NA,50.68,3006.49,1610.86,0.20447587,L,1,12/31/2008,1,-13.63457
280358102,EDGW,NA,2.59,31.87,87.02,0.064042749,K,1,12/31/2008,1,8.108109
285229100,ESIO,NA,6.79,183.311871,389.011,0.001100712,K,1,12/31/2008,1,-6.921944
40867E107,HBNK,NA,9.14,70.341275,99.064,0.023338448,K,1,12/31/2008,1,-5.36105
410345102,HBI,NA,12.75,1191.874093,380.934,0.954480304,L,1,12/31/2008,1,-29.4902
41043F208,HGR,NA,14.51,446.89,242.651,0.200559781,L,1,12/31/2008,1,-5.926947
411307101,HNSN,NA,7.22,181.86,58.537,-0.881955003,K,1,12/31/2008,1,-37.39612
412822108,HOG,NA,16.97,3951.02,2517.7465,0.519696572,L,1,12/31/2008,1,-28.22628
452327109,ILMN,NA,26.05,3223.383575,852.993,0.143613045,K,1,12/31/2008,1,5.028791
015351109,ALXN,NA,36.19,2820.131988,173.76,0.051732274,K,1,12/31/2008,1,1.878972
06643P104,BFIN,NA,10.19,221.720919,261.627,0.057100376,K,1,12/31/2008,1,-5.495584
073302101,BEAV,NA,7.69,764.91,1579.5,0.214433897,K,1,12/31/2008,1,25.74772
20451Q104,CODI,NA,11.25,354.66,548.097,0.088136162,K,1,12/31/2008,1,-0.7237723
205363104,CSC,NA,35.14,5323.113288,5999.598,0.349421172,L,1,12/31/2008,1,4.837792
205887102,CAG,NA,16.5,7377.29,5440.048,0.268985884,L,1,12/31/2008,1,4.738261
205944101,CNW,NA,26.6,1218.93,1083.476,0.394267563,L,1,12/31/2008,1,-17.18045
254543101,DIOD,NA,6.06,248.77,369.107,0.234544455,K,1,12/31/2008,1,6.930693
254687106,DIS,NA,22.69,41999.81,34673,0.214556872,L,1,12/31/2008,0.95,-8.858528
25470F104,DISCA,NA,14.16,3879.17,5519,0.010303981,AEB,1,12/31/2008,1,2.40113
319383105,BUSE,NA,18.24,652.78,513.86,0.098877126,K,1,12/31/2008,1,-51.19783
31986N102,FCCY,NA,10.1,40.364943,43.069,0.121015115,LIQ,1,12/31/2008,1,-27.33168
32022D108,FFKY,NA,11.81,55.13,74.456,0.169279826,LIQ,1,12/31/2008,1,-15.32599
32111B104,FNSC,NA,2.06,13.191579,82.631,-0.005082838,LIQ,1,12/31/2008,1,#N/A
436440101,HOLX,NA,13.07,3348.87,5563.104,0.0952615,K,1,12/31/2008,1,-9.79342
03475V101,ANGO,NA,13.69,333.52,359.947,0.08296542,K,1,12/31/2008,1,-0.6574142
035255108,ANIK,NA,3.04,34.602718,59.275,0.109036002,K,1,12/31/2008,1,34.21053
039483102,ADM,NA,28.83,18493.70407,14099.95833,0.248064768,L,1,12/31/2008,1,-5.029483
040712101,ARKR,NA,11.43,39.89,38.522,0.313445424,LIQ,1,12/31/2008,1,-8.136483
04269E107,ARQL,NA,4.22,186.33,48.419,-1.204320618,K,1,12/31/2008,1,-6.398104
04269X105,ARRY,NA,4.05,192.730558,8.046,-12.91909023,K,1,12/31/2008,1,-1.234568
156432106,CNBKA,NA,15.75,87.24,122.314,0.120313292,ALB,1,12/31/2008,1,7.773678
15670S105,CVO,NA,4.45,241.153942,183.439,0.857320417,L,1,12/31/2008,1,-11.23596
171779309,CIEN,NA,6.7,606.573579,1018.562,0.066681082,K,1,12/31/2008,1,-6.865672
002567105,ABAX,NA,16.03,350.83258,115.726,0.188782123,K,1,12/31/2008,1,-1.310044
004498101,ACIW,NA,15.9,555.05,219.709,0.048604819,K,1,12/31/2008,1,6.855346
00484M106,ACOR,NA,20.51,773.531491,224.345,-0.309220174,K,1,12/31/2008,1,19.60019
006854202,ADEP,NA,3.75,30.4905,29.01,-0.149982216,K,1,12/31/2008,1,-19.99667
00724F101,ADBE,NA,21.29,11304.06,4468.268,0.298977421,K,1,12/31/2008,0.95,-9.300141
007974108,ADVS,NA,19.97,537.73,194.32,0.138474968,K,1,12/31/2008,1,9.313971
00826A109,AFFY,NA,9.99,152.862664,41.573,-2.096296503,K,1,12/31/2008,1,30.13013
05541T101,BGCP,NA,2.76,541.99,185.694,0.042009973,ABB,1,12/31/2008,1,-12.68116
057665200,BCPC,NA,24.91,453.06,116.734,0.308126846,K,1,12/31/2008,1,-10.35729
05969A105,TBBK,NA,3.75,54.614696,172.662,0.080896951,K,1,12/31/2008,1,-17.6
060505104,BAC,NA,14.08,70647.52,156630,0.076982643,L,1,12/31/2008,1,-53.26704
228227104,CCI,NA,17.58,5075.3,3335.34,0.140266124,L,1,12/31/2008,1,11.03527
229669106,CUB,NA,27.2,726.99,405.828,0.170784772,L,1,12/31/2008,1,-0.1470588
278715206,EBIX,NA,23.9,238.55,67.697,0.409486388,K,1,12/31/2008,1,-14.39331
28176E108,EW,NA,54.95,3058.672893,874.5,0.269868496,L,1,12/31/2008,1,4.622384
285218103,ELRC,NA,11.16,274.27,270.22,0.301173106,K,1,12/31/2008,1,-5.017921
