cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
003654100,ABMD,NA,10.07,263.8843,78.392,NULL,K,1,9/30/2005,1,-14.2999
004225108,ACAD,NA,11.37,266.79,61.15,NULL,IPO,1,9/30/2005,1,-7.651715
004446100,ACET,NA,5.77,140.14,107.972,NULL,K,1,9/30/2005,1,2.079723
00847J105,AGYS,NA,16.84,511.62,366.796,NULL,K,1,9/30/2005,1,-11.11683
052769106,ADSK,NA,46.44,10617.5304,712.28,NULL,K,1,9/30/2005,1,-2.842377
053807103,AVT,NA,24.45,3555.8614,2097.033,NULL,L,1,9/30/2005,1,-5.725971
055936108,BNCC,NA,13.25,38.52,45.213,NULL,LIQ,1,9/30/2005,1,-1.886792
056525108,BMI,NA,39.34,267.08,77.70813333,NULL,LIQ,1,9/30/2005,1,-16.11591
21988R102,EXBD,NA,77.98,3110.88,386.254,NULL,K,1,9/30/2005,1,5.975891
22025Y407,CXW,NA,39.7,1563.7036,871.807,NULL,L,1,9/30/2005,1,0.4534005
224633206,CRD.A,NA,7.6,377.91,196.776,NULL,ALB,1,9/30/2005,1,-7.631579
33582V108,FNFG,NA,14.44,1658.05,1381.168,NULL,K,1,9/30/2005,1,2.709881
336901103,SRCE,NA,23.15,478.52,333.613,NULL,K,1,9/30/2005,1,3.066955
337738108,FISV,NA,45.87,8628.98,2701.399,NULL,K,1,9/30/2005,1,-4.774363
345370860,F,NA,9.86,18271.07,22572.66667,NULL,L,1,9/30/2005,0.95,-14.56652
345550305,FCE.B,NA,38.25,3854.8524,1187.364,NULL,ALB,1,9/30/2005,0.889875,-3.895425
436233100,HOLL,NA,4.21,137.0649,45.281,NULL,K,1,9/30/2005,1,-1.900238
001031103,AEPI,NA,22.04,188.49,39.744,NULL,LIQ,1,9/30/2005,1,-7.894737
001204106,ATG,NA,37.11,2871.61,1902,NULL,LU,1,9/30/2005,1,-5.173808
001547108,AKS,NA,8.57,940.91,271.9,NULL,L,1,9/30/2005,1,-18.43641
002444107,AVX,NA,12.74,2196.3759,1409.821,NULL,L,1,9/30/2005,0.9,-2.825746
09058M103,BASI,NA,5.43,26.45,21.975,NULL,LIQ,1,9/30/2005,1,3.130755
20451N101,CMP,NA,23,726.12,-35.1,NULL,L,1,9/30/2005,1,-2.652174
207797101,CTWS,NA,24.72,200.1578,118.033,NULL,LIQ,1,9/30/2005,1,1.092233
209115104,ED,NA,48.55,11863.25,10849,NULL,LU,1,9/30/2005,1,-6.282183
