cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
004631107,ACME,NA,3.83,61.46,98.338,NULL,K,1,10/31/2007,1,-17.75457
00817Y108,AET,NA,56.17,28107.47,10332.5,NULL,L,1,10/31/2007,1,-0.4430593
008252108,AMG,NA,131.55,3886.90193,893.435,NULL,L,1,10/31/2007,1,-5.549221
008272106,AFFM,NA,10.9,167.570583,209.616,NULL,K,1,10/31/2007,0.8496,1.834862
06643P104,BFIN,NA,15.92,361.901925,306.912,NULL,K,1,10/31/2007,1,-0.2170875
073302101,BEAV,NA,49.71,4599.504444,1167.9,NULL,K,1,10/31/2007,1,-5.45162
204512107,CTT,NA,2.33,18.890195,10.071,NULL,L,1,10/31/2007,1,-6.008584
20451Q104,CODI,NA,16.11,507.87,508.204,NULL,K,1,10/31/2007,1,-7.572936
205363104,CSC,NA,58.39,10161.2,6362,NULL,L,1,10/31/2007,1,-9.539305
205887102,CAG,NA,23.73,11562.55097,5127.513,NULL,L,1,10/31/2007,1,5.436157
205944101,CNW,NA,42.61,1922.282443,693.274,NULL,L,1,10/31/2007,1,-0.5304289
253827109,DRAD,NA,3.31,62.431227,56.455,NULL,K,1,10/31/2007,1,8.1571
254543101,DIOD,NA,33.06,1312.85,330.03,NULL,K,1,10/31/2007,1,-11.01028
254687106,DIS,NA,34.63,67214.19,34008,NULL,L,1,10/31/2007,0.95,-4.273751
25848T109,HILL,NA,3.01,137.754965,146.929,NULL,K,1,10/31/2007,1,-15.61462
33646W100,FSBK,NA,24.98,247.37,85.315,NULL,LIQ,1,10/31/2007,1,-3.482786
33832D106,FVE,NA,9.1,288.51,75.562,NULL,L,1,10/31/2007,1,3.626374
339382103,FLXS,NA,14.1,92.653511,114.335,NULL,LIQ,1,10/31/2007,1,-8.226951
343389102,FTK,NA,50.8,922.7,66.864,NULL,L,1,10/31/2007,1,-27.44094
343873105,FFIC,NA,17,361.45451,228.923,NULL,K,1,10/31/2007,1,-5.529412
346375108,FORM,NA,39.11,1877.91,702.67,NULL,K,1,10/31/2007,1,-2.991562
428236103,HPQ,NA,51.68,133699.3413,37024.15,NULL,L,1,10/31/2007,1,-1.006192
015351109,ALXN,NA,76.5,2841.023111,96.311,NULL,K,1,10/31/2007,1,-4.941176
05334D107,AUXL,NA,26.41,1056.330066,76.359,NULL,K,1,10/31/2007,1,6.209769
053611109,AVY,NA,57.9,6165.24,1765.8,NULL,L,1,10/31/2007,1,-10
05379B107,AVA,NA,22.05,1164.860002,1351.789,NULL,LU,1,10/31/2007,1,-2.348922
054303102,AVP,NA,40.98,17583.01051,1085.31875,NULL,L,1,10/31/2007,1,0.634801
05453N100,AWRE,NA,4.91,116.554282,51.097,NULL,K,1,10/31/2007,1,1.221996
05561Q201,BOKF,NA,54.54,3668.31,1868.563,NULL,K,1,10/31/2007,0.9,0.7316732
055662100,BSM,NA,5.9999,127.70399,24.49,NULL,L,1,10/31/2007,1,-8.331424
057224107,BHI,NA,86.72,27593.05081,5952.499,NULL,L,1,10/31/2007,1,-7.295091
05874B107,BYI,NA,40.33,2176.69076,153.528,NULL,L,1,10/31/2007,1,3.396975
059692103,BXS,NA,24.26,1993.33,1140.28,NULL,L,1,10/31/2007,1,0.8244023
247850100,DEL,NA,55.92,698.284448,226.876,NULL,L,1,10/31/2007,1,-13.76287
319383105,BUSE,NA,20.73,758.411113,191.727,NULL,K,1,10/31/2007,1,0.7718283
31986N102,FCCY,NA,16.49,61.75,37.392,NULL,LIQ,1,10/31/2007,1,-6.67071
32022D108,FFKY,NA,26.38,123.0517,72.309,NULL,LIQ,1,10/31/2007,1,-3.563306
32111B104,FNSC,NA,13.6,50.263179,27.872,NULL,LIQ,1,10/31/2007,1,-3.7037
