cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
002535300,RNT.A,NA,21.95,1183.51,493.991,NULL,ALB,1,1/31/2006,1,11.62
002824100,ABT,NA,43.15,66935.51,14263.031,NULL,L,1,1/31/2006,1,2.39
003830106,ABP,NA,6.97,293.1442,-22.53035,NULL,L,1,1/31/2006,1,-18.36
004337101,ANCX,NA,11.15,88.6647,29.831,NULL,LIQ,1,1/31/2006,1,-4.89
00508X203,ATU,NA,57.25,1552.9062,321.238,NULL,L,1,1/31/2006,1,-3.76
006351308,AE,NA,26.75,112.8315,59.609,NULL,L,1,1/31/2006,1,-1.72
006743306,AEY,NA,7.97,80.473,9.135,NULL,LIQ,1,1/31/2006,1,-29.61
00751Y106,AAP,NA,43.57,4713.28,913.059,NULL,L,1,1/31/2006,1,-5.1
00826T108,AFFX,NA,38.18,2533.97,337.841,NULL,K,1,1/31/2006,1,-6.99
00846U101,A,NA,33.91,14539.26,4080,NULL,L,1,1/31/2006,1,6.16
067774109,BKS,NA,42.42,2790.6419,1163.942,NULL,L,1,1/31/2006,1,1.53
067806109,B,NA,37.87,902.8207,409.757,NULL,L,1,1/31/2006,1,1.93
174715102,CIZ,NA,23.75,118.97,63.811,NULL,LIQ,1,1/31/2006,1,1.28
189054109,CLX,NA,59.85,9019.5144,-439.32865,NULL,L,1,1/31/2006,1,1.84
190345108,CRV,NA,7.31,32.3613,31.843,NULL,LIQ,1,1/31/2006,1,-0.82
192025104,CVLY,NA,19.71,62.2244,38.25,NULL,LIQ,1,1/31/2006,1,5.4
192176105,JVA,NA,7.09,39.21,10.079,NULL,IPO,1,1/31/2006,1,-11.57
19239V302,COI,NA,6.55,287.4533,-36.279,NULL,L,1,1/31/2006,1,9.16
198516106,COLM,NA,51.65,1954.9009,763.824,NULL,K,1,1/31/2006,0.9,-2.5
200080109,CMRO,NA,11.845,87.9135,29.19,NULL,LIQ,1,1/31/2006,0.9855,0.89
201723103,CMC,NA,47.33,2769.5623,1014.251,NULL,L,1,1/31/2006,1,-4.31
264147109,DCO,NA,22.78,229.6,171.415,NULL,L,1,1/31/2006,1,-3.03
26746E103,DYAX,NA,5.43,206.4703,46.468,NULL,K,1,1/31/2006,1,10.5
345838106,FRX,NA,46.28,15633.1059,3311.592,NULL,L,1,1/31/2006,0.9,-0.82
346091705,FST,NA,51.5,2857.22,1871.816,NULL,L,1,1/31/2006,1,-3.59
346563109,FORR,NA,20.39,434.19,199.933,NULL,K,1,1/31/2006,1,10.89
027745108,AMNB,NA,23,125.166,71.914,NULL,LIQ,1,1/31/2006,1,4.65
029595105,AMS,NA,6.95,34.882,18.75,NULL,LIQ,1,1/31/2006,1,-3.6
031100100,AME,NA,41.14,2887.37,801.948,NULL,L,1,1/31/2006,1,4.13
031652100,AMKR,NA,5.63,994.9111,171.762,NULL,K,1,1/31/2006,1,57.73
075571109,BEBE,NA,20.18,1840.54,346.988,NULL,K,1,1/31/2006,1,-14.92
077347201,BELFA,NA,31.45,420.5045,194.439,NULL,ALB,1,1/31/2006,1,-9.58
087866109,BHBC,NA,10.65,226.91,172.576,NULL,K,1,1/31/2006,1,-2.54
205826209,CMTL,NA,31.85,723.7275,216.612,NULL,K,1,1/31/2006,1,-1.69
208242107,CONN,NA,43.48,1021.84,232.172,NULL,K,1,1/31/2006,1,-14.33
20825C104,COP,NA,64.7,89775.4512,60772,NULL,L,1,1/31/2006,0.95,-5.21
247748106,DGAS,NA,25.35,82.06,68.232,NULL,KU,1,1/31/2006,1,3.3
30249U101,FTI,NA,51.82,3567.93,717.1,NULL,L,1,1/31/2006,1,-9.46
302520101,FNB,NA,16.84,966.94,467.028,NULL,L,1,1/31/2006,1,-2.08
42222G108,HNT,NA,49.37,5653.23,1502.006,NULL,L,1,1/31/2006,1,-2.88
42234Q102,HTLF,NA,21.62,354.36,185.178,NULL,LIQ,1,1/31/2006,1,0.32
009128307,AIRM,NA,19.37,214.08,97.974,NULL,K,1,1/31/2006,1,22.41
011659109,ALK,NA,31.93,885.01,877.51,NULL,L,1,1/31/2006,1,0.38
012423109,AMRI,NA,11.36,367.6,323.473,NULL,K,1,1/31/2006,1,-11.18
016255101,ALGN,NA,8.18,507.6017,92.315,NULL,K,1,1/31/2006,1,-0.24
01741R102,ATI,NA,51.85,5068.34,731.8,NULL,L,1,1/31/2006,1,-2.58
018490102,AGN,NA,116.4,15627.2822,1341.175,NULL,L,1,1/31/2006,1,-6.91
018522300,ALE,NA,44.29,1332.27,722.6,NULL,LU,1,1/31/2006,1,6.25
053015103,ADP,NA,43.94,25335.8032,5967.30765,NULL,L,1,1/31/2006,1,5.12
054540109,ACLS,NA,6.32,635.3116,430.879,NULL,K,1,1/31/2006,1,9.34
05566U108,BOFI,NA,7.75,64.325,62.469,NULL,IPO,1,1/31/2006,1,-5.81
030371108,AVD,NA,25.81,471.91,74.857,NULL,L,1,1/31/2006,1,11.24
03073E105,ABC,NA,43.64,9110.33,4280.355,NULL,L,1,1/31/2006,1,5.44
03074A102,ASRV,NA,4.555,100.7019,85.022,NULL,K,1,1/31/2006,1,-0.33
081437105,BMS,NA,30.52,3213.77,1546.92875,NULL,L,1,1/31/2006,1,-1.15
203668108,CYH,NA,36.39,3221.4974,1493.099,NULL,L,1,1/31/2006,1,4.2
205638109,CPWR,NA,8.25,3196.45,1558.242,NULL,K,1,1/31/2006,1,-0.36
20563P101,CIX,NA,17.6,268.12,165.937,NULL,ALB,1,1/31/2006,1,-3.18
205684103,CHCI,NA,10.99,153.76,135.222,NULL,IPO,1,1/31/2006,1,-14.92
207410101,CNMD,NA,23.64,697.81,546.2,NULL,K,1,1/31/2006,1,-18.1
249030107,XRAY,NA,53.7,4222.431,1311.593,NULL,K,1,1/31/2006,1,6.13
249908104,DEPO,NA,6.55,265.5828,-7.042,NULL,K,1,1/31/2006,1,0
30161Q104,EXEL,NA,10.78,896.16,55.905,NULL,K,1,1/31/2006,1,0.74
302301106,EZPW,NA,20.49,263.62,133.543,NULL,ALB,1,1/31/2006,1,5.56
30241L109,FEIC,NA,23.08,777.32,312.174,NULL,K,1,1/31/2006,1,-13.3
303075105,FDS,NA,39.88,1930.2319,293.064,NULL,L,1,1/31/2006,1,-1.71
419870100,HE,NA,26.23,2123.4758,1447.585,NULL,LU,1,1/31/2006,1,3.1
42222N103,HSTM,NA,2.84,61.2729,24.599,NULL,K,1,1/31/2006,1,6.34
422347104,HTLD,NA,23.29,1696.0244,457.832,NULL,K,1,1/31/2006,1,-0.69
462846106,IRM,NA,41.68,5466.13,1576.609,NULL,L,1,1/31/2006,1,4.85
00738A106,ADTN,NA,29.33,2231.9836,511.467,NULL,K,1,1/31/2006,1,-5.87
071813109,BAX,NA,36.85,22980.4697,4433.75,NULL,L,1,1/31/2006,1,2.71
172908105,CTAS,NA,42.6,7157.4813,2226.556,NULL,K,1,1/31/2006,1,-2.71
19247A100,CNS,NA,21.41,758.0638,159.688,NULL,L,1,1/31/2006,1,4.95
192576106,COHU,NA,28.35,627.6973,240.198,NULL,K,1,1/31/2006,1,-25.5
19623P101,CBAN,NA,24.1,173.07,66.893,NULL,LIQ,1,1/31/2006,1,1.66
262037104,DRQ,NA,62.97,1210.0945,247.432,NULL,L,1,1/31/2006,1,-19.33
263534109,DD,NA,39.15,35993.5,14358.689,NULL,L,1,1/31/2006,1,3.73
26483E100,DNB,NA,72.28,4798.5968,56.0086,NULL,L,1,1/31/2006,1,0.64
33615C101,FRGB,NA,78.8,318.1156,97.122,NULL,K,1,1/31/2006,1,6.22
33761G104,FBMI,NA,23.2,145.2552,77.086,NULL,LIQ,1,1/31/2006,1,2.09
