cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
035290105,AXE,NA,76.77,2863.18206,953.6,NULL,L,1,8/31/2007,1,7.398724
03662Q105,ANSS,NA,33.13,2575.7,622.638,NULL,K,1,8/31/2007,1,3.139149
037598109,APOG,NA,25.17,727.48,252.384,NULL,K,1,8/31/2007,1,3.059197
038336103,ATR,NA,36.33,2496.214101,1040.252,NULL,L,1,8/31/2007,1,4.238921
040047102,ARNA,NA,13.4,818.103232,307.07,NULL,K,1,8/31/2007,1,-18.28358
110122108,BMY,NA,29.15,57656.04094,10895.6,NULL,L,1,8/31/2007,1,-1.132075
115637100,BF.A,NA,75.61,8369.58,1659.9,NULL,ALB,1,8/31/2007,0.3394,3.160958
117665109,BMTC,NA,22.62,192.691501,86.257,NULL,LIQ,1,8/31/2007,1,-2.740937
125141101,CECE,NA,12.65,186.832556,17.644,NULL,K,1,8/31/2007,1,20.79051
125269100,CF,NA,63.33,3525.890847,951.4,NULL,L,1,8/31/2007,1,19.8642
126128107,CCNE,NA,13.7,117.28,68.432,NULL,LIQ,1,8/31/2007,1,3.649635
126408103,CSX,NA,41,17999.44018,15155,NULL,L,1,8/31/2007,1,4.219512
126600105,CVBF,NA,11.91,1004.43,396.834,NULL,K,1,8/31/2007,1,-1.763224
127055101,CBT,NA,40.34,2730.92,1276,NULL,L,1,8/31/2007,1,-11.92365
232577205,CYNO,NA,31.38,387.28,99.94,NULL,K,1,8/31/2007,1,17.59082
233326107,DST,NA,76.46,4851.283703,1039.5,NULL,L,1,8/31/2007,1,12.22862
235851102,DHR,NA,77.66,23933.02,7347.555,NULL,L,1,8/31/2007,0.85,6.541222
262037104,DRQ,NA,47.06,1902.97,529.802,NULL,L,1,8/31/2007,1,4.866128
263534109,DD,NA,48.75,44875.75287,13378.02233,NULL,L,1,8/31/2007,1,1.661538
26483E100,DNB,NA,97.55,5740.341749,-209.4077333,NULL,L,1,8/31/2007,1,1.086622
30161Q104,EXEL,NA,11.25,1095.804045,19.784,NULL,K,1,8/31/2007,1,-5.866667
302301106,EZPW,NA,12.17,502.62,203.586,NULL,ALB,1,8/31/2007,1,10.682
30241L109,FEIC,NA,28.03,1097.704721,430.854,NULL,K,1,8/31/2007,1,12.12986
303075105,FDS,NA,59.93,2928.82207,427.361,NULL,L,1,8/31/2007,1,14.38345
419870100,HE,NA,20.97,1730.51,1191.828,NULL,LU,1,8/31/2007,1,3.528851
42222N103,HSTM,NA,3.2,71.371414,31.691,NULL,K,1,8/31/2007,1,-7.5
422245100,HWAY,NA,49.8,1760.41,357.74,NULL,K,1,8/31/2007,1,8.373494
422347104,HTLD,NA,15.57,1529.781912,383.64,NULL,K,1,8/31/2007,1,-8.163283
00738A106,ADTN,NA,26.73,1829.672643,430.369,NULL,K,1,8/31/2007,1,-13.84212
054937107,BBT,NA,39.73,21905.89299,12125,NULL,L,1,8/31/2007,1,1.661213
056032105,BTUI,NA,12.05,112.443225,46.962,NULL,K,1,8/31/2007,1,6.473029
057755100,BWINA,NA,26.95,414.03,385.04,NULL,ALB,1,8/31/2007,1,0
05945F103,BANF,NA,45.09,709.02,364.547,NULL,K,1,8/31/2007,1,-0.05619034
21036P207,STZ.B,NA,24.27,5214.98,3619.1,NULL,ALB,1,8/31/2007,0.144113,0
218352102,CORT,NA,3.21,123.13,12.987,NULL,K,1,8/31/2007,1,52.64798
253922108,DCOM,NA,13.63,472.463369,275.197,NULL,K,1,8/31/2007,1,9.831255
313855108,FSS,NA,15.3,733.71,464.7282667,NULL,L,1,8/31/2007,1,0.8139727
31428X106,FDX,NA,109.68,33865.79,14549.93333,NULL,L,1,8/31/2007,0.95,-4.408206
318457108,FAC,NA,8.41,400.34,265.792,NULL,L,1,8/31/2007,1,-39.95244
318687100,FBSI,NA,16.25,25.200744,26.468,NULL,LIQ,1,8/31/2007,1,2.523077
319390100,FBIZ,NA,18.4,46.42,46.655,NULL,LIQ,1,8/31/2007,1,4.977474
320795107,FMAR,NA,8.85,56.97,73.439,NULL,LIQ,1,8/31/2007,1,5.973164
320817109,FRME,NA,21.19,390.63,327.38,NULL,K,1,8/31/2007,1,2.8103
04638F108,ALOT,NA,10.42,71.952872,49.01,NULL,LIQ,1,8/31/2007,1,-2.198131
068798107,DFZ,NA,9.15,92.5,36.215,NULL,L,1,8/31/2007,1,5.464481
071813109,BAX,NA,54.76,35305.43,6733,NULL,L,1,8/31/2007,1,3.095372
172908105,CTAS,NA,36.65,5816.410671,2290.368,NULL,K,1,8/31/2007,1,1.227831
19247A100,CNS,NA,33.23,1321.60113,266.259,NULL,L,1,8/31/2007,1,11.43545
192576106,COHU,NA,19.79,453.08,281.468,NULL,K,1,8/31/2007,1,-4.962003
19623P101,CBAN,NA,18.25,131.49,79.858,NULL,LIQ,1,8/31/2007,1,-4.417032
249030107,XRAY,NA,39.38,5987.161692,1455.202,NULL,K,1,8/31/2007,1,5.841988
049513104,ATML,NA,5.3,2603.32,1011.378,NULL,K,1,8/31/2007,1,-2.64151
049560105,ATO,NA,28.11,2506.290383,2355.167,NULL,LU,1,8/31/2007,1,0.7470651
063904106,OZRK,NA,30.59,513.023055,178.081,NULL,K,1,8/31/2007,1,-0.1961425
179895107,CLC,NA,38.72,1927.993362,581.173,NULL,L,1,8/31/2007,1,-11.64773
190897108,COBZ,NA,18.26,434.334058,195.687,NULL,K,1,8/31/2007,1,-6.243155
199908104,FIX,NA,14.55,598.35,254.622,NULL,L,1,8/31/2007,1,-2.405498
200525103,CBSH,NA,46.7,3206.18,1457.687,NULL,K,1,8/31/2007,1,-1.195384
251893103,DV,NA,34.53,2454.97,660.309,NULL,L,1,8/31/2007,1,7.18216
33582V108,FNFG,NA,14.13,1488.832064,1329.063,NULL,K,1,8/31/2007,1,0.1415428
336901103,SRCE,NA,23.51,574.043646,425.526,NULL,K,1,8/31/2007,1,-2.59464
337738108,FISV,NA,46.52,7675.31,2588.716,NULL,K,1,8/31/2007,1,9.329321
345370860,F,NA,7.81,16397.83,12824.66667,NULL,L,1,8/31/2007,0.95,8.706786
345550305,FCE.B,NA,55.3,5692.65,1563.355,NULL,ALB,1,8/31/2007,0.889875,-0.5063291
075887109,BDX,NA,76.94,18726.33,4227.895,NULL,L,1,8/31/2007,1,6.983607
077454106,BDC,NA,48.61,2193.97,1054.588,NULL,L,1,8/31/2007,1,-3.394974
08160H101,BHE,NA,25.08,1829.05,1298.675,NULL,L,1,8/31/2007,1,-4.824562
084670108,BRK.A,NA,118390,182413.7,135024,NULL,NO,1,8/31/2007,0.5672,0.1013599
089302103,BIG,NA,29.77,3181.69081,912.987,NULL,L,1,8/31/2007,1,0.235136
21988R102,EXBD,NA,68.03,2460.562716,123.511,NULL,K,1,8/31/2007,1,9.780617
22025Y407,CXW,NA,25.66,3175.20145,1166.875,NULL,L,1,8/31/2007,1,1.987529
224633206,CRD.A,NA,5.5599,302.79,233.018,NULL,ALB,1,8/31/2007,1,-0.7171924
29089Q105,EBS,NA,8.93,265.493213,140.02,NULL,IPO,1,8/31/2007,1,-0.5599104
291011104,EMR,NA,49.23,38991.32473,9456,NULL,L,1,8/31/2007,1,8.104815
291345106,EMIS,NA,4.12,124.98,-20.143,NULL,K,1,8/31/2007,1,16.74757
29254Q104,ECI,NA,2.97,19.113248,2.681,NULL,L,1,8/31/2007,1,-5.723906
293389102,EBF,NA,21.75,556.49,350.552,NULL,L,1,8/31/2007,1,1.333333
401617105,GES,NA,53,4957.83,533.175,NULL,L,1,8/31/2007,1,-7.328695
404459109,HABC,NA,16.99,50.44,56.048,NULL,LIQ,1,8/31/2007,1,-4.649794
457985208,IART,NA,48.57,1275.21,250.924,NULL,K,1,8/31/2007,1,0.02058884
458334109,IPAR,NA,20.76,424.28,168.592,NULL,K,1,8/31/2007,1,14.26175
459044103,IBOC,NA,23.02,1589.690414,874.237,NULL,K,1,8/31/2007,1,-5.734144
460146103,IP,NA,35.11,15084.4,10759,NULL,L,1,8/31/2007,0.95,2.164625
46119F107,INGN,NA,4.02,176.26,39.238,NULL,K,1,8/31/2007,1,3.731343
46145F105,ITG,NA,40.47,1797.192488,685.623,NULL,BKR,1,8/31/2007,1,6.202125
001031103,AEPI,NA,37.02,279.492671,39.344,NULL,K,1,8/31/2007,1,14.37061
001204106,ATG,NA,39.71,3085.27,2196,NULL,LU,1,8/31/2007,1,-0.2266432
001547108,AKS,NA,40,4458.53468,596.3,NULL,L,1,8/31/2007,1,9.875
002444107,AVX,NA,15.72,2702.33,1682.259,NULL,L,1,8/31/2007,0.9,2.417303
156700106,CTL,NA,47.98,5192.31,3904.484667,NULL,L,1,8/31/2007,1,-3.668195
162825103,CKP,NA,27.85,1105.081789,528.228,NULL,L,1,8/31/2007,1,-5.24237
16359R103,CHE,NA,62.04,1483.740451,328.507,NULL,L,1,8/31/2007,1,0.1934236
163731102,CHFC,NA,25.32,614.64,506.474,NULL,K,1,8/31/2007,1,-4.225908
168565109,CBNK,NA,14.14,105.192664,109.731,NULL,IPO,1,8/31/2007,1,-2.758133
168905107,PLCE,NA,28.76,828.383397,422.129,NULL,K,1,8/31/2007,1,-15.57719
242309102,TRAK,NA,38.2,1524.741616,309.128,NULL,L,1,8/31/2007,1,9.633508
24276R206,DRV,NA,2.35,17.623623,3.37,NULL,IPO,1,8/31/2007,1,17.02128
26884F102,ESBF,NA,10.32,130.79,121.165,NULL,LIQ,1,8/31/2007,1,3.659844
27579R104,EWBC,NA,35.8,2178.433437,1055.171,NULL,K,1,8/31/2007,1,0.4469274
