cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
019222108,AHPI,NA,6.76,53.292981,42.485,NULL,LIQ,1,9/30/2007,1,-1.627219
01988P108,MDRX,NA,27.03,1516.31,339.296,NULL,K,1,9/30/2007,1,2.478727
020002101,ALL,NA,57.19,33455.88,21560,NULL,L,1,9/30/2007,1,-8.37559
02341Q205,DIT,NA,27.5,14.494205,-0.26,NULL,LIQ,1,9/30/2007,1,4.727273
110122108,BMY,NA,28.82,57003.33104,10895.6,NULL,L,1,9/30/2007,1,5.039395
115637100,BF.A,NA,78,9429.33,1659.9,NULL,ALB,1,9/30/2007,0.3394,-0.9871795
117665109,BMTC,NA,22,187.41,86.257,NULL,LIQ,1,9/30/2007,1,0.5454546
125141101,CECE,NA,15.28,225.68,17.644,NULL,K,1,9/30/2007,1,-4.712042
125269100,CF,NA,75.91,4226.280976,951.4,NULL,L,1,9/30/2007,1,15.79502
126128107,CCNE,NA,14.2,121.56,68.432,NULL,LIQ,1,9/30/2007,1,-6.901409
126408103,CSX,NA,42.73,18758.93,15155,NULL,L,1,9/30/2007,1,4.774163
126600105,CVBF,NA,11.7,986.72,396.834,NULL,K,1,9/30/2007,1,0.88886
127055101,CBT,NA,35.53,2405.294342,1276,NULL,L,1,9/30/2007,1,-1.463552
237934104,DTLK,NA,4.54,56.6,36.041,NULL,K,1,9/30/2007,1,-6.167401
29355M200,ENA,NA,4.7,80.37,6.893,NULL,LIQ,1,9/30/2007,1,1.06383
29530P102,ERIE,NA,61.13,3481.9,1221.549,NULL,K,1,9/30/2007,1,-6.306704
296056104,ESCA,NA,9.89,128.42,86.99,NULL,LIQ,1,9/30/2007,1,-4.752275
298736109,EEFT,NA,29.77,1443.49,681.127,NULL,K,1,9/30/2007,1,7.591535
33615C101,FRGB,NA,24.53,301.97,165.85,NULL,K,1,9/30/2007,1,-4.19894
336433107,FSLR,NA,117.7399,9078.44437,481.304,NULL,IPO,1,9/30/2007,1,34.88209
33761G104,FBMI,NA,16.51,122.724031,98.921,NULL,LIQ,1,9/30/2007,1,-0.06056935
343412102,FLR,NA,143.98,12719.69,1889.375,NULL,L,1,9/30/2007,1,9.737464
349853101,FWRD,NA,29.78,877.04128,179.638,NULL,K,1,9/30/2007,1,9.570181
035290105,AXE,NA,82.45,3075.020983,953.6,NULL,L,1,9/30/2007,1,-12.85628
03662Q105,ANSS,NA,34.17,2656.550955,622.638,NULL,K,1,9/30/2007,1,13.57916
037598109,APOG,NA,25.94,749.734404,252.384,NULL,K,1,9/30/2007,1,-9.011449
038336103,ATR,NA,37.87,2602.03,1040.252,NULL,L,1,9/30/2007,1,18.38944
040047102,ARNA,NA,10.95,668.524656,307.07,NULL,K,1,9/30/2007,1,-12.23744
068798107,DFZ,NA,9.65,100.221494,36.215,NULL,L,1,9/30/2007,1,-11.9171
071813109,BAX,NA,56.28,36285.41481,6733,NULL,L,1,9/30/2007,1,6.627576
172908105,CTAS,NA,37.1,5887.83,2290.368,NULL,K,1,9/30/2007,1,-1.374663
19247A100,CNS,NA,37.03,1472.732165,266.259,NULL,L,1,9/30/2007,1,1.539292
192576106,COHU,NA,18.75,429.27,281.468,NULL,K,1,9/30/2007,1,-12.53333
19623P101,CBAN,NA,17.3499,125.002126,79.858,NULL,LIQ,1,9/30/2007,1,6.62901
253922108,DCOM,NA,14.97,518.912445,275.197,NULL,K,1,9/30/2007,1,-2.933326
30161Q104,EXEL,NA,10.59,1105.65,19.784,NULL,K,1,9/30/2007,1,3.871577
302301106,EZPW,NA,13.47,556.3,203.586,NULL,ALB,1,9/30/2007,1,-2.30141
30241L109,FEIC,NA,31.43,1230.86,430.854,NULL,K,1,9/30/2007,1,-7.69965
303075105,FDS,NA,68.55,3350.09,427.361,NULL,L,1,9/30/2007,1,2.873815
42809H107,HES,NA,66.53,21155.97,11256,NULL,L,1,9/30/2007,0.9,7.635653
462846106,IRM,NA,30.48,6098.75,1940.873,NULL,L,1,9/30/2007,1,13.94357
000360206,AAON,NA,19.73,369.190818,106.234,NULL,K,1,9/30/2007,1,-7.450583
001084102,AG,NA,50.77,4648.09,1811.2,NULL,L,1,9/30/2007,1,17.54973
157210105,CEVA,NA,8.99,175.883507,108.37,NULL,K,1,9/30/2007,1,4.783092
171046105,CBK,NA,12.12,439.424235,231.188,NULL,L,1,9/30/2007,1,13.20132
171484108,CHDN,NA,49.96,681.950453,389.903,NULL,K,1,9/30/2007,1,1.781425
171871106,CBB,NA,4.94,1225.64532,-771.95,NULL,L,1,9/30/2007,1,9.716599
232577205,CYNO,NA,36.9,455.4,99.94,NULL,K,1,9/30/2007,1,3.00813
233326107,DST,NA,85.81,5444.53,1039.5,NULL,L,1,9/30/2007,1,-1.281902
235851102,DHR,NA,82.71,25489.31264,7347.555,NULL,L,1,9/30/2007,0.85,3.578769
373865104,GABC,NA,13.74,151.54,92.494,NULL,K,1,9/30/2007,1,-1.237263
04247X102,AWI,NA,40.59,2301.29,2312.9,NULL,IPO,1,9/30/2007,1,1.034738
067774109,BKS,NA,35.26,2291.833041,1319.383,NULL,L,1,9/30/2007,1,9.585933
067806109,B,NA,31.92,1708.783319,598.0246667,NULL,L,1,9/30/2007,1,15.06892
06985P100,BAS,NA,21.02,859.54,571.354,NULL,L,1,9/30/2007,1,-5.85157
174715102,CIZN,NA,23,112.05,64.295,NULL,LIQ,1,9/30/2007,1,-4.347826
189054109,CLX,NA,60.99,8439.252718,305.0829333,NULL,L,1,9/30/2007,1,3.259694
190345108,CRV,NA,6.4,28.36,33.191,NULL,LIQ,1,9/30/2007,1,-7.8125
192025104,CVLY,NA,18,66.421116,44.859,NULL,LIQ,1,9/30/2007,1,-2.247833
192176105,JVA,NA,5.1,28.140933,12,NULL,L,1,9/30/2007,1,0.9803922
19239V302,CCOI,NA,23.34,1127.723098,152.145,NULL,K,1,9/30/2007,1,18.59469
198516106,COLM,NA,55.31,1996.96401,874.404,NULL,K,1,9/30/2007,0.9,-11.86042
200080109,CMRO,NA,5.62,41.18,26.719,NULL,LIQ,1,9/30/2007,0.9855,-2.977091
201723103,CMC,NA,31.65,3788.31,1514.223,NULL,L,1,9/30/2007,1,-0.5761338
30249U101,FTI,NA,57.66,7471.020154,851.2,NULL,L,1,9/30/2007,1,5.150885
302520101,FNB,NA,16.54,1001.4,538.743,NULL,L,1,9/30/2007,1,0.4836759
42805T105,HTZ,NA,22.72,7302.670829,4450.403,NULL,IPO,1,9/30/2007,1,-4.577465
428567101,HIBB,NA,24.8,771.444176,134.237,NULL,K,1,9/30/2007,1,-4.879032
002535300,RNT.A,NA,21.4,1201.47,755.194,NULL,ALB,1,9/30/2007,1,-5.022421
002824100,ABT,NA,53.62,82867.17683,15334.152,NULL,L,1,9/30/2007,1,2.485405
003830106,ABP,NA,3.82,186.27,-18.5446,NULL,L,1,9/30/2007,1,17.01571
004337101,ANCX,NA,7.93,93.24,65.075,NULL,LIQ,1,9/30/2007,1,-24.08575
00448Q201,ACHN,NA,6.46,100.78,33.26,NULL,IPO,1,9/30/2007,1,-13.0031
00508X203,ATU,NA,64.97,1794.942238,540.469,NULL,L,1,9/30/2007,1,6.17208
006351308,AE,NA,27.653,116.63,75.28,NULL,LIQ,1,9/30/2007,1,17.34712
00751Y106,AAP,NA,33.56,3430.77168,1238.073,NULL,L,1,9/30/2007,1,1.668653
00826T108,AFFX,NA,25.37,1748.65,568.036,NULL,K,1,9/30/2007,1,0.3547497
00846U101,A,NA,36.88,14255.88,3288,NULL,L,1,9/30/2007,1,-0.0813449
053015103,ADP,NA,45.93,24391.59131,5339.161733,NULL,L,1,9/30/2007,1,7.903331
054540109,ACLS,NA,5.11,521.85,486.703,NULL,K,1,9/30/2007,1,-8.219178
05566U108,BOFI,NA,7.39,61.1,67.587,NULL,K,1,9/30/2007,1,-4.599121
057755209,BWINB,NA,27.31,415.18,385.04,NULL,ALB,1,9/30/2007,1,-3.441963
218683100,CMT,NA,7.65,51.42,45.948,NULL,L,1,9/30/2007,1,-4.052288
264147109,DCO,NA,32.3,335.264245,203.988,NULL,L,1,9/30/2007,1,23.0031
26746E103,DYAX,NA,3.6,217.39,4.563,NULL,K,1,9/30/2007,1,19.72222
358435105,FRD,NA,8.85,59.402156,43.16,NULL,L,1,9/30/2007,1,-7.502136
35952H106,FCEL,NA,8.8901,604.493649,144.012,NULL,K,1,9/30/2007,1,13.15926
359678109,FLL,NA,3.19,61.70186,29.15,NULL,L,1,9/30/2007,1,-3.134796
361652209,GFIG,NA,86.12,2521.4,393.141,NULL,BKR,1,9/30/2007,1,0.2322341
36268Q103,GAIA,NA,24.03,592.73,187.752,NULL,ALB,1,9/30/2007,1,-3.245943
42222G108,HNT,NA,54.05,6013.252918,1949.793,NULL,L,1,9/30/2007,1,-0.814061
00081T108,ABD,NA,22.44,1213.434159,558.8,NULL,L,1,9/30/2007,1,-4.456328
15189T107,CNP,NA,16.03,5148.532071,3981,NULL,LU,1,9/30/2007,1,4.553961
158520106,CHMP,NA,6.01,59.88,49.835,NULL,LIQ,1,9/30/2007,1,4.326123
16150R104,CCF,NA,18.66,153.141687,51.805,NULL,LIQ,1,9/30/2007,1,10.13792
165167107,CHK,NA,35.26,16696.31534,13368.935,NULL,L,1,9/30/2007,0.8,11.96824
165303108,CPK,NA,33.94,228.67,146.339,NULL,LU,1,9/30/2007,1,4.360636
172062101,CINF,NA,43.31,7441.99,8260,NULL,K,1,9/30/2007,1,-8.150542
23283B204,GTF,NA,3.95,114.55,7.007,NULL,L,1,9/30/2007,1,-3.291139
26882D109,EPIQ,NA,18.82,567.96,214.04,NULL,K,1,9/30/2007,1,3.028693
277432100,EMN,NA,66.73,5608.37,2458,NULL,L,1,9/30/2007,1,-0.2098007
374163103,GERN,NA,7.32,551.38,213.049,NULL,K,1,9/30/2007,1,4.371585
044209104,ASH,NA,60.21,3782.060082,3038,NULL,L,1,9/30/2007,1,-2.474672
045487105,ASBC,NA,29.63,3760.853914,2228.911,NULL,K,1,9/30/2007,1,-2.598717
04621X108,AIZ,NA,53.5,6373.16487,3818.069,NULL,L,1,9/30/2007,1,9.233644
046265104,AF,NA,26.53,2566.6,1195.032,NULL,L,1,9/30/2007,1,-2.035432
049164205,AAWW,NA,51.63,1101.433219,441.45,NULL,K,1,9/30/2007,1,13.48053
049904105,ATRI,NA,125,237.56,83.882,NULL,LIQ,1,9/30/2007,1,-0.608
127387108,CDNS,NA,22.19,6158.361609,2052.4,NULL,L,1,9/30/2007,1,-11.67192
128126109,CAMP,NA,3.45,81.513464,141.226,NULL,K,1,9/30/2007,1,11.01449
129603106,CCC,NA,13.96,564.032008,151.861,NULL,L,1,9/30/2007,1,6.733524
144285103,CRS,NA,130.01,3357.785171,1305.029333,NULL,L,1,9/30/2007,1,11.70218
147322101,CSCD,NA,9.92,127.070865,109.945,NULL,K,1,9/30/2007,1,-11.89516
150870103,CE,NA,38.98,5817.560394,957,NULL,L,1,9/30/2007,1,7.751
204157101,CWBC,NA,10.65,62.633555,48.652,NULL,LIQ,1,9/30/2007,1,10.89202
247368103,DLA,NA,17.1,143.612555,104.418,NULL,LIQ,1,9/30/2007,1,-4.736842
315616102,FFIV,NA,37.19,3132.52,741.84,NULL,K,1,9/30/2007,1,-3.119118
316394105,LION,NA,14.93,139.37,96.83,NULL,K,1,9/30/2007,1,-18.49073
318910106,FBNC,NA,20.38,293.5,167.458,NULL,K,1,9/30/2007,1,-11.23651
31942D107,FCFS,NA,23.4499,735.633165,223.876,NULL,K,1,9/30/2007,1,-16.1616
32006W106,FDEF,NA,27,192.3,164.657,NULL,LIQ,1,9/30/2007,1,-11.60839
32020R109,FFIN,NA,40.18,834.17,306.516,NULL,K,1,9/30/2007,1,-2.86212
023436108,AMED,NA,38.42,1002.533555,412.282,NULL,K,1,9/30/2007,1,10.48933
024061103,AXL,NA,25.25,1346.95,862.6,NULL,L,1,9/30/2007,1,8.752475
098570104,BAMM,NA,13.23,216.76,99.649,NULL,K,1,9/30/2007,1,1.209373
101388106,EPAY,NA,12.53,308.420161,146.694,NULL,K,1,9/30/2007,1,28.17239
111621306,BRCD,NA,8.56,3336.47,1286.555,NULL,K,1,9/30/2007,1,11.09813
117043109,BC,NA,22.86,2023.694004,1974.113333,NULL,L,1,9/30/2007,1,-2.405949
12562N104,CKX,NA,12.9,25.06,8.147,NULL,LIQ,1,9/30/2007,1,-2.635659
125906107,CSS,NA,35.97,393.06,259.065,NULL,L,1,9/30/2007,1,10.09174
127097103,COG,NA,35.16,3411.03316,1413.432,NULL,L,1,9/30/2007,1,12.88396
243537107,DECK,NA,109.8,1403.94101,234.576,NULL,K,1,9/30/2007,1,27.3133
29364G103,ETR,NA,108.29,21190.41201,14329.958,NULL,LU,1,9/30/2007,1,10.69351
294092101,ETC,NA,3.4,30.7,9.982,NULL,LIQ,1,9/30/2007,1,-33.52941
296650104,ESP,NA,21.3,49.142295,30.194,NULL,LIQ,1,9/30/2007,1,7.887324
33708M206,FSTF,NA,14.95,88.5,49.385,NULL,LIQ,1,9/30/2007,1,-15.31773
33741H107,FUNC,NA,21.16,130.164703,97.828,NULL,LIQ,1,9/30/2007,1,-7.021624
337493100,FWV,NA,17.3899,26.58,25.066,NULL,LIQ,1,9/30/2007,1,0.9207944
337932107,FE,NA,63.34,19308.28,11489,NULL,LU,1,9/30/2007,1,10.04105
43365Y104,HITT,NA,44.15,1365.820515,187.524,NULL,K,1,9/30/2007,1,13.81653
03820C105,AIT,NA,30.83,1331.44,898.88,NULL,L,1,9/30/2007,1,14.9854
063750103,BKMU,NA,11.79,635.49,470.139,NULL,ERN,1,9/30/2007,1,-5.7676
068463108,BBSI,NA,23.83,268.563719,111.184,NULL,K,1,9/30/2007,1,-28.70332
06846N104,BBG,NA,39.41,1759.8,884.69,NULL,L,1,9/30/2007,1,18.75159
192446102,CTSH,NA,79.79,11542.54,1317.243,NULL,K,1,9/30/2007,1,3.922797
200340107,CMA,NA,51.28,7846.331314,5018,NULL,L,1,9/30/2007,1,-8.970359
25659T107,DLB,NA,34.82,3830.37,749.581,NULL,L,1,9/30/2007,1,19.0695
257701300,DGICB,NA,18.058,418.19,331.934,NULL,ALB,1,9/30/2007,0.3999,5.645246
260412101,DOVR,NA,6.2,31.460933,17.841,NULL,LIQ,1,9/30/2007,1,-15.48387
260543103,DOW,NA,43.06,40909.54,18900.06667,NULL,L,1,9/30/2007,1,4.598235
30064E109,EXAC,NA,16.05,185.872257,83.518,NULL,K,1,9/30/2007,1,13.89408
302130109,EXPD,NA,47.3,10080.69132,1157.496,NULL,K,1,9/30/2007,1,7.082452
037411105,APA,NA,90.06,29900.56,17592.117,NULL,L,1,9/30/2007,1,15.44568
064058100,BK,NA,44.14,50224.73,11829,NULL,L,1,9/30/2007,1,11.24526
06424J103,BOCH,NA,11,98,45.095,NULL,LIQ,1,9/30/2007,1,-6.818182
174903104,CZWI,NA,9.45,67.27,77.756,NULL,K,1,9/30/2007,1,2.130549
177376100,CTXS,NA,40.32,7247.74055,1630.996,NULL,K,1,9/30/2007,1,6.622024
177835105,CHCO,NA,36.41,612.080755,294.783,NULL,K,1,9/30/2007,1,4.694266
178566105,CYN,NA,69.51,3401.54,1621.45,NULL,L,1,9/30/2007,1,-2.747806
191216100,KO,NA,57.47,132961.2006,20337.4,NULL,L,1,9/30/2007,0.9,7.464764
192422103,CGNX,NA,17.76,767.941832,448.965,NULL,K,1,9/30/2007,1,1.238739
194162103,CL,NA,71.32,36369.34337,1879.195333,NULL,L,1,9/30/2007,1,7.462706
260003108,DOV,NA,50.95,10423.16203,4357.928667,NULL,L,1,9/30/2007,1,-9.715407
30214U102,EXPO,NA,25.09,365.48,129.697,NULL,K,1,9/30/2007,1,20.40654
302491303,FMC,NA,52.02,3958.080489,1083.986667,NULL,L,1,9/30/2007,1,10.53441
302695101,FXEN,NA,7.45,265.200667,30.128,NULL,K,1,9/30/2007,1,-5.369128
311642102,FARO,NA,44.15,732.32148,128.214,NULL,K,1,9/30/2007,1,-34.85844
311900104,FAST,NA,45.41,6837.5,999.689,NULL,K,1,9/30/2007,1,-2.048007
426281101,JKHY,NA,25.86,2308.900506,651.655,NULL,K,1,9/30/2007,1,12.99304
426927109,HTBK,NA,21.17,283.152201,170.154,NULL,K,1,9/30/2007,1,-12.42324
029326105,AMRB,NA,22,121.27,61.132,NULL,LIQ,1,9/30/2007,1,0
029899101,AWR,NA,39,667.441242,380.14,NULL,LU,1,9/30/2007,1,16.53846
03062T105,CRMT,NA,11.31,134.341481,126.475,NULL,K,1,9/30/2007,1,6.27763
031162100,AMGN,NA,56.57,61476.96666,16882,NULL,K,1,9/30/2007,1,2.722291
032037103,AP,NA,39.38,400.79,182.8251333,NULL,L,1,9/30/2007,1,2.121783
032511107,APC,NA,53.75,25033.3014,27509.58667,NULL,L,1,9/30/2007,1,9.804651
032515108,ANAD,NA,18.08,1076.184428,229.553,NULL,K,1,9/30/2007,1,-18.41814
097023105,BA,NA,104.99,82281.88,6124.2,NULL,L,1,9/30/2007,0.95,-6.095819
228227104,CCI,NA,40.63,11565.19,3775.021,NULL,L,1,9/30/2007,1,1.082944
229669106,CUB,NA,42.17,1126.77,358.661,NULL,L,1,9/30/2007,1,6.710932
410867105,THG,NA,44.19,2292.95,2099.6,NULL,L,1,9/30/2007,1,4.254356
413160102,HLIT,NA,10.61,846.31,158.419,NULL,K,1,9/30/2007,1,16.11687
002567105,ABAX,NA,22.45,481.33,92.61,NULL,K,1,9/30/2007,1,30.60134
004498101,ACIW,NA,22.35,799.33,270.906,NULL,K,1,9/30/2007,1,2.326622
00724F101,ADBE,NA,43.66,25691.18177,4793.777,NULL,K,1,9/30/2007,0.95,9.711407
007974108,ADVS,NA,46.97,1207.56,146.976,NULL,K,1,9/30/2007,1,17.7986
05348P401,AVNR,NA,2.14,92.271146,-5.725,NULL,L,1,9/30/2007,1,-1.401869
057465106,BKRS,NA,4.46,28.96,40.394,NULL,K,1,9/30/2007,1,-32.95964
05969A105,TBBK,NA,18.46,254.851505,156.923,NULL,K,1,9/30/2007,1,-2.76273
060505104,BAC,NA,50.27,223065.8,132900,NULL,L,1,9/30/2007,1,-3.958623
266605104,DRRX,NA,5.48,380.844475,31.941,NULL,K,1,9/30/2007,1,6.20438
35671D857,FCX,NA,104.89,40039.54034,23123.015,NULL,L,1,9/30/2007,1,12.50274
35952W103,FSYS,NA,17.86,270.03,115.923,NULL,K,1,9/30/2007,1,5.319149
359694106,FUL,NA,29.68,1803.674346,851.397,NULL,L,1,9/30/2007,1,-0.6252213
36237H101,GIII,NA,19.69,322.714729,148.268,NULL,K,1,9/30/2007,1,-17.36922
363576109,AJG,NA,28.97,2760.841,786.2,NULL,L,1,9/30/2007,1,-8.146358
369550108,GD,NA,84.47,34270.14125,11457,NULL,L,1,9/30/2007,0.85,8.058224
372460105,GPC,NA,50,8496.49,2698.877,NULL,L,1,9/30/2007,1,-1.86
416906105,HBIO,NA,4.5,137.79,75.597,NULL,K,1,9/30/2007,1,6.666667
418365102,HAST,NA,8.38,90.801406,99.655,NULL,LIQ,1,9/30/2007,1,6.563246
422819102,HSII,NA,36.45,662.134006,310.281,NULL,K,1,9/30/2007,1,18.93004
492515101,KERX,NA,9.94,433.3,88.069,NULL,K,1,9/30/2007,1,3.62173
493143101,KTEC,NA,30.1,164.963381,47.95,NULL,K,1,9/30/2007,1,0.3322259
03475V101,ANGO,NA,18.85,452.09,335.958,NULL,K,1,9/30/2007,1,6.100796
035255108,ANIK,NA,20.81,231.614447,50.343,NULL,K,1,9/30/2007,1,-9.658818
039483102,ADM,NA,33.08,21289.8,11999.33333,NULL,L,1,9/30/2007,1,8.162031
040712101,ARKR,NA,36.8335,132.114361,34.41,NULL,LIQ,1,9/30/2007,1,0.9407628
04269E107,ARQL,NA,7.13,311.113985,106.605,NULL,K,1,9/30/2007,1,10.09818
04269X105,ARRY,NA,11.23,528.79,107.703,NULL,K,1,9/30/2007,1,-0.2671416
06643P104,BFIN,NA,15.82,359.63,306.912,NULL,K,1,9/30/2007,1,0.6321113
073302101,BEAV,NA,41.53,3842.64,1167.9,NULL,K,1,9/30/2007,1,19.69661
191042100,COBR,NA,6.736,43.590542,73.261,NULL,LIQ,1,9/30/2007,1,-8.551069
202217105,CNAF,NA,16.51,50.27,36.205,NULL,LIQ,1,9/30/2007,1,-0.06056935
253827109,DRAD,NA,3.23,60.812935,56.455,NULL,K,1,9/30/2007,1,2.47678
254543101,DIOD,NA,32.1,1274.724384,330.03,NULL,K,1,9/30/2007,1,2.990654
254687106,DIS,NA,34.39,66748.36257,34008,NULL,L,1,9/30/2007,0.95,0.6978773
25848T109,HILL,NA,3.03,138.67028,146.929,NULL,K,1,9/30/2007,1,-0.660066
303250104,FIC,NA,36.11,2001.252202,690.001,NULL,L,1,9/30/2007,1,5.012462
428236103,HPQ,NA,49.79,128809.8,37025.53333,NULL,L,1,9/30/2007,1,3.795943
03076C106,AMP,NA,63.11,14848.81376,7600,NULL,L,1,9/30/2007,1,-0.2059895
032657207,ALOG,NA,63.76,844.11,443.017,NULL,K,1,9/30/2007,1,-10.22982
091826107,BBOX,NA,42.76,749.464227,601.468,NULL,K,1,9/30/2007,1,-6.501403
09624H109,BXC,NA,7.04,219.744532,193.263,NULL,L,1,9/30/2007,1,-25.99432
096761101,BOBE,NA,30.18,1067.101331,757.53,NULL,K,1,9/30/2007,1,-6.626905
229899109,CFR,NA,50.12,2964.024226,1357.973,NULL,L,1,9/30/2007,1,6.105347
230215105,CFI,NA,10.38,131.15,79.077,NULL,L,1,9/30/2007,1,-15.22038
288853104,PERY,NA,27.71,407.513263,264.901,NULL,K,1,9/30/2007,1,-16.27571
291005106,ESC,NA,27.1,1050.83,-111.484,NULL,L,1,9/30/2007,1,21.77122
291641108,EDE,NA,22.59,688.37,617.144,NULL,LU,1,9/30/2007,1,6.463037
29206E100,ERS,NA,6.72,65.790036,31.918,NULL,L,1,9/30/2007,1,-16.81548
29275Y102,ENS,NA,17.77,838.67,611.25,NULL,L,1,9/30/2007,1,1.969612
41043F208,HGR,NA,11.33,255.861436,206.924,NULL,L,1,9/30/2007,1,9.885261
411307101,HNSN,NA,27.11,589.05,78.46,NULL,IPO,1,9/30/2007,1,43.37883
412822108,HOG,NA,46.21,11606.21,2666.404,NULL,L,1,9/30/2007,1,11.44774
452327109,ILMN,NA,51.88,2799.070019,293.822,NULL,K,1,9/30/2007,1,8.230532
45666Q102,INFA,NA,15.7,1382.86,265.717,NULL,K,1,9/30/2007,1,8.789809
45765U103,NSIT,NA,25.81,1267.290332,766.7,NULL,K,1,9/30/2007,1,7.090275
02076X102,ANR,NA,23.23,1521.850427,364.889,NULL,L,1,9/30/2007,1,18.12312
021441100,ALTR,NA,24.08,8291.524505,1428.611,NULL,K,1,9/30/2007,1,-18.5216
