cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn,
225310101,CACC,NA,64.36,1651.28,550.709,0.518613279,K,1,9/30/2011,1,7.085146,
229899109,CFR,NA,45.86,2808.71,2176.645,0.136129304,L,1,9/30/2011,1,6.934147,
230215105,CFI,NA,8.45,111.38163,81.947,0.226401642,L,1,9/30/2011,1,1.699704,
280358102,EDGW,NA,2.33,29.03,34.492,0.126667053,K,1,9/30/2011,1,23.17597,
285229100,ESIO,NA,11.89,341.744817,372.389,0.079282686,K,1,9/30/2011,1,3.364172,
361086101,FRM,NA,5.41,200.670831,110.294,0.222958638,L,1,9/30/2011,1,23.2902,
36467W109,GME,NA,23.1,3212.72,3051.8,0.274853857,L,1,9/30/2011,1,10.69264,
368682100,GY,NA,4.49,263.563,-153.1,NULL,L,1,9/30/2011,1,8.240535,
371901109,GNTX,NA,24.05,3442,1010.218,0.248724533,K,1,9/30/2011,1,25.82182,
37244C101,GHDX,NA,21.98,648.24,99.665,0.142417097,K,1,9/30/2011,1,-2.638762,
436440101,HOLX,NA,15.21,3987.11,3881.36,0.127770309,K,1,9/30/2011,1,5.982906,
015351109,ALXN,NA,64.06,11821,963.461,0.214569031,K,1,9/30/2011,1,5.385576,
016259103,ALIM,NA,8,251.143776,36.65,-0.603901774,K,1,9/30/2011,1,-11.125,
075896100,BBBY,NA,57.31,14285.24,3935.777,0.411346223,K,1,9/30/2011,1,7.90438,
084423102,WRB,NA,29.69,4160.53,3912.807,0.220656424,L,1,9/30/2011,1,17.24486,
223622101,COWN,NA,2.71,315.15,637.958,-0.082554024,BKR,1,9/30/2011,1,0.3690037,
29362U104,ENTG,NA,6.38,861.31,539.515,0.321388655,K,1,9/30/2011,1,40.43887,
293904108,ENZN,NA,7.04,342.764118,235.454,-0.080533777,K,1,9/30/2011,1,4.403409,
296315104,ESE,NA,25.5,678.71,672.689,0.173577983,L,1,9/30/2011,1,20.24715,
29911Q208,EVBN,NA,11,45.19,66.313,0.127350595,LIQ,1,9/30/2011,1,9.727273,
29977A105,EVR,NA,22.8,867.77,411.569,0.162213383,ABB,1,9/30/2011,1,20.35088,
37637Q105,GBCI,NA,9.37,673.844234,864.772,0.052819703,K,1,9/30/2011,1,22.62814,
378967103,GCA,NA,2.56,165.552556,149.835,0.256942637,L,1,9/30/2011,1,16.40625,
381119106,AUMN,NA,7.44,232.922488,98.085,-0.580701844,L,1,9/30/2011,1,-5.77957,
382550101,GT,NA,10.09,2465.603247,1046.046667,1.105351171,L,1,9/30/2011,1,42.31913,
38526M106,LOPE,NA,16.15,715.363039,142.659,0.624818623,K,1,9/30/2011,1,0.990712,
393222104,GPRE,NA,9.33,339.75,533.015,0.186086696,K,1,9/30/2011,1,12.11147,
40052B108,GTXI,NA,3.35,210.244027,89.706,-0.327904488,K,1,9/30/2011,1,30.44776,
457919108,IHT,NA,2.05,17.434485,3.941,-0.482111139,LIQ,1,9/30/2011,1,0.5853658,
459506101,IFF,NA,56.22,4546.784854,1185.9246,0.414782862,L,1,9/30/2011,1,7.719673,
460254105,IRF,NA,18.62,1303.723392,1361.757,0.170014709,L,1,9/30/2011,1,30.45113,
460690100,IPG,NA,7.2,3445.37,2243.74,0.279648544,L,1,9/30/2011,1,31.66667,
46120E602,ISRG,NA,364.28,14237.2015,2288.5,0.282237273,K,1,9/30/2011,1,19.10069,
46147M108,ICH,NA,5.1801,34.28,8.292,-0.157602798,LIQ,1,9/30/2011,1,-5.405275,
02916P103,ARII,NA,15.38,328.4,308.598,-0.001221654,K,1,9/30/2011,1,43.43303,
03076C106,AMP,NA,39.36,9292.06,10548,0.164770573,L,1,9/30/2011,1,18.59756,
032657207,ALOG,NA,45.41,569.96,421.067,0.107681264,K,1,9/30/2011,1,19.36467,
019330109,AMOT,NA,4.96,41.960935,35.095,0.260855505,K,1,9/30/2011,1,4.83871,
02043Q107,ALNY,NA,6.57,280.222208,136.551,-0.327709061,K,1,9/30/2011,1,23.59208,
02503Y103,ACAS,NA,6.82,2413.080055,4541,0.304558467,K,1,9/30/2011,1,13.92962,
064058100,BK,NA,18.59,22915.73324,33851,0.138518803,L,1,9/30/2011,1,15.13478,
06424J103,BOCH,NA,3.25,55.222359,88.857,0.090108386,K,1,9/30/2011,1,7.692307,
228227104,CCI,NA,40.67,11647.43205,2430.654,0.294288698,L,1,9/30/2011,1,1.696582,
229669106,CUB,NA,39.07,1044.59,538.452,0.236351615,L,1,9/30/2011,1,20.60404,
278715206,EBIX,NA,14.7,550.194893,334.317,0.201135449,K,1,9/30/2011,1,16.39456,
28140M103,EDMC,NA,14.84,1891.63162,2326.628,0.226719777,K,1,9/30/2011,0.411,33.82749,
28176E108,EW,NA,71.28,8194.000455,1385.2,0.258085475,L,1,9/30/2011,1,5.808081,
285218103,ELRC,NA,13.81,331.171824,281.379,0.355893231,K,1,9/30/2011,1,16.36495,
35671D857,FCX,NA,30.45,28862.96,17773,0.670173859,L,1,9/30/2011,1,33.13773,
35804H106,TFM,NA,38.16,1831.55,126.827,0.774058487,IPO,1,9/30/2011,1,4.821803,
359523107,FTEK,NA,5.82,141.63,87.576,0.148191285,K,1,9/30/2011,1,-4.810997,
35952W103,FSYS,NA,19.21,383.891756,354.737,0.085754264,K,1,9/30/2011,1,21.49922,
359694106,FUL,NA,18.22,897.82,729.727,0.191787454,L,1,9/30/2011,1,18.42112,
36112J107,FIO,NA,19,1582.07,275.059,0.042853916,IPO,1,9/30/2011,1,63.26316,
361268105,GKSR,NA,25.54,478.053174,524.095,0.176943112,K,1,9/30/2011,1,18.48081,
36191U106,GTAT,NA,7.02,888.542249,311.805,1.056153686,K,1,9/30/2011,1,16.80912,
36237H101,GIII,NA,22.86,454.66,316.18,0.334785375,K,1,9/30/2011,1,23.31584,
36241U106,GSIT,NA,4.92,142.044026,129.706,0.19241978,K,1,9/30/2011,1,-0.4065041,
363576109,AJG,NA,26.3,2949.6,1202.8,0.237944796,L,1,9/30/2011,1,17.49049,
369550108,GD,NA,56.89,20580.80118,14156,0.306936988,L,1,9/30/2011,0.85,13.7507,
372309104,GNMK,NA,5.75,117.73,41.724,-0.508867798,K,1,9/30/2011,1,-8.347826,
372460105,GPC,NA,50.8,7963.760755,2922.361,0.30336438,L,1,9/30/2011,1,13.05118,
431466101,HIL,NA,4.68,180.15053,177.101,0.114385338,L,1,9/30/2011,1,19.65812,
029326105,AMRB,NA,4.97,49.063875,91.187,-0.077730378,LIQ,1,9/30/2011,1,0.2012073,
029899101,AWR,NA,33.93,633.98,496.476,0.195387004,LU,1,9/30/2011,1,2.976717,
03062T105,CRMT,NA,29.02,284.511645,198.524,0.051008265,K,1,9/30/2011,1,15.02412,
031162100,AMGN,NA,54.96,50788.06093,25614,0.225228391,K,1,9/30/2011,1,4.203057,
032037103,AP,NA,20.45,211.16,213.9395333,0.24804564,L,1,9/30/2011,1,3.43728,
032511107,APC,NA,63.05,31386.87283,31548.64667,0.177443895,L,1,9/30/2011,1,24.50436,
032515108,ANAD,NA,2.16,146.48,186.305,0.003134645,K,1,9/30/2011,1,21.75926,
097023105,BA,NA,60.51,44843.45,4799.8,1.301500106,L,1,9/30/2011,0.95,8.72583,
210313102,CTCT,NA,17.29,513.07,134.454,0.12908504,K,1,9/30/2011,1,17.06189,
212015101,CLR,NA,48.37,8732.001167,2640.206,0.186081692,L,1,9/30/2011,0.25,25.38764,
410867105,THG,NA,35.5,1613.93327,2485,0.065352113,L,1,9/30/2011,1,7.492958,
413160102,HLIT,NA,4.26,492.894993,562.065,0.070429577,K,1,9/30/2011,1,29.10798,
45256B101,IPXL,NA,17.91,1177.37,556.041,0.542785514,K,1,9/30/2011,1,5.583473,
45768S105,IOSP,NA,24.21,574.981254,340.8,0.280809859,K,1,9/30/2011,1,24.74184,
483007704,KALU,NA,44.28,853.993866,960.9,0.066292018,K,1,9/30/2011,1,5.482185,
48666K109,KBH,NA,5.86,451.25,443.452,-0.129005225,L,1,9/30/2011,1,18.94198,
073685109,BECN,NA,15.99,737.473847,551.756,0.217413132,K,1,9/30/2011,1,15.25954,
084680107,BHLB,NA,18.47,390.250192,444.97,0.061424366,K,1,9/30/2011,1,8.391987,
086516101,BBY,NA,23.3,8712.17,6387,0.510267784,L,1,9/30/2011,1,12.57511,
29444U502,EQIX,NA,88.83,4178.12136,2159.87,0.202862224,K,1,9/30/2011,1,8.082855,
374689107,ROCK,NA,8.12,246.982021,514.238,0.046429863,K,1,9/30/2011,1,37.43842,
15189T107,CNP,NA,19.62,8355.300488,6461,0.242841665,LU,1,9/30/2011,1,6.218145,
16150R104,CCF,NA,10.75,96.363624,88.898,0.205824187,LIQ,1,9/30/2011,1,33.32912,
165167107,CHK,NA,25.55,16884.49256,14900,0.339597315,L,1,9/30/2011,0.8,10.05871,
165303108,CPK,NA,40.11,383.62,330.903,0.200832268,LU,1,9/30/2011,1,5.684368,
169656105,CMG,NA,302.95,9496.19,999.085,0.386525671,L,1,9/30/2011,1,10.949,
172062101,CINF,NA,26.33,4295.64,5381,0.077680729,K,1,9/30/2011,1,9.912647,
247748106,DGAS,NA,30.84,103.82,98.968,0.244384968,KU,1,9/30/2011,1,4.571984,
345143101,FES,NA,5.1,106.68384,133.42,0.486463799,RP,1,9/30/2011,1,8.823529,
345838106,FRX,NA,30.79,8453.58,5584.835,0.279021164,L,1,9/30/2011,0.9,1.656382,
346091705,FST,NA,14.4,1646.91121,1564.618,0.221030271,L,1,9/30/2011,1,12.57435,
346563109,FORR,NA,32.51,737.78194,278.327,0.120415914,K,1,9/30/2011,1,10.15072,
44267D107,HHC,NA,42.1,1597.362705,2209.377,-0.213506341,IPO,1,9/30/2011,1,13.96675,
00081T108,ABD,NA,4.77,263.22,55.7,1.463087248,L,1,9/30/2011,1,44.02516,
00164V103,AMCX,NA,31.95,2289.14,-1050.647,NULL,RP,1,9/30/2011,1,2.097027,
00184X105,AOL,NA,12,1283.643168,2328.5,0.194361954,L,1,9/30/2011,1,17.66667,
172967424,C,NA,25.615,74743.27,176052,0.089104356,BKR,1,9/30/2011,1,23.32618,
174715102,CIZN,NA,18.49,89.563914,83.343,0.113506833,LIQ,1,9/30/2011,1,-2.650081,
18911Q102,CLD,NA,16.95,1032.78,657.819,0.421419874,L,1,9/30/2011,1,35.39823,
190345108,CRV,NA,2.6501,12.67,31.647,-0.009542769,LIQ,1,9/30/2011,1,2.259327,
192025104,CVLY,NA,9.53,39.661563,65.475,0.140114548,LIQ,1,9/30/2011,1,-5.157225,
19239V302,CCOI,NA,13.45,619.532636,162.254,0.363380872,K,1,9/30/2011,1,19.33085,
198516106,COLM,NA,46.4,1577.704446,1015.958,0.143546288,K,1,9/30/2011,0.9,15.81897,
201723103,CMC,NA,9.51,1098.723965,1356.013,0.191867635,L,1,9/30/2011,1,32.11754,
23918K108,DVA,NA,62.67,5853.38,2337.22,0.44643123,L,1,9/30/2011,1,11.69619,
316773100,FITB,NA,10.1,9280.063184,12174,0.440857565,K,1,9/30/2011,1,18.91089,
319829107,FCF,NA,3.7,388.16,762.076,0.080724232,L,1,9/30/2011,1,25.40717,
320218100,THFF,NA,27.51,361.801341,342.665,0.152116499,K,1,9/30/2011,1,19.44747,
320517105,FHN,NA,5.96,1571.643155,2386.217,0.064684424,L,1,9/30/2011,1,17.28188,
320867104,FMBI,NA,7.32,545.17,950.371,-0.032919776,K,1,9/30/2011,1,23.08743,
42805T105,HTZ,NA,8.9,3706.800534,3574.095,0.981677462,L,1,9/30/2011,1,30.33708,
428567101,HIBB,NA,33.9,909.38,202.673,0.47397532,K,1,9/30/2011,1,21.50443,
537008104,LFUS,NA,40.21,924.960361,528.062,0.291121118,K,1,9/30/2011,1,21.76076,
009128307,AIRM,NA,63.67,807.413787,311.99,0.504461682,K,1,9/30/2011,1,26.93576,
011659109,ALK,NA,56.29,2026.78,1554.706667,0.445509521,L,1,9/30/2011,1,18.19151,
012423109,AMRI,NA,2.82,86.46,246.237,0.015050541,K,1,9/30/2011,1,13.82979,
016255101,ALGN,NA,15.17,1190.51,429.782,0.218657366,K,1,9/30/2011,1,51.81279,
01741R102,ATI,NA,36.99,3933.50062,2800.3,0.134164197,L,1,9/30/2011,1,25.43931,
018490102,AGN,NA,82.38,25332.83,4964.198,0.292391064,L,1,9/30/2011,1,2.112163,
018522300,ALE,NA,36.63,1335.32,1382.8,0.128362742,LU,1,9/30/2011,1,7.862408,
074014101,BBGI,NA,3.8,86.52,109.934,0.171583208,ALB,1,9/30/2011,0.9,3.157895,
075571109,BEBE,NA,6.72,565.313636,351.753,0.078486357,K,1,9/30/2011,1,6.845238,
077347201,BELFA,NA,16.9,187.13,222.971,0.151055518,ALB,1,9/30/2011,1,14.56163,
08173R104,BNCL,NA,7.45,601.35,624.014,-0.036242777,K,1,9/30/2011,1,10.20134,
08915P101,BGFV,NA,6.08,133.74325,154.205,0.282046626,K,1,9/30/2011,1,27.13816,
21871D103,CLGX,NA,10.67,1135.42,1432.863,0.117230711,L,1,9/30/2011,1,14.05811,
222816100,CVD,NA,45.45,2760.82,1452.75,0.181013251,L,1,9/30/2011,1,11.61716,
22282E102,CVA,NA,15.19,2170.745026,1758.234,0.185351324,L,1,9/30/2011,1,-3.489138,
37941P306,GLPW,NA,23.27,376.57,231.729,0.137893833,K,1,9/30/2011,1,13.92351,
38388F108,GRA,NA,33.3,2454.461115,150.9666667,4.36407767,L,1,9/30/2011,1,25.49549,
384802104,GWW,NA,149.54,10409.26451,2528.33,0.45275807,L,1,9/30/2011,1,14.55798,
391164100,GXP,NA,19.3,2624.943418,3558.1,0.160759956,LU,1,9/30/2011,1,7.46114,
393657101,GBX,NA,11.65,293.1,427.316,0.13584277,L,1,9/30/2011,1,59.74249,
458118106,IDTI,NA,5.15,752.804036,593.464,0.172022212,K,1,9/30/2011,1,18.05825,
45822P105,TEG,NA,48.62,3806.36,4035.8,0.151494128,LU,1,9/30/2011,1,8.823529,
45841V109,ININ,NA,27.08,506.320447,114.942,0.267752432,K,1,9/30/2011,1,2.474151,
459902102,IGT,NA,14.53,4337.205,1450.7,0.403529331,L,1,9/30/2011,1,21.05988,
460593106,INPH,NA,4.07,28.062996,12.159,0.230035365,K,1,9/30/2011,1,3.439803,
46069S109,ISIL,NA,10.29,1295.241875,1069.65,0.130879918,K,1,9/30/2011,1,16.32653,
460981301,INTX,NA,12.8,217.35,104.749,0.436080535,K,1,9/30/2011,1,31.953125,
461148108,IVAC,NA,6.99,159.941937,201.613,0.006090877,K,1,9/30/2011,1,15.16452,
46116V105,INTL,NA,20.76,378.272486,283,0.155477032,BKR,1,9/30/2011,1,16.76301,
529771107,LXK,NA,27.03,2142.2,1639.4,0.399913904,L,1,9/30/2011,1,17.2771,
531914109,LWAY,NA,10.67,175.32,38.225,0.190184691,K,1,9/30/2011,0.9,-1.218369,
532457108,LLY,NA,36.97,42799.75068,14287.96367,0.560013448,L,1,9/30/2011,0.9,0.5139302,
533535100,LINC,NA,8.09,183,239.585,0.545384728,K,1,9/30/2011,1,15.822,
037411105,APA,NA,80.24,30806.36,30138,0.352138529,L,1,9/30/2011,1,24.37158,
15117B103,CLDX,NA,2.285,100.88,96.666,-0.051986305,K,1,9/30/2011,1,40.4814,
157085101,CERS,NA,2.12,101.124,3.749,-4.813283542,K,1,9/30/2011,1,25.9434,
168615102,CHS,NA,11.43,1968.13354,1042.339,0.301952628,L,1,9/30/2011,1,8.136483,
169905106,CHH,NA,29.72,1778.512324,-27.942,NULL,L,1,9/30/2011,1,20.42396,
17273K109,CIR,NA,29.37,506.691416,389.083,0.17379799,L,1,9/30/2011,1,18.55635,
252131107,DXCM,NA,12,808.00074,121.575,-0.322607444,K,1,9/30/2011,1,-18.41667,
344849104,FL,NA,20.09,3072.92,2115,0.226004728,L,1,9/30/2011,1,9.65246,
346233109,FOR,NA,10.91,387.23,506.281,-0.038816389,L,1,9/30/2011,1,19.15674,
350060109,FSTR,NA,22.23,228.470292,275.206,0.143677827,K,1,9/30/2011,1,14.70985,
444172100,HVB,NA,17.43,308.43,295.686,0.123177966,K,1,9/30/2011,1,24.61274,
446150104,HBAN,NA,4.8,4143.950875,4890.134,0.191753767,K,1,9/30/2011,1,7.916667,
521865204,LEA,NA,42.9,4456.02,2851,0.312636517,L,1,9/30/2011,1,9.34732,
002567105,ABAX,NA,22.91,522.74,170.867,0.143866282,K,1,9/30/2011,1,22.47927,
004498101,ACIW,NA,27.54,921.73,279.54,0.334478071,K,1,9/30/2011,1,11.36529,
00484M106,ACOR,NA,19.96,791.57,162.752,0.141841575,K,1,9/30/2011,1,9.418838,
006854202,ADEP,NA,3.22,31.384403,20.186,-0.24264159,K,1,9/30/2011,1,3.10559,
00724F101,ADBE,NA,24.17,11936.76,5511.41,0.23650351,K,1,9/30/2011,0.95,21.67977,
007974108,ADVS,NA,20.85,1090.062415,301.902,0.208269289,K,1,9/30/2011,1,31.41487,
00826A109,AFFY,NA,4.48,159.283573,110.564,-0.384880327,K,1,9/30/2011,1,18.75,
106764103,BZC,NA,9.29,87.973374,34.383,0.317656982,LIQ,1,9/30/2011,1,-2.152853,
