cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
00234P102,AVHI,NA,15.93,351.96,284.622,-0.013865733,1,1 ,8/31/2014,1,-8.0352
002535300,AAN,NA,25.62,1852.62,1378.836,0.790297345,1,1 ,8/31/2014,1,-5.0742
002824100,ABT,NA,42.24,63516.25,24068,0.173966486,1,1 ,8/31/2014,1,-1.5388
004337101,ANCX,NA,16.81,175.501762,93.577,0.180743946,1,1 ,8/31/2014,1,-3.4503
00448Q201,ACHN,NA,11.57,1131.41,125.975,-0.469728121,1,1 ,8/31/2014,1,-13.74244
00508X203,ATU,NA,33.73,2318.252747,1180.013,0.232420682,1,1 ,8/31/2014,1,-9.402
006351308,AE,NA,65.59,276.632122,177.754,0.326047778,1,1 ,8/31/2014,1,-32.4745
006743306,AEY,NA,2.38,23.9,38.721,0.032735715,1,1 ,8/31/2014,1,-1.6807
00751Y106,AAP,NA,136.42,9955.311162,1758.588,0.522468415,1,1 ,8/31/2014,1,-4.4435
205826209,CMTL,NA,38.04,609.93,363.797,0.140061051,1,1 ,8/31/2014,1,-2.3396
26138E109,DPS,NA,62.92,12277.33,3045,0.437732028,1,1 ,8/31/2014,1,2.8764
264147109,DCO,NA,31.06,338.47,322.386,0.181630706,1,1 ,8/31/2014,1,-11.7514
26441C204,DUK,NA,73.99,52331.03123,53252,0.138004206,1U,1 ,8/31/2014,1,1.0542
26746E103,DYAX,NA,10.21,1390.66,102.954,-0.159071041,1,1 ,8/31/2014,1,-0.8814887
268785102,EPE,NA,19.33,4750.58,3659,0.243105209,IPO,1 ,8/31/2014,0.45,-9.570616
26882D109,EPIQ,NA,14.55,523.8,355.251,0.152184886,1,1 ,8/31/2014,1,20.6873
278865100,ECL,NA,114.82,34403.52441,9023.698,0.333382864,1,1 ,8/31/2014,0.9,0.2469
281479105,EDUC,NA,4.9,19.601548,12.541,0.108647274,1,1 ,8/31/2014,1,-3.9321
28238P109,EHTH,NA,24.54,436.01,136.124,0.071081117,1,1 ,8/31/2014,1,-1.6707
283677854,EE,NA,39.34,1587.42,1429.448,0.161029992,1U,1 ,8/31/2014,1,-6.4065
293668109,EBTC,NA,19.83,201.041854,159.502,0.15024263,M,1 ,8/31/2014,1,-4.9924
29382R107,EVC,NA,4.58,409.2,139.901,0.395238258,1,1 ,8/31/2014,1,-13.0652
29402J101,ENVE,NA,17.79,243.112821,87.043,0.868188749,M,1 ,8/31/2014,1,2.6082
29428V104,EPZM,NA,34.49,1158.3,200.644,-0.008422878,1,1 ,8/31/2014,0.9,-21.39751
294429105,EFX,NA,78.76,9591.18,2693.7,0.313332224,1,1 ,8/31/2014,1,-5.1041
29977G102,EVER,NA,18.88,2320.921591,1529.448,0.179589061,1,1 ,8/31/2014,1,-6.4619
30249U101,FTI,NA,61.84,14523.58353,2716.3,0.389352906,1,1 ,8/31/2014,1,-12.1766
302520101,FNB,NA,12.36,2058.65112,1801.195,0.145771557,1,1 ,8/31/2014,1,-2.9935
025676206,AEL,NA,24.74,1850.520184,1654.949,0.338022583,1,1 ,8/31/2014,1,-7.5182
027745108,AMNB,NA,22.14,173.580522,172.083,0.129838508,1,1 ,8/31/2014,1,3.8299
029595105,AMS,NA,2.297,12.09,22.921,0.368765666,1,1 ,8/31/2014,1,-2.2124
031100100,AME,NA,52.94,13011.77,4045.01,0.269181202,1,1 ,8/31/2014,1,-4.9929
06652V208,BANR,NA,39.38,770.78,563.013,0.134259777,1,1 ,8/31/2014,1,-2.3108
067774109,BKS,NA,23.86,1432.843058,870.621,0.332717851,1,1 ,8/31/2014,1,-17.2674
067806109,B,NA,34.24,1861.18,1262.695,0.164290868,1,1 ,8/31/2014,1,-11.361
06985P100,BAS,NA,24.21,1045.890351,513.813,0.542018845,1,1 ,8/31/2014,1,-10.4089
074014101,BBGI,NA,6.11,141.23,148.396,0.234499687,1,1 ,8/31/2014,1,-10.6556
075571109,BEBE,NA,3.3,262.133596,219.328,-0.18233878,1,1 ,8/31/2014,1,-29.3035
077347201,BELFA,NA,22.6,277.56,231.196,0.149861031,1,1 ,8/31/2014,1,4.0159
08173R104,BNCL,NA,13.73,1034.07,612.659,0.040231189,1,1 ,8/31/2014,1,-6.9192
08915P101,BGFV,NA,10.2,227.54058,189.597,0.303515001,1,1 ,8/31/2014,1,-8.1373
110394103,BRS,NA,72.98,2595.433207,1954.08,0.147852279,1,1 ,8/31/2014,1,-7.92
122017106,BURL,NA,35.67,2642.01,99.719,2.501489185,IPO,1 ,8/31/2014,1,11.74657
124867102,CAW,NA,3.09,21.65,11.631,-0.997076778,1,1 ,8/31/2014,1,13.2686
125896100,CMS,NA,30.54,8430.95,5360,0.276679105,1U,1 ,8/31/2014,1,-2.8815
126349109,CSGS,NA,27.72,961.504513,390.173,0.307505356,1,1 ,8/31/2014,1,-4.6487
126501105,CTS,NA,17.73,595.820001,305.445,0.186538682,1,1 ,8/31/2014,1,-10.1614
00738A106,ADTN,NA,23.08,1262.590338,572.059,0.125273792,1,1 ,8/31/2014,1,-11.0485
