cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
N22717107,CLB,NA,139.53,6198.05,133.388,3.540378285,1,1 ,10/31/2014,1,-7.6686
N87237108,TRNX,NA,27.95,1367.024885,532.567,0.022545295,M,1 ,10/31/2014,1,-4.5081
P8744Y102,STNR,NA,42.18,589.203436,433.651,0.17745782,1,1 ,10/31/2014,1,4.955
Q9235V101,TROX,NA,24.18,2766.95,2324,0.101694915,1,1 ,10/31/2014,1,-5.7199
610236101,MNRO,NA,53.44,1686.1,430.958,0.310907656,1,1 ,10/31/2014,1,2.5262
619718109,MOSY,NA,2.69,133.334264,64.38,-0.424728177,1,1 ,10/31/2014,1,-31.2268
620071100,MPAA,NA,29.04,507.82,114.319,0.356196258,1,1 ,10/31/2014,1,16.219
625453105,MGAM,NA,34.9,1035.884455,249.052,0.402817805,M,1 ,10/31/2014,1,3.9828
625383104,LABL,NA,49.3,812.76,372.507,0.269301716,1,1 ,10/31/2014,1,11.3375
62914B100,EGOV,NA,18.43,1202.78,117.118,0.537180727,1,1 ,10/31/2014,1,0.6596
629209305,NMIH,NA,8.95,522.351839,444.043,-0.10469932,IPO,1 ,10/31/2014,1,-2.681564
62874M104,NBTF,NA,30.42,104.33,70.937,0.07902787,M,1 ,10/31/2014,1,0.3944773
629579103,NC,NA,58.57,427.99,297.813,0.226604607,1,1 ,10/31/2014,1,-0.4753
632347100,NATH,NA,71.88,321.313663,47.442,0.340166217,1,1 ,10/31/2014,1,4.591
637372202,NRCIA,NA,15.89,444.52,89.075,0.367296961,1,1 ,10/31/2014,1,-10.8874
637372301,NRCIB,NA,32.72,444.52,89.075,0.367296961,1,1 ,10/31/2014,1,3.3313
636518102,NATI,NA,31.68,4041.93,1100.267,0.173672574,1,1 ,10/31/2014,1,2.0768
636180101,NFG,NA,69.23,5823.323265,3751.953,0.232747268,1U,1 ,10/31/2014,1,0.0578
60649T107,MG,NA,16.49,471.9,265.537,0.223210062,1,1 ,10/31/2014,1,3.6386
60739U204,MOBL,NA,10.06,764.354776,135.33,-0.365713441,IPO,1 ,10/31/2014,0.6,-7.852883
60871R209,TAP,NA,74.38,13825.49,9939.4,0.103399235,1,1 ,10/31/2014,1,4.4963
60786L107,MLNK,NA,3.5,182.39,172.818,0.062703968,1,1 ,10/31/2014,1,-5.4286
60786M105,MC,NA,34.16,1850.89,70.942,0.234040146,IPO,1 ,10/31/2014,1,-2.254976
60935Y208,MGI,NA,8.6,469.591209,-325.9,NULL,1,1 ,10/31/2014,1,0.2326
603158106,MTX,NA,76.71,2646.86,1206.485,0.25484559,1,1 ,10/31/2014,1,-3.1696
604871103,MSON,NA,13.36,99.45,16.352,-0.096068,1,1 ,10/31/2014,1,-19.3114
60040N105,MM,NA,2.05,220.611183,316.052,-0.076477921,1,1 ,10/31/2014,1,-15.12195
600544100,MLHR,NA,32,1903.521568,391.8,-0.003318019,1,1 ,10/31/2014,1,-4.605
600551204,MLR,NA,19.77,223.431248,167.136,0.125654894,1,1 ,10/31/2014,1,-9.3576
598511103,MOFG,NA,26.68,222.77,186.516,0.16376075,1,1 ,10/31/2014,1,3.6523
594793101,MCRL,NA,12.14,687.814463,220.89,0.140605328,1,1 ,10/31/2014,1,7.9403
595017104,MCHP,NA,43.11,8639.283575,2622.714,0.288336571,1,1 ,10/31/2014,1,5.5974
591520200,MEI,NA,39.38,1502.57,407.6,0.26776087,1,1 ,10/31/2014,1,-1.5998
59161R101,METR,NA,25.04,355.572407,248.37,0.134929189,1,1 ,10/31/2014,1,0.0399
589889104,MMSI,NA,15.15,654.92,418.434,0.138401088,1,1 ,10/31/2014,1,-2.3102
59001A102,MTH,NA,36.79,1439.41,1020.319,0.197321465,1,1 ,10/31/2014,1,6.6051
59047Q103,MERU,NA,3.91,93.06,7.973,-2.469266934,1,1 ,10/31/2014,1,-5.370844
59100U108,CASH,NA,37.51,231.963603,169.218,0.226146155,1,1 ,10/31/2014,1,-6.1584
584688105,MDCO,NA,25.32,1649.05,1059.875,0.011332876,1,1 ,10/31/2014,1,5.8847
588056101,MERC,NA,12.58,808.56,458.273,0.225400139,1,1 ,10/31/2014,1,5.6439
589378108,MRCY,NA,13.98,474.8,333.058,0.024924575,1,1 ,10/31/2014,1,-7.5823
589400100,MCY,NA,53.12,2920.580999,1936.625,0.171220035,1,1 ,10/31/2014,1,3.8404
589584101,VIVO,NA,18.54,770.661839,161.82,0.366234087,1,1 ,10/31/2014,1,-10.1935
58958U103,EBSB,NA,11.34,620.31,261.935,0.12484395,1,1 ,10/31/2014,1,-3.351
58319P108,MIG,NA,6.37,319.084065,446.527,0.009365615,1,1 ,10/31/2014,1,-4.0737
577345101,MLP,NA,6.11,114.7,-27.135,NULL,1,1 ,10/31/2014,1,-9.1653
574599106,MAS,NA,22.07,7862.662614,1083,0.443766347,1,1 ,10/31/2014,1,9.6511
N53745100,LYB,NA,91.63,45876.21,12376,0.668495377,1,1 ,10/31/2014,0.85,-13.2702
N7902X106,ST,NA,48.81,8236.651527,1421.769,0.322071037,1,1 ,10/31/2014,1,1.5571
P31076105,CPA,NA,116.92,5188.01,2125.912,0.318962898,1,1 ,10/31/2014,1,-4.285
Y0486S104,AVGO,NA,86.25,21812.56,3098,0.343124597,1,1 ,10/31/2014,1,8.2899
Y7542C106,STNG,NA,8.73,1503.361008,1494.964,0.07346738,1,1 ,10/31/2014,1,-4.161
Y8565N102,TNK,NA,4.24,354.79,312.691,0.249952829,1,1 ,10/31/2014,1,6.132075
609839105,MPWR,NA,44.19,1712.142036,334.628,0.133879556,1,1 ,10/31/2014,1,8.916
615394301,MOG.B,NA,76.3052,3296.11,1635.962,0.156810586,1,1 ,10/31/2014,0.3258,-2.5947
617700109,MORN,NA,68.25,3042.71,685.889,0.228302255,1,1 ,10/31/2014,1,-2.2125
61748W108,MHGC,NA,7.99,273.561644,-281.416,NULL,M,1 ,10/31/2014,1,1.376721
62541B101,MFLX,NA,10.15,245.302652,304.958,-0.153735924,1,1 ,10/31/2014,1,-0.2956
624758108,MWA,NA,9.87,1576.36,506,0.516571429,1,1 ,10/31/2014,1,-3.6792
629156407,NL,NA,7.29,354.9,361.298,-0.166012971,1,1 ,10/31/2014,0.4161,4.1152
62855J104,MYGN,NA,39.49,2882.690151,718.998,0.400920448,1,1 ,10/31/2014,1,-15.0924
628852204,NCS,NA,19.87,1461.08,265.971,0.170454352,1,1 ,10/31/2014,1,-6.0896
629377508,NRG,NA,29.98,10124.56,9888,0.147906693,1,1 ,10/31/2014,1,4.2695
62942X108,NYLD,NA,49.97,3863.93,809,0.232385661,1U,1 ,10/31/2014,1,-4.4266
630087203,NNVC,NA,3.81,215.4,28.602,-0.40374799,1,1 ,10/31/2014,1,-16.0105
631103108,NDAQ,NA,43.26,7299.520831,6902,0.134965373,1,1 ,10/31/2014,1,3.8141
637138108,NPBC,NA,10.29,1570.49,1101.408,0.12540734,1,1 ,10/31/2014,1,-0.8746
637071101,NOV,NA,72.64,31252.54,23334,0.189965882,1,1 ,10/31/2014,1,-7.7093
606501104,MIND,NA,10.2,130.231111,171.291,0.201306549,1,1 ,10/31/2014,1,-25.2941
60740F105,MINI,NA,43.83,2020.94,1099.576,0.12498013,1,1 ,10/31/2014,1,-4.9691
60855R100,MOH,NA,48.64,2354.03008,917.07,0.15196877,1,1 ,10/31/2014,1,5.0987
609027107,MCRI,NA,16.27,273.31,168.298,0.220119049,1,1 ,10/31/2014,1,1.7824
600527105,MILL,NA,3.48,161.303119,375.773,0.13316718,1,1 ,10/31/2014,1,-33.33333
59408Q106,MIK,NA,18.28,3728.25,-2333,NULL,IPO,1 ,10/31/2014,0.3159,31.61926
596278101,MIDD,NA,88.5,5067.75,983.478,0.318303183,1,1 ,10/31/2014,1,8.0678
595072109,MFI,NA,8.39,121.094162,91.986,0.239217219,1,1 ,10/31/2014,1,3.4565
595137100,MSCC,NA,26.07,2486.89,1103.782,0.172739933,1,1 ,10/31/2014,1,4.3345
590328100,MACK,NA,9.17,959.07,-77.112,NULL,1,1 ,10/31/2014,1,-0.1090513
58501N101,MDVN,NA,105.7,8116.590218,148.873,0.20690425,1,1 ,10/31/2014,1,9.6405
585055106,MDT,NA,68.16,66996.24,19625,0.282147637,1,1 ,10/31/2014,1,8.3773
58155Q103,MCK,NA,203.41,47167.07,10262,0.342962714,1,1 ,10/31/2014,1,3.7328
58933Y105,MRK,NA,57.94,167135.58,53009,0.293436453,1,1 ,10/31/2014,1,4.2458
587200106,MENT,NA,21.19,2408.8,1149.641,0.180564194,1,1 ,10/31/2014,1,4.8136
583334107,MWV,NA,44.17,7441.85,4890,0.199601367,1,1 ,10/31/2014,1,1.9978
580589109,MGRC,NA,36.53,948.313503,649.423,0.364251462,1,1 ,10/31/2014,1,-3.4766
579780206,MKC,NA,70.72,9128.04,1952.5,0.325582586,1,1 ,10/31/2014,1,5.1046
580135101,MCD,NA,93.73,92036.23245,17729.198,0.608570774,1,1 ,10/31/2014,1,4.1985
577933104,MMS,NA,48.46,3246.53,605.467,0.458572611,1,1 ,10/31/2014,1,8.2064
576853105,MTRX,NA,25.06,664.422571,285.683,0.264940511,1,1 ,10/31/2014,1,-15.7223
577223100,MTSN,NA,2.66,196.053499,70.654,0.108415659,1,1 ,10/31/2014,1,-1.5038
57722W106,MFRM,NA,63.19,2159.733602,396.9,0.381074729,1,1 ,10/31/2014,1,12.407
57636Q104,MA,NA,83.75,96859.81,6391,0.823473434,1,1 ,10/31/2014,0.9,4.2269
576485205,MTDR,NA,24.27,1779.95,818.184,0.283686592,1,1 ,10/31/2014,1,-27.5237
56804T106,MRIN,NA,8.95,311.52026,117.701,-0.218001546,1,1 ,10/31/2014,1,-3.687151
P94398107,ULTR,NA,3.01,422.662656,418.708,0.097912153,1,1 ,10/31/2014,0.3303,-21.92691
Y2065G121,DHT,NA,6.66,616.12,488.707,0.055253966,1,1 ,10/31/2014,1,-5.5497
Y8564W103,TK,NA,58.46,4223.11,1084.428,0.318980144,1,1 ,10/31/2014,1,-14.9504
61166W101,MON,NA,115.04,55687.8,15131,0.569447946,1,1 ,10/31/2014,1,4.2333
61022P100,TYPE,NA,28.61,1124.581109,316.955,0.220458491,1,1 ,10/31/2014,1,-3.3904
615369105,MCO,NA,99.23,20699.38,557.6,5.512963702,1,1 ,10/31/2014,0.9,2.0737
61945C103,MOS,NA,44.31,16453.08,12254.898,0.150655746,1,1 ,10/31/2014,1,3.295
620076307,MSI,NA,64.5,16181.67,4139,0.26987195,1,1 ,10/31/2014,1,1.8915
626755102,MUSA,NA,57.3,2620.02,797.482,0.446395612,1,1 ,10/31/2014,1,11.2042
626717102,MUR,NA,53.39,9480.54356,9906.379,0.346931984,1,1 ,10/31/2014,1,-8.7045
629337106,NNBR,NA,25,444.640525,165.242,0.274018792,1,1 ,10/31/2014,1,-15.32
62936P103,NPSP,NA,27.4,2919.79,129.005,0.03957211,1,1 ,10/31/2014,1,21.0949
630077105,NANO,NA,13.54,327.1,216.895,0.029459028,1,1 ,10/31/2014,1,9.6012
63009R109,NSTG,NA,10.65,192.971983,65.854,-0.616196435,1,1 ,10/31/2014,1,40
630402105,NSSC,NA,4.28,83.113645,43.752,0.13841653,1,1 ,10/31/2014,1,6.5421
633707104,NBHC,NA,19.59,826.79,863.933,0.028404981,1,1 ,10/31/2014,1,-1.586
63245Q105,NAUH,NA,3.11,78.174559,56.906,0.268045733,1,1 ,10/31/2014,1,-1.92926
635309107,NCMI,NA,15.9,968.06,-340,NULL,1,1 ,10/31/2014,1,-9.5429
637215104,NPK,NA,63.06,435.842974,313.937,0.203619423,1,1 ,10/31/2014,1,-6.9775
635906100,NHC,NA,60.31,858.05,546.313,0.187868493,1,1 ,10/31/2014,1,-0.0995
607494101,MOCO,NA,15.21,86.13,40.531,0.204189711,1,1 ,10/31/2014,1,11.3029
608190104,MHK,NA,142.04,10345.69,5073.937,0.187208957,1,1 ,10/31/2014,1,8.1315
60877T100,MNTA,NA,10.91,576.191717,225.367,-0.45154792,1,1 ,10/31/2014,1,7.516
598039105,MSL,NA,18.94,214.68,160.96,0.20561009,1,1 ,10/31/2014,1,-6.4942
594918104,MSFT,NA,46.95,387001.9402,92512,0.372429855,1,1 ,10/31/2014,0.95,2.4794
592770101,MXC,NA,6.07,12.372275,14.284,0.196756676,1,1 ,10/31/2014,1,7.7311
58468P206,MNOV,NA,3.57,86.202716,26.755,-0.131295617,1,1 ,10/31/2014,1,-15.6863
58471A105,MDSO,NA,45.11,2437.431968,236.822,0.016460823,1,1 ,10/31/2014,1,-5.320328
58502B106,MD,NA,62.43,6268.97,2529.149,0.214893606,1,1 ,10/31/2014,1,4.8534
584045108,MDAS,NA,21.66,1301.76,585.136,0.324818098,1,1 ,10/31/2014,1,-10.711
589499102,MRGE,NA,2.75,271.19,48.695,0.305122494,1,1 ,10/31/2014,1,14.1818
58605Q109,MRD,NA,27.09,5243.77,434.816,1.07545844,IPO,1 ,10/31/2014,0.9,-20.26578
