cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn,
345370860,F,NA,10,33071.01,-4868.583333,NULL,L,1,12/31/2009,0.95,8.4,
345550305,FCE.B,NA,11.88,1844.81,1577.304,-0.116589446,ALB,1,12/31/2009,0.889875,-5.13468,
45167R104,IEX,NA,31.15,2517.77,1383.83425,0.164809544,L,1,12/31/2009,1,-9.063913,
075887109,BDX,NA,78.86,18699.2,5160.902,0.391602135,L,1,12/31/2009,1,-4.425564,
077454106,BDC,NA,21.92,1022.75,550.14,0.051908605,L,1,12/31/2009,1,4.15146,
08160H101,BHE,NA,18.91,1217.63,1094.577,0.088437817,L,1,12/31/2009,1,-3.648863,
084670108,BRK.A,NA,99200,153550.3,142755,0.050681237,NO,1,12/31/2009,0.5672,15.52419,
089302103,BIG,NA,28.98,2395.554236,882.964,0.391154113,L,1,12/31/2009,1,-1.966874,
29089Q105,EBS,NA,13.59,418.56,235.382,0.194237452,L,1,12/31/2009,1,5.371597,
291011104,EMR,NA,42.6,32041.49262,8961,0.410851835,L,1,12/31/2009,1,-2.488263,
29270J100,ERII,NA,6.88,345.14,111.443,0.107086134,K,1,12/31/2009,1,-11.19186,
293389102,EBF,NA,16.79,433.541507,324.204,0.191549148,L,1,12/31/2009,1,-9.824399,
382410405,GDP,NA,24.35,910.67,561.358,0.143391292,L,1,12/31/2009,1,-14.45585,
440694305,ZINC,NA,12.75,552.37,341.535,-0.04848405,K,1,12/31/2009,1,-23.13725,
441060100,HSP,NA,51,8270.15,2468.2,0.299946832,L,1,12/31/2009,1,-0.7058824,
445658107,JBHT,NA,32.27,4102.72193,933.561,0.459131219,K,1,12/31/2009,1,-4.989154,
499064103,KNX,NA,19.29,1606.16,617.423,0.25841117,L,1,12/31/2009,1,-6.169,
50060P106,KOP,NA,30.44,622.65,62,1.259677419,L,1,12/31/2009,1,-8.278581,
54619P104,LABC,NA,14.5,73.332895,79.133,0.053290031,K,1,12/31/2009,1,1.172414,
00246W103,AXTI,NA,3.25,99.68,87.572,-0.051843055,K,1,12/31/2009,1,-10.76923,
003654100,ABMD,NA,8.73,327.25,116.444,-0.206227886,K,1,12/31/2009,1,-9.278351,
004446100,ACET,NA,5.15,127.612859,145.198,0.060374725,K,1,12/31/2009,1,2.524272,
004848107,ACFN,NA,7.38,85.953295,32.996,-0.124803006,K,1,12/31/2009,1,-15.04065,
00847J105,AGYS,NA,9.11,209.813494,184.1,0.09308528,K,1,12/31/2009,1,-7.793633,
09227Q100,BLKB,NA,23.63,1043.5,113.355,0.49655507,K,1,12/31/2009,1,-5.628438,
217204106,CPRT,NA,36.62,3081.553079,974.035,0.273352705,K,1,12/31/2009,1,-7.80994,
297425100,ESL,NA,40.77,1214.665176,1383.477,0.147014231,L,1,12/31/2009,1,-7.38288,
421906108,HCSG,NA,21.46,933.12372,209.372,0.234692318,K,1,12/31/2009,1,-4.473439,
422368100,HTWR,NA,35.47,415.470183,39.615,-0.554158778,K,1,12/31/2009,1,8.965322,
464592104,ISLE,NA,7.48,242.662353,265.677,0.65800201,K,1,12/31/2009,1,7.620321,
028591105,ANAT,NA,119.44,3203.400627,3436.631,-0.057688766,K,1,12/31/2009,1,-10.88413,
030506109,AMWD,NA,19.68,278.450765,192.72,0.109557908,K,1,12/31/2009,1,2.439024,
03071H100,AMSF,NA,17.97,339.270833,295.274,0.222894667,K,1,12/31/2009,1,-3.728436,
03076K108,ABCB,NA,7.16,98.73176,183.988,-0.093074807,K,1,12/31/2009,1,30.44693,
032332504,ASYS,NA,11.07,99.234181,73.805,0.01765463,K,1,12/31/2009,1,-5.916893,
102565108,BWL.A,NA,13.05,67.09,39.168,0.132400154,ALB,1,12/31/2009,1,0.8045977,
10807M105,BPI,NA,15.02,803.571622,80.069,5.832705844,IPO,1,12/31/2009,1,-2.996005,
108763103,BRID,NA,11.2,105.013373,30.18,0.301483515,LIQ,1,12/31/2009,0.6,-12.05357,
109641100,EAT,NA,14.92,1528.963241,657.945,0.360796083,L,1,12/31/2009,1,9.383378,
114340102,BRKS,NA,8.58,552.614445,319.129,-0.258541217,K,1,12/31/2009,1,-2.797203,
12466Q104,CFFI,NA,19,57.9,89.539,0.101531518,LIQ,1,12/31/2009,1,2.684211,
024061103,AXL,NA,8.02,557.9,-740.4,NULL,L,1,12/31/2009,1,16.58354,
02553E106,AEO,NA,16.98,3527.983027,1523.305,0.24040294,L,1,12/31/2009,1,-6.419317,
286082102,EFII,NA,12.97,643.993029,592.301,-0.028851884,K,1,12/31/2009,1,-10.63994,
29084Q100,EME,NA,26.9,1773.512777,1179.426,0.299588953,L,1,12/31/2009,1,-10.55762,
292218104,EIG,NA,15.34,675.03,524.606,0.192437753,L,1,12/31/2009,1,-13.75489,
37940X102,GPN,NA,53.86,4364.75,896.487,0.387567058,L,1,12/31/2009,1,-17.37839,
381010107,GLDC,NA,3.659,42.980926,20.75,0.291830826,LIQ,1,12/31/2009,1,-7.38543,
384313102,GTI,NA,15.55,1872.33,576.927,0.261311581,L,1,12/31/2009,1,-19.2283,
390607109,GLDD,NA,6.48,379.26,329.597,0.189716533,K,1,12/31/2009,1,-8.796296,
398433102,GFF,NA,12.22,727.994072,686.903,0.080850674,L,1,12/31/2009,1,-3.355155,
440407104,HBNC,NA,16.22,53.10235,89.428,0.163477212,LIQ,1,12/31/2009,1,14.05749,
440543106,HOS,NA,23.28,607.983832,978.754,0.212642809,L,1,12/31/2009,1,-7.603093,
44244K109,HWCC,NA,11.9,210.07,79.925,0.216728183,K,1,12/31/2009,1,1.092437,
004397105,ARAY,NA,5.61,322.07,154.807,0.032640643,K,1,12/31/2009,1,5.882353,
00650W300,ADK,NA,3.935,14.9,5.333,0.245640353,LIQ,1,12/31/2009,1,4.193139,
007865108,ARO,NA,34.05,2249.504125,448.449,0.868783295,L,1,12/31/2009,1,-3.406755,
007903107,AMD,NA,9.68,6488.500351,-326,0.184952978,L,1,12/31/2009,1,-22.93388,
007973100,AEIS,NA,15.08,633.7926,275.749,-0.108323147,K,1,12/31/2009,1,-12.99735,
008073108,AVAV,NA,29.08,626.261704,207.701,0.088285564,K,1,12/31/2009,1,17.15956,
090572108,BIO.B,NA,97.86,2659.54,1249.879,0.225531431,ALB,1,12/31/2009,0.14895,-3.372164,
09061G101,BMRN,NA,18.81,1894.722234,303.853,0.156342047,K,1,12/31/2009,1,3.296119,
095180105,BLT,NA,10.1,481.92,-19.684,NULL,L,1,12/31/2009,1,10.29703,
097698104,BOLT,NA,11.02,95.742785,67.769,0.208295829,K,1,12/31/2009,1,-9.255898,
210226106,CTO,NA,34.94,199.970984,150.607,0.054076667,L,1,12/31/2009,1,-5.323411,
21075N204,MCF,NA,47.01,744.190865,472.083,0.229768918,L,1,12/31/2009,1,3.70134,
216831107,CTB,NA,20.05,1212.98,341.5037542,0.487986011,L,1,12/31/2009,1,-15.06234,
29358P101,ENSG,NA,15.37,317.092045,179.239,0.356970302,K,1,12/31/2009,1,11.19063,
29364G103,ETR,NA,81.84,15462.22,15944.545,0.177046615,LU,1,12/31/2009,1,-6.757087,
294268107,PLUS,NA,16.51,138.89,187.057,0.186066279,K,1,12/31/2009,1,-4.784979,
296650104,ESP,NA,19.12,44.650726,29.366,0.155690254,LIQ,1,12/31/2009,1,2.562762,
418056107,HAS,NA,32.06,4437.5,1489.802813,0.443924273,L,1,12/31/2009,1,-4.086089,
419596200,HVT.A,NA,13.75,295.17,232.962,0.018612478,ALB,1,12/31/2009,0.3336,-9.527273,
422704106,HL,NA,6.18,1472.79,610.7076667,0.099160034,L,1,12/31/2009,1,-26.21359,
044209104,ASH,NA,39.62,2968.162768,3584,0.14453125,L,1,12/31/2009,1,1.993942,
045487105,ASBC,NA,11.01,1407.824203,2416.651,0.030316724,K,1,12/31/2009,1,15.53133,
04621X108,AIZ,NA,29.48,3443.26,4903.449,0.171289025,L,1,12/31/2009,1,6.614654,
046265104,AF,NA,12.43,1206.311289,1205.879,0.074819281,L,1,12/31/2009,1,6.19469,
049164205,AAWW,NA,37.25,957.252512,808.147,0.069463848,K,1,12/31/2009,1,-1.557047,
049904105,ATRI,NA,155.72,308.29,113.132,0.28384542,LIQ,1,12/31/2009,1,-5.91191,
050473107,AUBN,NA,19.69,71.732974,58.405,0.215392518,LIQ,1,12/31/2009,1,-0.6094464,
184499101,CLNE,NA,15.41,920.624913,275.794,-0.13517698,K,1,12/31/2009,1,8.630759,
18683K101,CLF,NA,46.09,6036.640884,2405,0.214158041,L,1,12/31/2009,1,-13.32176,
192446102,CTSH,NA,45.33,13359.36051,2436.218,0.279339944,K,1,12/31/2009,1,-3.684094,
194014106,CFX,NA,12.04,520.48,204.795,0.423160839,L,1,12/31/2009,1,-6.395349,
200340107,CMA,NA,29.57,4468.760366,4906,0.001635992,L,1,12/31/2009,1,16.70612,
254709108,DFS,NA,14.71,7984.81,8386.199,0.059456287,L,1,12/31/2009,1,-7.002039,
25659T107,DLB,NA,47.73,5456.08,1354.681,0.270418656,L,1,12/31/2009,1,5.447308,
020409108,AFAM,NA,39.53,361.553041,145.233,0.276247659,K,1,12/31/2009,1,-8.019226,
02076X102,ANR,NA,43.38,5246.882317,2887.044,0.090968915,L,1,12/31/2009,1,-6.385431,
021441100,ALTR,NA,22.63,6684.26,958.577,0.261473033,K,1,12/31/2009,1,-5.788776,
023177108,EPAX,NA,13.26,249.604622,97.366,0.353490952,K,1,12/31/2009,1,-14.55505,
023586100,UHAL,NA,49.72,974.9,966.075,0.269817561,K,1,12/31/2009,0.9,-23.99437,
025537101,AEP,NA,34.79,16617.74,18888,0.174396442,LU,1,12/31/2009,1,-0.4024145,
025816109,AXP,NA,40.52,48185.14239,13972.44583,0.235243491,L,1,12/31/2009,0.9,-6.659731,
075896100,BBBY,NA,38.61,10142.3,3260.904,0.301056104,K,1,12/31/2009,1,0.2331002,
084423102,WRB,NA,24.64,3960.84,3603.045,0.129124116,L,1,12/31/2009,1,-1.258117,
225310101,CACC,NA,42.1,1304.400003,552.519,0.368387332,K,1,12/31/2009,1,26.4133,
229899109,CFR,NA,50,2997.01,1905.886,0.144543798,L,1,12/31/2009,1,2.64,
230215105,CFI,NA,9.98,128.63,54.356,0.243910516,L,1,12/31/2009,1,30.36072,
288853104,PERY,NA,15.06,204.723758,262.307,0.045801294,K,1,12/31/2009,1,6.440903,
291005106,ESC,NA,18.75,736.02,326.57,0.107318492,L,1,12/31/2009,1,-2.933333,
291641108,EDE,NA,18.73,675.46,755.443,0.155316814,LU,1,12/31/2009,1,-1.708489,
29275Y102,ENS,NA,21.87,1054.593598,822.695,0.165267146,L,1,12/31/2009,1,-10.88249,
37637Q105,GBCI,NA,13.72,845.423697,698.102,0.080680187,K,1,12/31/2009,1,4.51895,
378967103,GCA,NA,7.49,527.31,154.738,0.472346806,L,1,12/31/2009,1,8.144193,
382550101,GT,NA,14.1,3414.371217,946.2954167,0.208201893,L,1,12/31/2009,1,-5.390071,
38526M106,LOPE,NA,19.01,867.12,73.489,0.279809666,IPO,1,12/31/2009,1,5.049973,
393222104,GPRE,NA,14.87,371.220464,277.463,-0.019317885,K,1,12/31/2009,1,-12.17216,
40052B108,GTXI,NA,4.2,152.97,0.024,-1995.75,K,1,12/31/2009,1,-2.619048,
443510102,HUB.A,NA,45.3,2798.45,1122.5,0.316614699,ALB,1,12/31/2009,0.784035,-7.439293,
015351109,ALXN,NA,48.82,4323.792901,428.162,0.212965607,K,1,12/31/2009,1,-5.018435,
06643P104,BFIN,NA,9.9,212.022132,266.294,0.02605391,K,1,12/31/2009,1,-3.535353,
073302101,BEAV,NA,23.5,2375.570703,1416.9,0.193559827,K,1,12/31/2009,1,-4.553192,
223622101,COWN,NA,5.92,424.33,138.392,-0.06265665,BKR,1,12/31/2009,1,-16.38514,
280358102,EDGW,NA,2.97,36.07,56.632,-0.090862907,K,1,12/31/2009,1,1.010101,
285229100,ESIO,NA,10.82,296.79,339.945,-0.129544485,K,1,12/31/2009,1,3.604436,
404251100,HNI,NA,27.63,1244.38024,470.335,0.274689317,L,1,12/31/2009,1,-9.446254,
404303109,HSNI,NA,20.19,1139.322487,379.038,0.309699819,K,1,12/31/2009,1,-5.200594,
452327109,ILMN,NA,30.68,3837.84,1002.12,0.167954936,K,1,12/31/2009,1,19.58931,
45666Q102,INFA,NA,25.88,2314.97,437.831,0.221591849,K,1,12/31/2009,1,-8.462132,
45765U103,NSIT,NA,11.42,524.054847,453.32,0.200107195,K,1,12/31/2009,1,0.7005254,
05334D107,AUXL,NA,29.98,1413.66,125.834,-0.397261472,K,1,12/31/2009,1,-6.070714,
053611109,AVY,NA,36.49,4114.052716,1300,0.368769231,L,1,12/31/2009,1,-10.9071,
05379B107,AVA,NA,21.59,1182.684677,1479.602,0.152623476,LU,1,12/31/2009,1,-5.604446,
054303102,AVP,NA,31.5,13452.27,1069.972917,0.853710537,L,1,12/31/2009,1,-4.317461,
05453N100,AWRE,NA,2.8,55.39,42.201,0.013980711,K,1,12/31/2009,1,-8.571428,
05561Q201,BOKF,NA,47.52,3217.462633,2185.013,0.169521646,K,1,12/31/2009,0.9,-0.2314815,
057224107,BHI,NA,40.48,12544.21301,7185,0.242493673,L,1,12/31/2009,1,12.21877,
05874B107,BYI,NA,41.29,2265.29327,469.232,0.537086132,L,1,12/31/2009,1,-3.923468,
059692103,BXS,NA,23.46,1957.7,1286.218,0.144002805,L,1,12/31/2009,1,-2.472293,
203612106,BTC,NA,3.26,69.99,128.92,-0.026036854,L,1,12/31/2009,1,-8.282208,
205363104,CSC,NA,57.53,8768.66,6320,0.320979844,L,1,12/31/2009,1,-10.82913,
205887102,CAG,NA,23.05,10209.51165,5322.387,0.321530313,L,1,12/31/2009,1,-0.485163,
205944101,CNW,NA,34.91,1718.44,726.976,0.308431536,L,1,12/31/2009,1,-18.01776,
025676206,AEL,NA,7.44,433.711519,751.284,0.112797557,L,1,12/31/2009,1,-1.344086,
075571109,BEBE,NA,6.27,544.14,458.312,0.042540889,K,1,12/31/2009,1,-1.435407,
077347201,BELFA,NA,19.44,245.68,208.272,-0.016756933,ALB,1,12/31/2009,1,-11.70091,
08173R104,BNCL,NA,9.84,805.44,635.269,0.041689426,K,1,12/31/2009,1,-8.434959,
08915P101,BGFV,NA,17.18,369.98,125.594,0.396651114,K,1,12/31/2009,1,-14.95926,
225447101,CREE,NA,56.37,5841.85,1751.492,0.100037606,K,1,12/31/2009,1,-0.8160369,
228903100,CRY,NA,6.42,182.73427,109.107,0.163486052,L,1,12/31/2009,1,-2.024922,
231269101,CRIS,NA,3.25,216.35,34.43,-0.256171943,K,1,12/31/2009,1,-36.61538,
231561101,CW,NA,31.32,1428.560605,999.8541167,0.221367519,L,1,12/31/2009,1,-2.426564,
232109108,CUTR,NA,8.51,114.124785,99.887,-0.093282656,K,1,12/31/2009,1,3.760282,
291087203,MSN,NA,2.3782,64.520166,60.62,0.019578214,L,1,12/31/2009,0.6,-1.179995,
292562105,WIRE,NA,21.07,484.742783,403.602,0.116045015,K,1,12/31/2009,1,-4.938422,
29266R108,ENR,NA,61.28,4275.211395,2213.1,0.286861209,L,1,12/31/2009,1,-9.432115,
374163103,GERN,NA,5.55,508.534523,183.038,-0.371228925,K,1,12/31/2009,1,-2.522522,
375558103,GILD,NA,43.27,38939.76,5646.535,0.589320748,K,1,12/31/2009,1,11.55535,
388689101,GPK,NA,3.47,1191.061018,818.1,0.400073341,L,1,12/31/2009,1,-2.59366,
398905109,GPI,NA,28.35,686.333797,741.072,0.14982215,L,1,12/31/2009,1,2.292769,
00081T108,ABD,NA,7.28,397.271405,-37.6,NULL,L,1,12/31/2009,1,5.769231,
15189T107,CNP,NA,14.51,5664.29,5363,0.227484617,LU,1,12/31/2009,1,-3.859407,
16150R104,CCF,NA,11.81,103.68071,70.213,0.170939706,L,1,12/31/2009,1,2.878916,
165167107,CHK,NA,25.88,16762.68,12789,0.317040848,L,1,12/31/2009,0.8,-4.250386,
165303108,CPK,NA,32.05,300.860689,170.445,0.208794626,LU,1,12/31/2009,1,-7.519501,
169656105,CMG,NA,88.16,2781.01,722.74,0.344739464,L,1,12/31/2009,1,9.414701,
172062101,CINF,NA,26.24,4269.281876,4768,0.099622483,K,1,12/31/2009,1,0.5716463,
247748106,DGAS,NA,28.336,94.171437,88.259,0.127261809,KU,1,12/31/2009,1,2.343309,
345838106,FRX,NA,32.11,9689.70032,4631.762,0.195448819,L,1,12/31/2009,0.9,-7.692307,
346091705,FST,NA,22.25,2498.090871,1005.588,0.616360776,L,1,12/31/2009,1,8.404494,
346563109,FORR,NA,25.95,582.88,309.655,0.148294069,K,1,12/31/2009,1,4.393064,
447324104,HURC,NA,14.8,95.324595,123.362,-0.014526703,K,1,12/31/2009,1,13.24324,
44984A105,IPCM,NA,33.25,536.82,138.557,0.222117973,K,1,12/31/2009,1,2.225564,
45068B109,ESI,NA,95.96,3545.25,217.572,2.120879525,L,1,12/31/2009,1,0.9483118,
451055107,ICON,NA,12.67,904.810667,1018.252,0.114246583,K,1,12/31/2009,1,-0.394633,
501925101,LSBI,NA,9.8,15.224545,34.285,0.05168441,LIQ,1,12/31/2009,1,3.061224,
502079106,LMIA,NA,13.3,154.832642,141.182,0.182324942,K,1,12/31/2009,1,-4.586466,
502160104,LXU,NA,14.1,303.161393,161.781,0.286591734,L,1,12/31/2009,1,-6.737589,
50540R409,LH,NA,74.84,7948.01,2028.8,0.408224328,L,1,12/31/2009,1,-4.997328,
002535300,AAN.A,NA,22.5,1464.69,1034.671,0.656706335,ALB,1,12/31/2009,1,0.4688064,
002824100,ABT,NA,53.99,83508.41,21335.055,0.369701976,L,1,12/31/2009,1,-1.235416,
004337101,ANCX,NA,5.9,61.87,65.969,0.28464885,LIQ,1,12/31/2009,1,-0.8474576,
00448Q201,ACHN,NA,3.11,82.901544,7.214,-3.756723039,K,1,12/31/2009,1,-24.11576,
00508X203,ATU,NA,18.53,1257.31,864.705,0.121515323,L,1,12/31/2009,1,-9.498111,
006351308,AE,NA,22.05,93,87.004,0.09619098,LIQ,1,12/31/2009,1,-4.761905,
00751Y106,AAP,NA,40.48,3830.671826,1292.556,0.438071542,L,1,12/31/2009,1,-2.544466,
00826T108,AFFX,NA,5.84,414.98425,289.241,-0.058387296,K,1,12/31/2009,1,-9.589041,
00846U101,A,NA,31.07,10838.19,2493,0.048034935,L,1,12/31/2009,1,-9.784358,
09180C106,BJRI,NA,18.83,504.16,261.679,0.169002596,K,1,12/31/2009,1,12.26766,
093671105,HRB,NA,22.62,7589.942871,1071.097,0.664847348,L,1,12/31/2009,1,-4.862953,
019330109,AMOT,NA,2.5001,18.89,25.123,0.063623235,K,1,12/31/2009,1,7.989601,
02043Q107,ALNY,NA,17.62,736.79,182.021,-0.227759434,K,1,12/31/2009,1,-4.086266,
02503Y103,ACAS,NA,2.44,685.251227,2190,-1.210502283,K,1,12/31/2009,1,51.22951,
073685109,BECN,NA,16,724.26,460.128,0.264767868,K,1,12/31/2009,1,5,
084680107,BHLB,NA,20.68,288.14,373.483,0.060698749,K,1,12/31/2009,1,-19.97099,
086516101,BBY,NA,39.46,16436.63,5306,0.532826913,L,1,12/31/2009,1,-7.121135,
228227104,CCI,NA,39.04,11368.68357,2944.858,0.178994574,L,1,12/31/2009,1,-5.379098,
229669106,CUB,NA,37.3,997.103115,420.845,0.233489765,L,1,12/31/2009,1,4.691689,
374689107,ROCK,NA,15.73,474.11,624.91,0.036293226,K,1,12/31/2009,1,-11.37953,
38388F108,GRA,NA,25.35,1831.2,-345.4083333,NULL,L,1,12/31/2009,1,-5.798817,
384802104,GWW,NA,96.83,7195.963571,2301.54,0.352672558,L,1,12/31/2009,1,2.530208,
391164100,GXP,NA,19.39,2623.93,3298.2,0.131708205,LU,1,12/31/2009,1,-7.890665,
393657101,GBX,NA,10.38,177.323969,275.894,0.103863549,L,1,12/31/2009,1,-21.48362,
446150104,HBAN,NA,3.65,2609.931511,3797.438,-0.303108875,K,1,12/31/2009,1,31.23288,
493143101,KTEC,NA,11.756,61.85,52.045,0.046096741,K,1,12/31/2009,1,22.66077,
037411105,APA,NA,103.17,34683.11,17757.874,0.268152819,L,1,12/31/2009,1,-4.129917,
12802T101,DVR,NA,7.56,702.781584,813.886,0.327199387,L,1,12/31/2009,1,-6.878307,
131347304,CPN,NA,11,4866.114418,4564,0.122918493,L,1,12/31/2009,1,-0.4545455,
13811E101,CPHC,NA,7.23,28.91,27.194,0.092774407,LIQ,1,12/31/2009,1,-0.4149378,
14808P109,CASS,NA,30.4,285.14,126.512,0.215331352,K,1,12/31/2009,1,-0.9868421,
149150104,CATY,NA,7.55,466.813027,1270.962,-0.056149561,K,1,12/31/2009,1,26.88742,
30214U102,EXPO,NA,27.84,383.132549,146.284,0.266789259,K,1,12/31/2009,1,-3.340517,
302491303,FMC,NA,55.76,4031.454524,1097.720417,0.561436319,L,1,12/31/2009,1,-8.64419,
302695101,FXEN,NA,2.85,121.59,8.247,-1.584454953,K,1,12/31/2009,1,3.859649,
311642102,FARO,NA,21.44,345.233977,198.234,-0.018296953,K,1,12/31/2009,1,-15.71828,
311900104,FAST,NA,41.64,6176.490848,1199.02,0.30448533,K,1,12/31/2009,1,-0.3842459,
426281101,JKHY,NA,23.14,1959.75,722.064,0.314875136,K,1,12/31/2009,1,-5.099395,
426927109,HTBK,NA,4.02,47.52,135.523,-0.160057369,K,1,12/31/2009,1,-5.472637,
55261F104,MTB,NA,66.89,7899.132876,7044.896,0.099740218,L,1,12/31/2009,1,10.25564,
55262C100,MBI,NA,3.98,827.66,2736.791,-0.3029581,L,1,12/31/2009,1,23.86935,
55306N104,MKSI,NA,17.4,861.432571,667.087,-0.047788369,K,1,12/31/2009,1,-4.597701,
05541T101,BGCP,NA,4.62,1005.22,202.769,0.696467409,ABB,1,12/31/2009,1,-11.90476,
057665200,BCPC,NA,33.51,625.09,146.811,0.309629387,K,1,12/31/2009,1,-13.20501,
05969A105,TBBK,NA,6.86,179.603656,207.515,0.058650631,K,1,12/31/2009,1,6.559767,
060505104,BAC,NA,15.06,149647.6056,219982,0.029239149,L,1,12/31/2009,1,0.7968128,
204149108,CTBI,NA,24.45,370.57,318.64,0.178395682,K,1,12/31/2009,1,3.558282,
