cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn
004631107,ACME,NA,3.15,50.55,98.05633333,NULL,K,1,11/30/2007,1,-13.33333
00817Y108,AET,NA,55.88,27962.352,10258.797,NULL,L,1,11/30/2007,1,3.310666
008252108,AMG,NA,124.25,3715.58,893.435,NULL,L,1,11/30/2007,1,-5.464789
008272106,AFFM,NA,11.1,170.671913,209.616,NULL,K,1,11/30/2007,0.8496,-6.303306
05334D107,AUXL,NA,28.05,1131.34,72.503,NULL,K,1,11/30/2007,1,6.916221
053611109,AVY,NA,52.11,5548.714227,1840.2,NULL,L,1,11/30/2007,1,2.792719
05379B107,AVA,NA,21.38,1130.241471,1352.904,NULL,LU,1,11/30/2007,1,0.748363
054303102,AVP,NA,41.05,17613.04494,1084.470833,NULL,L,1,11/30/2007,1,-3.702801
05453N100,AWRE,NA,4.97,118.2,52.547,NULL,K,1,11/30/2007,1,-15.49296
05561Q201,BOKF,NA,54.74,3674.54,1868.563,NULL,K,1,11/30/2007,0.9,-5.553526
055662100,BSM,NA,5.5,117.09,24.49,NULL,L,1,11/30/2007,1,-8.727273
057224107,BHI,NA,80.27,25540.75402,6193.8,NULL,L,1,11/30/2007,1,1.03401
05874B107,BYI,NA,41.7,2268.19,199.454,NULL,L,1,11/30/2007,1,19.23261
059692103,BXS,NA,24.46,2011.54,1169.739,NULL,L,1,11/30/2007,1,-2.608812
204512107,CTT,NA,2.19,17.76,7.538,NULL,L,1,11/30/2007,1,-30.13699
20451Q104,CODI,NA,14.89,469.41,513.803,NULL,K,1,11/30/2007,1,0.06715917
205363104,CSC,NA,52.82,9191.89,6362,NULL,L,1,11/30/2007,1,-6.342295
205887102,CAG,NA,25.02,12191.11,5127.008,NULL,L,1,11/30/2007,1,-4.916067
205944101,CNW,NA,42.28,1908.944748,764.31,NULL,L,1,11/30/2007,1,-1.750237
253827109,DRAD,NA,3.58,67.523805,56.157,NULL,K,1,11/30/2007,1,1.675978
254543101,DIOD,NA,29.42,1178.840689,353.724,NULL,K,1,11/30/2007,1,2.209381
254687106,DIS,NA,33.15,63100.52,33326,NULL,L,1,11/30/2007,0.95,-1.583779
25848T109,HILL,NA,2.54,116.29,142.71,NULL,K,1,11/30/2007,1,-4.330709
303250104,FIC,NA,36.96,1859.06,566.314,NULL,L,1,11/30/2007,1,-12.96585
428236103,HPQ,NA,51.16,132354.1,38611.76667,NULL,L,1,11/30/2007,1,-1.177274
020409108,AFAM,NA,19.25,104.622865,28.565,NULL,K,1,11/30/2007,1,0.9350649
02076X102,ANR,NA,28.1,1843.720439,372.292,NULL,L,1,11/30/2007,1,15.58719
021441100,ALTR,NA,18.78,6307.58273,1292.619,NULL,K,1,11/30/2007,1,2.875399
023177108,EPAX,NA,18.34,357.374029,86.604,NULL,K,1,11/30/2007,1,-0.1635769
023586100,UHAL,NA,65.47,1313.64,925.385,NULL,K,1,11/30/2007,0.9,0.3207576
025537101,AEP,NA,47.67,19068.29,14494,NULL,LU,1,11/30/2007,1,-2.328508
025816109,AXP,NA,58.98,68972.74,10947.34167,NULL,L,1,11/30/2007,0.9,-11.80061
109043109,BGG,NA,22.8,1129.75,916.767,NULL,L,1,11/30/2007,1,-0.6140351
118440106,BKE,NA,35.31,1066.15,332.104,NULL,L,1,11/30/2007,1,-6.542056
120076104,BBW,NA,15.77,325.76,184.09,NULL,L,1,11/30/2007,1,-11.5409
124769209,CASM,NA,5.58,60.77,13.632,NULL,K,1,11/30/2007,1,-1.433692
12541W209,CHRW,NA,51.55,8750.68467,1026.46,NULL,K,1,11/30/2007,1,5.41749
229899109,CFR,NA,52.61,3076.59,1386.721,NULL,L,1,11/30/2007,1,-3.70652
230215105,CFI,NA,8.32,105.12,81.345,NULL,L,1,11/30/2007,1,-16.34615
29362U104,ENTG,NA,8.66,1000.45,847.618,NULL,K,1,11/30/2007,1,-0.3464203
293904108,ENZN,NA,9.46,417.86,33.646,NULL,ERN,1,11/30/2007,1,0.7399577
296315104,ESE,NA,36.98,952.16,438.109,NULL,L,1,11/30/2007,1,8.004327
29911Q208,EVBN,NA,17.01,46.853195,41.845,NULL,LIQ,1,11/30/2007,1,-7.407407
29977A105,EVR,NA,20.97,702.4,158.924,NULL,IPO,1,11/30/2007,1,2.765856
404251100,HNI,NA,36.53,1680.56,494.518,NULL,L,1,11/30/2007,1,-4.02409
451107106,IDA,NA,35.16,1582.04,1694.116,NULL,LU,1,11/30/2007,1,0.1706485
45168D104,IDXX,NA,60.5,3704.24,434.796,NULL,K,1,11/30/2007,1,-3.090909
45169U105,IGTE,NA,8.46,453.68,165.262,NULL,K,1,11/30/2007,1,0.1182033
45173E105,IKAN,NA,5.93,173.16129,124.879,NULL,K,1,11/30/2007,1,-9.274874
015351109,ALXN,NA,72.72,2733.72,92.625,NULL,K,1,11/30/2007,1,3.176568
06643P104,BFIN,NA,15.81,356.160992,303.621,NULL,K,1,11/30/2007,1,0.06325111
002474104,AZZ,NA,26.78,323.98,134.762,NULL,L,1,11/30/2007,1,5.862584
00430L103,ABPI,NA,2.38,88.59,-60.996,NULL,K,1,11/30/2007,1,37.81512
00508B102,ACTU,NA,7.57,461.374407,88.325,NULL,K,1,11/30/2007,1,2.642008
00762W107,ABCO,NA,65.01,1175.963615,144.697,NULL,K,1,11/30/2007,1,-1.261344
05367P100,AVID,NA,26.53,1089.423383,782.175,NULL,K,1,11/30/2007,1,6.822465
