Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.059999943,62966788,1.029256884,,Financials,,,,-0.062355655,-0.181143113,0,,,,,-0.0447,-0.062355655,0.0798,-0.162886593,0.170028792,,,0.075369459,0.053472907,-0.013349754,0.009950739,
,MANT,,29.10000038,1081619584,1.114152371,,Information Technology,,,,-0.02773137,0.073643267,0,,,,,-0.0421,-0.02773137,0.0494,-1.23475E-05,0.217095731,,,0.044041237,0.021890034,0.011996563,0.013793814,
,SVBI,,4.489999771,45199388,1.831108864,,Financials,,,,-0.052742619,-0.576158244,8.84968E-05,,,,,-0.0426,-0.052742619,-0.0761,-0.100200405,0.020454471,,,0.063407576,-0.014164811,-0.005679288,-0.014565702,
,FVE,,5.429999828,262114368,1.181976381,,Health Care,,,,-0.010928952,0.045300836,0,,,,,-0.0507,-0.010928952,0.071,-0.082770311,-0.040636047,,,0.125414369,0.052265195,0.016593002,-0.013977901,
,MCPIQ,,4.849999905,1132824832,1.141322142,,Materials,,,,-0.137010676,-0.48724833,1.7655E-06,,,,,-0.0319,-0.137010676,-0.0434,-0.349865968,-0.342818451,,,0.082268043,0.031628867,-0.043072166,-0.001237113,
,UNIS,,4.670000076,470542272,0.08533346,,Health Care,,,,0.061363631,-0.131645983,0,,,,,-0.0064,0.061363631,0.5413,0.656028435,1.103603611,,,0.660064229,1.398715181,0.741541744,0.552034252,
,MKTG,,27.01000023,1388220544,0.118333509,,,,,,-0.0145932,0.000566913,0,,,,,0.0011,-0.0145932,0.653,0.864044214,2.539973765,,,0.187419473,0.164524249,0.097075157,0.07176231,
,FSP,,11.98999977,1201246976,0.881707936,,REIT,,,,0.019128401,0.015941767,0,,,,,-0.0042,0.019128401,-0.0774,-0.072088996,-0.024658855,,,-0.001709758,-0.043152628,-0.005070893,-0.02262719,
,MDAS,,22.04000092,1363589248,0.351143138,,Health Care,,,,0.111447353,0.003913202,0,,,,,-0.0094,0.111447353,-0.0429,0.012402409,0.12736582,,,0.04816243,-0.04636116,-0.018675135,0.010998185,
,PLMT,,12.14999962,155332944,0.653241981,,Financials,,,,-0.062500032,0.184017629,0,,,,,0.01,-0.062500032,-0.0946,-0.09395975,0.401384027,,,0.005432099,-0.016823046,0.006115227,0.004995885,
,EAC,,19.31999969,266382496,0.729131992,,Industrials,,,,-0.070707126,0.040685856,0,,,,,0.0036,-0.070707126,-0.0143,0.035924938,0.647058862,,,0.017287785,0.030248448,0.055320912,0.0164441,
,CUTR,,9.5,134155896,0.634947867,,Health Care,,,,-0.06679767,-0.025284017,0,,,,,0.0128,-0.06679767,-0.0547,-0.005235622,-0.136363636,,,0.028105263,0.010042105,0.005957895,-0.033515789,
,H,,47.79000092,7482138112,0.633909718,,Consumer Discretionary,,,,-0.033764622,0.025393811,0,,,,,-0.0161,-0.033764622,0.004,0.056132617,0.192662872,,,0.023341703,0.015572295,0.021234567,0.015350491,
,9876547D,,11.43000031,756969344,0.613651017,,,,,,-0.017196888,0.012209213,0,,,,,-0.0239,-0.017196888,0.0886,0.103281919,0.131683156,,,0.0787839,0.040612422,0.028591425,0.013350831,
,CORT,,3.440000057,343361024,0.089622869,,Health Care,,,,0.071651095,-0.134001814,0,,,,,0.1316,0.071651095,1.0355,0.630331862,0.585253427,,,0.218895345,0.190755811,0.102848836,0.043575581,
,MWV,,36.06999969,6416122880,0.615324874,,Materials,,,,-0.023287317,0.057667225,0,,,,,0.0084,-0.023287317,0.0426,-0.016642392,0.184726946,,,0.013057943,0.007191572,-0.00146382,0.000454671,
