Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,MANT,,27,1004963200,1.131440435,,Information Technology,,,,-0.085365868,-0.030387182,0,,,,,-0.0857,-0.085365868,-0.0883,-0.058788985,-0.058800606,,,-0.011481481,-0.014133333,0.001555556,0.002088889,
,SVBI,,4.610000134,46410616,1.800148483,,Financials,,,,-0.00646546,-0.547396311,8.61872E-05,,,,,0.0044,-0.00646546,-0.0212,0.02672614,-0.076152235,,,-0.020130151,-0.005943601,0.004468547,-0.008416486,
,FVE,,4.570000172,222163424,1.426647944,,Health Care,,,,-0.087824359,0.041392952,0,,,,,-0.0318,-0.087824359,-0.0538,-0.158379316,-0.228040522,,,-0.046170677,-0.012735229,-0.040503281,-0.009277899,
,MCPIQ,,2.089999914,511448928,2.459308985,,Materials,,,,-0.18677044,-0.842185768,0,,,,,-0.0142,-0.18677044,-0.56,-0.569072174,-0.719839155,,,-0.288277524,-0.403827768,-0.322870827,-0.255023934,
,UNIS,,2.519999981,261043296,0.075696255,,Health Care,,,,-0.148648666,-0.247518327,0,,,,,-0.0418,-0.148648666,-0.2246,-0.460385452,-0.106382964,,,-0.646825402,-0.625000005,-1.336111121,-0.247023811,
,FSP,,12.14000034,1216275200,0.83266024,,REIT,,,,-0.020225152,0.012853999,0,,,,,-0.017,-0.020225152,0.012,0.044129251,-0.031140978,,,-0.013632619,0.007133443,0.004275123,-0.002289951,
,MDAS,,21.23999977,1295345280,0.364454957,,Health Care,,,,-0.070052556,0.022331498,0,,,,,-0.1281,-0.070052556,-0.0696,-0.036297691,-0.024345461,,,0.013488701,0.00693032,0.011577213,-0.007024482,
,PLMT,,13.19999981,168861120,0.630139134,,Financials,,,,-0.079221717,0.168398741,0,,,,,-0.0243,-0.079221717,-0.0192,0.090534998,-0.011931397,,,-0.019015152,0.008060606,0.012871212,0.004909091,
,EAC,,14.63000011,202054000,0.917215239,,Industrials,,,,-0.099692301,0.016510438,0,,,,,-0.0081,-0.099692301,-0.0746,-0.242753605,-0.215549576,,,-0.015379357,-0.012809296,-0.077969924,-0.008530417,
,CUTR,,9.850000381,139808464,0.594799468,,Health Care,,,,-0.051973046,-0.044303469,0,,,,,-0.0218,-0.051973046,-0.0446,0.036842145,0.031413632,,,0.047228425,-0.004609137,-0.005573604,0.010527918,
,H,,58.83000183,9039521792,0.527793385,,Consumer Discretionary,,,,-0.035257424,0.023895069,0,,,,,-0.0555,-0.035257424,0.0453,0.231010686,0.300110538,,,0.016003739,0.038653747,0.038427672,0.032131565,
