Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,3.430000067,12227264,-0.96448396,,REIT,,,,-0.142499983,-0.953933766,8.17844E-05,,,,,-0.0472,-0.142499983,-0.1316,-0.120512825,-0.292783478,,,0.001078717,-0.071836733,-0.009591837,-0.037725947,
,MANT,,25.94000053,959868224,1.196096451,,Information Technology,,,,0.047255976,0.109691099,0,,,,,-0.0178,0.047255976,0.09,0.126551456,-0.141771298,,,0.028269082,0.034151888,0.028076329,-0.033936005,
,SVBI,,3.140000105,31609438,3.389304169,,Financials,,,,-0.048484803,0.062924244,0.000126544,,,,,0.0644,-0.048484803,-0.0095,0.006410327,0.276422787,,,-0.082388532,-0.006910828,0.006273885,-0.000859873,
,FVE,,5.010000229,240101744,1.260828026,,Health Care,,,,0.018292714,0.257499171,0,,,,,0.004,0.018292714,-0.0196,0.631921934,0.670000076,,,0.001497006,-0.037205587,0.056107782,0.029760478,
,MCPIQ,,9.43999958,1302358400,1.367837019,,Materials,,,,0.0523968,-0.055674383,1.53568E-06,,,,,-0.0115,0.0523968,-0.1791,-0.56194896,-0.606338626,,,0.187870771,-0.068813562,-0.16691738,-0.18543433,
,UNIS,,2.269999981,188998832,0.273842962,,Health Care,,,,0,-0.291504447,0,,,,,-0.0735,0,-0.2724,-0.328402395,-0.272435877,,,-1.15308371,-0.96079296,-0.855506615,-0.58731278,
,MKTG,,5.960000038,290764544,0.513694022,,,,,,-0.085889562,0.025938513,0,,,,,0.0051,-0.085889562,-0.4174,-0.508250817,-0.329583824,,,-0.122315435,-0.277516777,-0.185134227,-0.089295301,
,FSP,,12.31000042,1020959424,0.856641261,,REIT,,,,0.065800885,0.021600271,0,,,,,0.0174,0.065800885,0.131,0.205084173,0.330106795,,,0.070755481,0.020942323,0.024337936,0.013111291,
,MDAS,,16.77000046,990374144,0.442059198,,Health Care,,,,0.041614911,0.011735969,0,,,,,-0.029,0.041614911,-0.0579,0.2468402,0.812973023,,,0.010763267,-0.026797853,0.036076326,0.017125819,
,CUTR,,9,127145704,0.690310386,,Health Care,,,,-0.047619028,-0.066946816,0,,,,,0.0429,-0.047619028,0.2064,0.250868629,0.208053722,,,0.066133333,0.066711111,0.047766667,-0.0027,
