Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,3.549999952,12701190,-1.339480789,,REIT,,,,-0.089743624,-1.342236436,7.87328E-05,,,,,-0.0274,-0.089743624,-0.2886,-0.420880932,-0.788186163,,,-0.065633804,-0.081042255,-0.096985917,-0.232676059,
,MANT,,21.93000031,809467008,1.37226969,,Information Technology,,,,-0.064419804,0.156948954,0,,,,,0.0463,-0.064419804,-0.2958,-0.366360424,-0.447235719,,,-0.017350661,-0.093424531,-0.117555858,-0.047036023,
,FVE,,3.569999933,171000496,1.643077152,,Health Care,,,,0.162866453,0.37115097,0,,,,,0.0229,0.162866453,0.0408,-0.016528975,-0.278787865,,,0.107422971,0.024313726,-0.004621849,0.022521009,
,MCPIQ,,17.42000008,1679214848,0.734231859,,Materials,,,,-0.1916473,0.061877728,1.19103E-06,,,,,0.0211,-0.1916473,-0.3562,-0.437701732,-0.726229769,,,-0.09555109,-0.163363949,-0.088800229,-0.113392652,
,UNIS,,3.160000086,253860192,0.172319258,,Health Care,,,,-0.065088764,-0.206026788,0,,,,,0,-0.065088764,-0.2617,-0.211970098,-0.294642841,,,-3.090980929,-0.891455672,-0.240189867,-0.354367079,
,MKTG,,11.14999962,536221312,0.270774407,,,,,,-0.080033026,0.014154603,0,,,,,-0.0089,-0.080033026,-0.1275,-0.04782241,-0.234728905,,,0.019892377,-0.00632287,0.005318386,0.007408072,
,FSP,,10.36999989,860060864,1.059630831,,REIT,,,,-0.001855661,0.025926072,0,,,,,0.001,-0.001855661,0.0487,0.056115824,-0.117182262,,,0.050433945,0.023066538,0.005728062,-0.009459981,
,MDAS,,13.18999958,769251392,0.547312616,,Health Care,,,,-0.019330872,0.000568085,0,,,,,0.0305,-0.019330872,0.046,0.250236904,0.041041792,,,0.094768767,0.028415467,-0.002077331,0.026777863,
,CUTR,,6.820125103,95708176,0.917037642,,Health Care,,,,-0.052102163,-0.119874816,0,,,,,-0.013,-0.052102163,-0.225,-0.12450255,-0.159047424,,,0.028591851,-0.086494015,-0.060644049,-0.003313722,
,H,,35.54999924,5884229120,0.824916914,,Consumer Discretionary,,,,-0.043326174,0.018863983,0,,,,,0.0512,-0.043326174,-0.1738,-0.165884558,-0.083526723,,,-0.036300985,-0.063015473,-0.040264417,0.007811533,
,9876547D,,9.720000267,650965888,0.746885514,,,,,,0.003096046,0.011934573,0,,,,,0.0125,0.003096046,0.0021,0.058406464,0.054061808,,,0.023302468,0.010534979,0.005154321,0.008919753,
