Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.199999809,65138056,1.118854391,,Financials,,,,0.012048124,0.023288997,0,,,,,0.0096,0.012048124,0.0825,0.019417458,-0.023255902,,,0.030357144,0.035309525,0.004166667,0.001690476,
,MANT,,29.22999954,1095937408,1.060754886,,Information Technology,,,,-0.138774286,0.045091991,0,,,,,-0.102,-0.138774286,-0.0957,0.051854372,0.007406043,,,-0.018764968,-0.005316456,0.021385563,0.012586384,
,SVBI,,4.699999809,47316680,1.647051315,,Financials,,,,-0.050505052,0.017647054,0.073969687,,,,,-0.0257,-0.050505052,0.0562,0,-0.002123191,,,0.018659575,0.020723405,0.003042553,0.001,
,FVE,,4.25,208238592,1.030006004,,Health Care,,,,-0.042792805,-0.381053287,0,,,,,-0.0556,-0.042792805,0.2213,0.029055662,-0.120082802,,,0.118,0.077458824,0.007835294,-0.012588235,
,UNIS,,3.349999905,439737952,-0.045324721,,Health Care,,,,-0.1645886,-0.163781633,0,,,,,-0.1043,-0.1645886,-0.1562,-0.087193505,0.030769201,,,0.228358215,-0.61970151,0.425671654,0.25850747,
,FSP,,11.81000042,1183213312,0.818390035,,REIT,,,,-0.064724365,0.017890265,0,,,,,-0.0514,-0.064724365,-0.0691,0.014635152,0.030486609,,,-0.010711261,-0.016104995,0.009517358,-0.000211685,
,MDAS,,20.23999977,1221751168,0.465364803,,Health Care,,,,0.075451652,-0.02022916,0,,,,,-0.003,0.075451652,0.0935,-0.065558637,-0.113447226,,,0.058670949,0.024387352,0.003241107,-0.014056324,
,PLMT,,18.14999962,232584528,0.494345006,,Financials,,,,-0.040526336,0.043248793,0,,,,,0.0105,-0.040526336,0.1157,0.102106823,0.365256869,,,0.031404959,0.044947659,0.036837466,0.027741047,
,FSNN,,3.809999943,28327456,0.46912889,,Telecommunication Services,,,,-0.078263009,-0.152267291,9.46079E-06,,,,,-0.138,-0.078263009,0.0613,0.029764471,-0.214433025,,,0.050131234,0.064146983,0.044986877,-0.049081366,
,EAC,,3.549999952,49074556,3.598280298,,Industrials,,,,-0.178240784,-0.208478707,0,,,,,-0.1706,-0.178240784,-0.4965,-0.747151,-0.77545858,,,-0.260845074,-0.371549301,-0.432338034,-0.349802822,
,CUTR,,13.61999989,198400512,0.405160245,,Health Care,,,,0.054179551,-0.053487765,0,,,,,-0.0208,0.054179551,0.0241,0.297142846,0.321047462,,,0.010022027,0.019515419,0.0498605,0.028480176,
,H,,58.04999924,8500398592,0.529033993,,Consumer Discretionary,,,,-0.019756872,0.040703974,0,,,,,-0.0119,-0.019756872,0.0318,-0.019756872,0.031449902,,,-0.003281654,0.006487511,0.001164513,-0.004477175,
,9876547D,,13.34000015,898785728,0.551567494,,,,,,-0.017673032,0.013127712,0,,,,,-0.0133,-0.017673032,0.0262,-0.063202221,-0.085047996,,,-0.015254872,0.003343328,-0.014775112,-0.013200899,
,CORT,,5.769999981,621553408,-0.005450859,,Health Care,,,,0.030357157,-0.050491236,0,,,,,-0.104,0.030357157,0.9828,0.77538461,0.305429837,,,0.257365685,0.22727903,0.112634316,0.063795494,
,MWV,,48.79999924,8171107840,0.383056977,,Materials,,,,-0.021455779,0.034267079,0,,,,,0.0363,-0.021455779,-0.0246,0.116526977,0.277768427,,,-0.051178279,-0.020118853,0.014784836,0.009002049,
,CKEC,,30.18000031,738982720,0.252641891,,Consumer Discretionary,,,,-0.101785664,-0.011744524,0,,,,,-0.0662,-0.101785664,0.0907,-0.058346302,0.017532045,,,-0.012425447,0.05695825,0.024821073,-0.008164347,
,VRNT,,61.43000031,3741388800,0.272022517,,Information Technology,,,,-0.008073631,0.009729542,0,,,,,-0.0402,-0.008073631,0.1508,0.068533632,0.403472691,,,0.051697867,0.054955233,0.013887351,0.024063161,
,VSI,,41.88000107,1245680512,0.450424495,,Consumer Discretionary,,,,0.016751699,0.049162686,0,,,,,-0.029,0.016751699,-0.0092,-0.107607057,-0.12531328,,,0.00254298,-0.014231136,-0.030776026,-0.007258835,
,BCBP,,12.06000042,101414280,0.901993289,,Financials,,,,0.0130746,0.063028599,0,,,,,-0.0133,0.0130746,0.0541,-0.016333874,-0.041530383,,,-0.003084577,0.020074626,-0.004452736,-0.010240464,
,EPAX,,2.859999895,48744768,0.68237067,,Consumer Discretionary,,,,0.130434754,-0.365187911,0,,,,,0.0486,0.130434754,0.1349,-0.194366216,-0.325471686,,,0.084335667,0.031083917,0.017447553,-0.063671331,
,MACK,,11.10000038,1194319488,-0.085521505,,Health Care,,,,-0.065656543,-0.069963691,0,,,,,-0.188,-0.065656543,0.1771,0.210468952,1.528473968,,,0.077747745,0.112675672,0.068945944,0.050639638,
,CVGW,,50.65000153,876244992,0.205580642,,Consumer Staples,,,,-0.014974653,0.03039675,0,,,,,0.0014,-0.014974653,0.2628,0.059962508,0.654891632,,,0.018193484,0.081384005,0.019713721,0.033628824,
,SBRA,,29.87999916,1769913600,0.53208812,,REIT,,,,-0.098642601,0.02071683,3.277E-05,,,,,-0.0377,-0.098642601,-0.0749,0.073670437,0.051302951,,,-0.023644579,-0.013340027,0.0258166,0.011415663,
,SYRX,,2.339999914,46346996,0.664919038,,Information Technology,,,,1.108108004,-0.165102394,0,,,,,0,1.108108004,0.5601,0.017391288,-0.559332413,,,0.333675226,0.082393165,0.032307693,-0.097692311,
,RGC,,22,3442512128,-0.259926463,,Consumer Discretionary,,,,-0.03677759,0.037617878,0,,,,,-0.0121,-0.03677759,0.0494,0.059171057,0.275287534,,,-0.020409091,0.019936364,0.000940909,0.007690909,
,DDE,,1.179999948,38827748,2.875778425,,Consumer Discretionary,,,,0.008547001,-0.000128774,0,,,,,0,0.008547001,0.3409,0.573333263,-0.18620696,,,0.008474577,0.074830512,0.072542376,-0.02101695,
,AMRC,,6.71999979,312225248,0.844098963,,Industrials,,,,-0.091891932,0.033254838,0,,,,,-0.0795,-0.091891932,0.1527,-0.184466022,0.048361927,,,0.034747025,0.077261907,-0.018571429,0.004255953,
,POM,,25.97999954,6568145408,1.129390314,,Utilities,,,,-0.031680968,0.036844495,0.019640247,,,,,-0.0189,-0.031680968,-0.0441,-0.030682576,0.00998737,,,-0.016070054,-0.012632795,-0.007525019,-0.00408776,
,FBMS,,16.14999962,86855056,0.86576101,,Financials,,,,-0.00670405,0.079148737,0.197144539,,,,,-0.0182,-0.00670405,0.1607,0.0821469,0.125992524,,,0.000613003,0.045523221,0.013851394,0.009207431,
,CPSI,,52.33000183,592143936,0.135740645,,Health Care,,,,-0.035569417,0.051867683,0,,,,,-0.027,-0.035569417,0.0753,-0.151173947,-0.13769388,,,0.003143512,-0.009728645,-0.029000572,-0.02112746,
,CME,,90.91000366,30686877696,0.925418353,,Financials,,,,-0.040122431,0.038801602,0,,,,,0.0066,-0.040122431,0.0714,0.120365408,0.351257259,,,-0.068105816,0.004317457,0.01392366,0.022720272,
,NXST,,58.45999908,1829307392,0.044664992,,Consumer Discretionary,,,,0.021670707,0.035286579,0,,,,,-0.0029,0.021670707,0.1759,0.304962449,0.488034795,,,0.028169689,0.046272666,0.037971263,0.017647965,
,CYNO,,33.41999817,724950464,0.493981338,,Health Care,,,,0.089664105,0.043227781,0,,,,,0.0057,0.089664105,0.1059,0.321470817,0.361858065,,,0.073563738,0.019718732,0.033491923,0.035664275,
,CEVA,,20.70000076,426515584,0.422153372,,Information Technology,,,,-0.029080626,-0.001920211,0,,,,,-0.0548,-0.029080626,0.1305,0.269938757,0.27541598,,,0.012777777,0.053555554,0.050444443,0.032772946,
,CYTK,,6.289999962,243265072,0.345927179,,Health Care,,,,-0.072271421,-0.060732105,0,,,,,-0.1534,-0.072271421,-0.1128,0.713896412,0.382417516,,,-0.091494436,-0.002734499,0.090556439,0.038966614,
,BDSI,,8.06000042,421581312,0.129019002,,Health Care,,,,-0.232380912,-0.12860627,4.74404E-06,,,,,-0.1249,-0.232380912,-0.3847,-0.536781575,-0.095398366,,,-0.610297735,-0.205235721,-0.150074434,-0.041873447,
,COSI,,2.519999981,119100128,0.103870585,,Consumer Discretionary,,,,-0.052631617,-0.139588431,0,,,,,-0.0308,-0.052631617,-0.0195,0.491124199,1.347341559,,,0.019642857,-0.000833333,0.078611112,0.064285715,
,FORM,,7.96999979,458931936,0.640835751,,Information Technology,,,,-0.101465627,-0.012400532,0,,,,,-0.1421,-0.101465627,0.0556,0,0.38608692,,,0.00944793,0.054153075,0.020439147,0.015094103,
,LF,,2.25999999,158665616,1.775854247,,Consumer Discretionary,,,,0.036697212,-0.970941303,0,,,,,-0.03,0.036697212,-0.0504,-0.575187985,-0.67007299,,,-0.025221239,-0.07761062,-0.268141594,-0.242168143,
,SAFT,,58.15000153,877624448,0.808884722,,Financials,,,,-0.026778217,0.067630295,0,,,,,-0.008,-0.026778217,-0.0502,-0.045775946,0.135281646,,,0.003121238,-0.029289767,-0.002601892,0.014347377,
,RRGB,,75.08999634,1059302720,0.339630024,,Consumer Discretionary,,,,-0.136896594,0.030738144,0,,,,,-0.0833,-0.136896594,-0.0311,0.366017731,0.104589477,,,-0.009501931,0.01898655,0.040273008,0.015522707,
,CAPR,,5.972374916,96883776,-0.064497104,,Health Care,,,,-0.307149073,-0.064165459,0,,,,,-0.2535,-0.307149073,-0.0812,0.456676843,0.196868776,,,-0.186542207,0.118328137,0.120220182,0.052123319,
,STX,,58.72000122,18636644352,0.171221815,,Information Technology,,,,0.139056474,0.103291127,0,,,,,0.0088,0.139056474,0.0595,-0.040021633,0.165763997,,,0.026200613,-0.028937329,-0.029059945,-0.002603883,
,INBK,,21.89999962,98255736,0.988746347,,Financials,,,,0.179321485,0.058897325,0,,,,,0.1743,0.179321485,0.3822,0.212332574,0.016930946,,,0.0760137,0.063511417,0.008305936,-0.009050228,
