Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,3.880000114,60175156,1.171330574,,Financials,,,,-0.022670003,-0.099708923,0,,,,,0.0347,-0.022670003,-0.0583,-0.046683059,-0.029999971,,,-0.058659792,-0.014613402,-0.015025773,-0.005773196,
,MANT,,32.52999878,1212534656,0.94475319,,Information Technology,,,,0.071828612,-0.027025207,0,,,,,0.0197,0.071828612,0.1632,0.121399082,0.141834831,,,0.03987089,0.029714111,0.015336613,0.005785429,
,SVBI,,4.449999809,44799836,1.792640491,,Financials,,,,-0.013303862,0.03044654,0.078125286,,,,,-0.0133,-0.013303862,-0.0532,-0.045038786,0.011363571,,,-0.012179776,-0.0152809,-0.00458427,-0.002808989,
,FVE,,3.480000019,169340416,1.770091317,,Health Care,,,,-0.147058803,-0.074181937,0,,,,,-0.0645,-0.147058803,-0.1574,-0.249999974,-0.38188278,,,-0.160632183,-0.04229885,-0.049942528,-0.039482758,
,UNIS,,3.970000029,478396256,-0.00559578,,Health Care,,,,0.178041592,-0.144058402,0,,,,,-0.1119,0.178041592,0.0817,0.56916999,-0.155319109,,,2.735516353,0.75289672,0.911838784,0.008211587,
,FSP,,12.88000011,1290413824,0.773681284,,REIT,,,,0.036339939,0.010233151,0,,,,,-0.0138,0.036339939,0.0899,0.088503508,0.129904608,,,0.057065217,0.030947205,0.011902174,0.005015528,
,MDAS,,18.51000023,1114441984,0.435766957,,Health Care,,,,-0.072180475,0.026708434,0,,,,,-0.008,-0.072180475,-0.1454,-0.256327815,-0.162064278,,,-0.013787142,-0.051383036,-0.036364127,-0.030399784,
,PLMT,,16.34000015,209046496,0.549805915,,Financials,,,,-0.106260499,0.04475081,0,,,,,-0.0438,-0.106260499,-0.0122,0.254352799,0.369707596,,,0.012698898,0.035177478,0.036725826,0.01752142,
,FSNN,,3.589999914,23310218,0.532934613,,Telecommunication Services,,,,0.121874957,-0.219484434,1.154E-05,,,,,-0.0378,0.121874957,-0.0297,-0.282000017,-0.425600014,,,0.052061283,0.0054039,-0.067715879,-0.04788301,
,EAC,,7.050000191,97381400,1.889067111,,Industrials,,,,-0.165680432,-0.098335,0,,,,,0.01,-0.165680432,-0.4979,-0.51109569,-0.636597921,,,-0.198936165,-0.362638288,-0.178312052,-0.163900705,
,CUTR,,13.30000019,191466112,0.420669742,,Health Care,,,,0.33534138,-0.048389764,0,,,,,0.0239,0.33534138,0.2667,0.323383078,0.38110073,,,0.212556388,0.0701203,0.046518796,0.012330827,
,H,,56.25999832,8540548096,0.548325442,,Consumer Discretionary,,,,-0.066533966,0.02271517,0,,,,,-0.0303,-0.066533966,-0.05,-0.080418469,0.181436363,,,-0.029799148,-0.012278706,-0.010771419,0.00653395,
,9876547D,,13,875878144,0.563130827,,,,,,-0.061371867,0.011082592,0,,,,,-0.0532,-0.061371867,-0.0871,-0.14191417,0.140350915,,,-0.029230769,-0.018323077,-0.032584615,-0.009576923,
,CORT,,2.910000086,294463392,-0.004472542,,Health Care,,,,-0.016891876,-0.131126656,0,,,,,0.0069,-0.016891876,-0.1046,0.178137673,-0.219839123,,,-0.058247421,-0.0195189,0.014054982,-0.036391752,
