Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,4,14259200,-0.64239228,,REIT,,,,0.126760579,-1.219914161,7.01302E-05,,,,,-0.1402,0.126760579,-0.0123,-0.331103681,-0.722991682,,,0.0522,-0.06535,-0.1114,-0.32015,
,MANT,,22.39999962,827352960,1.365630031,,Information Technology,,,,0.021431797,0.139418127,0,,,,,0.0271,0.021431797,0.0367,-0.321905304,-0.385539401,,,-0.017120536,-0.015330357,-0.123915181,-0.063991073,
,FVE,,4.730000019,226696592,1.261461363,,Health Care,,,,0.324930002,0.273753564,0,,,,,0.0194,0.324930002,0.5258,0.336158212,0.455384621,,,0.1294926,0.090613107,0.032219873,0.031099366,
,MCPIQ,,11.51000023,1403546624,1.152506808,,Materials,,,,-0.339265202,-0.007374176,1.42496E-06,,,,,0.1977,-0.339265202,-0.4151,-0.534008102,-0.79635527,,,-0.691007805,-0.361042564,-0.398505639,-0.265768891,
,UNIS,,2.99000001,240203152,0.182116678,,Health Care,,,,-0.053797491,-0.21774069,0,,,,,0.0418,-0.053797491,-0.283,-0.194070087,-0.358369076,,,-1.127926418,-2.016053505,-0.556187289,-0.766555181,
,MKTG,,9.590000153,465171584,0.317125992,,,,,,-0.139910271,0.011782749,0,,,,,0.0334,-0.139910271,-0.0662,-0.20546807,-0.341346162,,,-0.217028151,-0.055808133,-0.043482794,-0.000323253,
,FSP,,11.11999989,922263872,0.976968743,,REIT,,,,0.072324012,0.021462404,0,,,,,0.0249,0.072324012,0.1603,0.119316909,-0.084550132,,,0.00669964,0.026654677,0.001097122,-0.013983813,
,MDAS,,17.06999969,998395264,0.426462343,,Health Care,,,,0.294162262,0.005184319,0,,,,,0.0041,0.294162262,0.508,0.195378152,0.493438254,,,0.175061515,0.121611016,0.037521969,0.037533686,
,CUTR,,7.21999979,101983224,0.859759052,,Health Care,,,,0.058631577,-0.102791416,0,,,,,-0.0096,0.058631577,0.0449,-0.227807541,-0.084917628,,,0.031191137,0.019889197,-0.055083104,-0.001828255,
,H,,37.93000031,6286362624,0.775170035,,Consumer Discretionary,,,,0.066947992,0.018134493,0,,,,,0.0099,0.066947992,0.0254,-0.084037661,0.068149876,,,0.07064329,0.012923807,-0.023116267,0.005934616,
,9876547D,,9.670000076,647271104,0.759522538,,,,,,-0.005144052,0.007845244,0,,,,,-0.0123,-0.005144052,0.0443,0.041676157,0.124228117,,,-0.003877973,0.014208893,-0.00033092,4.1365E-05,
