Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,5.300000191,82198024,0.94990118,,Financials,,,,0.172566419,0.084150441,0,,,,,-0.1152,0.172566419,0.2156,0.308641961,0.274038554,,,0.232735841,0.11686792,0.06643396,0.036132074,
,MANT,,27.38999939,1028575872,1.13596679,,Information Technology,,,,-0.081180816,0.052655328,0,,,,,0.0278,-0.081180816,-0.0313,-0.161219659,-0.028379519,,,-0.053012049,-0.006286966,-0.039273458,0.00033954,
,SVBI,,4.849999905,48931060,1.59704286,,Financials,,,,-0.016227166,0.056038026,0.071529209,,,,,-0.0122,-0.016227166,0.0319,0.077777757,0.063596484,,,0.011154639,0.010061856,0.010556701,0.005670103,
,FVE,,3.380000114,165775872,1.316084213,,Health Care,,,,-0.252212361,-0.486699295,0,,,,,0.0799,-0.252212361,-0.27,-0.071428567,-0.271551679,,,-0.308875729,-0.136627214,-0.031272188,-0.014230769,
,UNIS,,1.220000029,160082368,0.026411403,,Health Care,,,,-0.306818162,-0.499848928,0,,,,,-0.0469,-0.306818162,-0.5031,-0.691139237,-0.521568607,,,-4.758196608,-3.796721221,-4.066393346,-1.89278684,
,FSP,,10.40999985,1042950912,0.916194591,,REIT,,,,-0.115548051,0.020478433,0,,,,,-0.0207,-0.115548051,-0.0889,-0.149719407,-0.088696271,,,-0.046205572,-0.015369837,-0.030288185,-0.006772334,
,MDAS,,21.12000084,1267246080,0.359305116,,Health Care,,,,-0.093562166,-0.019725451,0,,,,,0.0368,-0.093562166,0.012,0.099427478,-0.081739094,,,-0.036624052,-0.007291666,0.020241476,-0.001756629,
,PLMT,,19.25,246658768,0.497160514,,,,,,-0.027286553,0.04083374,0,,,,,0.0036,-0.027286553,0.0481,0.166637717,0.397662791,,,-0.021428571,0.019179221,0.010535065,0.023698701,
,FSNN,,2.119999886,17450920,0.502410761,,Telecommunication Services,,,,-0.316129048,-0.468979458,1.38675E-05,,,,,-0.124,-0.316129048,-0.3049,-0.430843866,-0.53913045,,,-0.011981133,-0.047216984,-0.144858498,-0.044622644,
,EAC,,3.390000105,46894460,1.98874238,,Industrials,,,,-0.047752764,-1.511180638,0,,,,,-0.0174,-0.047752764,-0.096,-0.448780479,-0.743376223,,,-0.055309733,-0.045014748,-0.066902653,-0.317581111,
,CUTR,,14.63000011,206826704,0.32680016,,Health Care,,,,-0.036231896,-0.047353653,0,,,,,0.0837,-0.036231896,-0.0135,0.138521376,0.508247464,,,-0.039815447,0.0017635,0.018209159,0.03064935,
,H,,51.22999954,7330447360,0.589868467,,Consumer Discretionary,,,,-0.082393017,0.037787598,0,,,,,0.0349,-0.082393017,-0.1084,-0.153782643,-0.161401221,,,-0.105855945,-0.041358579,-0.026390787,-0.013654109,
,CORT,,5,541842944,0.021271847,,Health Care,,,,-0.0079365,-0.030759836,0,,,,,0.1261,-0.0079365,-0.183,0.510574044,0.811594209,,,-0.0649,-0.10296,-0.01204,0.04114,
,CKEC,,23.85000038,586140992,0.493139016,,Consumer Discretionary,,,,-0.047904147,-0.019452658,0,,,,,0.088,-0.047904147,-0.143,-0.236799988,-0.29583699,,,-0.14958071,-0.082306078,-0.087194967,-0.028486373,
,VRNT,,53.33000183,3272222208,0.311968114,,Information Technology,,,,-0.083991743,0.002540781,0,,,,,-0.0078,-0.083991743,-0.1754,-0.123942475,0.063834045,,,-0.066482278,-0.057901742,-0.018629289,0.000933808,
,VSI,,35.79999924,1055709056,0.532492346,,Consumer Discretionary,,,,-0.026115319,0.053752499,0,,,,,0.0305,-0.026115319,-0.0982,-0.155660426,-0.086501646,,,-0.007416201,-0.038363129,-0.026206704,-0.026854749,
,BCBP,,11.45218754,96554952,0.819367607,,Financials,,,,-0.009326373,0.058474474,0.139091779,,,,,-0.0007,-0.009326373,-0.0341,-0.01899976,-0.077277623,,,-0.001379649,-0.020223211,-0.007064153,-0.012477965,
,EPAX,,2.700000048,46275548,1.01083622,,Consumer Discretionary,,,,0.163793158,0.011604401,0,,,,,0.015,0.163793158,0.0714,0.093117416,-0.334975348,,,0.089999998,0.003703704,0.001777778,-0.031962962,
,MACK,,10.09000015,1124219008,-0.127499171,,Health Care,,,,-0.000990122,-0.084367903,0,,,,,0.0955,-0.000990122,-0.1449,-0.058768666,0.445558757,,,-0.083002972,-0.062081268,-0.034033696,0.013785926,
,CVGW,,58.25,1012576960,0.18915205,,Consumer Staples,,,,0.068611297,0.028338587,0,,,,,0.0606,0.068611297,0.1546,0.388557782,0.519145182,,,0.037519313,0.012714163,0.015315021,0.015002575,
,SBRA,,23.96999931,1561263360,0.685825992,,REIT,,,,-0.109799909,0.041925662,3.71494E-05,,,,,-0.0276,-0.109799909,-0.0812,-0.244296704,-0.10951442,,,-0.056704215,-0.007768044,-0.060738425,-0.006875261,
,SYRX,,1.61500001,32024214,0.833681664,,Information Technology,,,,-0.060978251,-0.27996403,0,,,,,0.3686,-0.060978251,-0.0771,0.187499995,-0.565860216,,,-0.154798761,-0.073065015,0.033003096,-0.069226006,
,RGC,,19.02000046,2976097024,-0.299385401,,Consumer Discretionary,,,,-0.076699024,0.050065572,0,,,,,0.0393,-0.076699024,-0.0926,-0.186986533,-0.016064645,,,-0.031098843,-0.032923238,-0.038853837,-0.009132492,
,AMRC,,5.670000076,263756448,1.081698643,,Industrials,,,,-0.17826087,0.052123844,0,,,,,-0.0224,-0.17826087,-0.219,-0.094249222,-0.325802595,,,-0.141181656,-0.072945325,-0.042768959,-0.029347442,
,POM,,22.97999954,5815598592,0.714113958,,Utilities,,,,-0.138680687,0.037829296,0.028371972,,,,,-0.1473,-0.138680687,-0.1482,-0.13613852,-0.13232124,,,-0.035117494,-0.015796345,-0.007275892,-0.005121845,
,FBMS,,17.63987541,95271360,0.673738677,,Financials,,,,0.023019835,0.078160614,0.179728724,,,,,0.0232,0.023019835,0.0681,0.25372496,0.22228491,,,0.033798425,0.01658175,0.022834628,0.017545475,
,CPSI,,46.02000046,520149696,0.154156935,,Health Care,,,,-0.002201628,0.052889174,0,,,,,0.0284,-0.002201628,-0.1082,-0.102078623,-0.214685802,,,-0.181899172,-0.072703172,-0.033637549,-0.037690134,
,CME,,94.44000244,31897978880,0.895316877,,Financials,,,,-0.016659709,0.037366004,0,,,,,0.0642,-0.016659709,0.0078,-0.005174276,0.28887295,,,-0.017958492,0.00142842,-0.00019695,0.014439856,
,NXST,,46.47999954,1469522944,0.061693491,,Consumer Discretionary,,,,-0.186804685,0.053122682,0,,,,,0.0415,-0.186804685,-0.1801,-0.141607757,0.032961021,,,-0.115318418,-0.056419966,-0.028504734,0.01810241,
,CYNO,,31.63999939,718299136,0.534170232,,Health Care,,,,-0.184536082,0.04374779,0,,,,,0.0269,-0.184536082,-0.1137,0.040105171,0.404349686,,,-0.167642228,-0.019971555,0.029636537,0.038539824,
,CEVA,,19.25,395468672,0.458802481,,Information Technology,,,,0.027762972,-0.001577875,0,,,,,0.0894,0.027762972,-0.0628,-0.033149164,0.269788931,,,0.018441558,-0.035501299,-0.034015584,0.020005195,
,CYTK,,6.920000076,268152000,0.279173752,,Health Care,,,,0.082942132,-0.063214147,0,,,,,0.0898,0.082942132,0.0863,-0.102464327,0.616822369,,,0.010910405,0.019306358,-0.021734104,0.044465317,
