Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,5.550000191,86075288,0.932822903,,Financials,,,,0,0.089665689,0,,,,,-0.0036,0,-0.0497,0.04716981,0.370370353,,,-0.019279279,-0.023225224,-0.001837838,0.025513513,
,MANT,,29.12999916,1097802368,1.171223526,,Information Technology,,,,0.010405801,0.046572135,0,,,,,0.0115,0.010405801,-0.1247,0.078855018,-0.095077621,,,-0.025454858,-0.056814282,0.011455544,-0.00944044,
,SVBI,,5.130000114,51755948,0.620025354,,Financials,,,,-0.072332745,0.046931804,0.519611775,,,,,-0.0393,-0.072332745,-0.0968,0.057732003,0.140000025,,,-0.037914229,-0.031423001,0.010877193,0.006725146,
,FVE,,2.369999886,116215120,1.638891738,,Health Care,,,,-0.066929165,-0.899702207,0,,,,,0,-0.066929165,-0.3398,-0.298816626,-0.348901149,,,-0.159282708,-0.197046423,-0.06223629,-0.086329118,
,FSP,,9.510000229,952782272,0.982024989,,REIT,,,,-0.025614754,0.036749214,0,,,,,0.0248,-0.025614754,-0.0733,-0.052497834,-0.194357296,,,-0.066719241,-0.037833858,-0.029484752,-0.029905362,
,FSNN,,2.019999981,23882360,0.185329842,,Telecommunication Services,,,,-0.04265399,-0.556909158,1.0133E-05,,,,,0.0745,-0.04265399,-0.1101,-0.047169769,-0.45769083,,,-0.305198023,-0.095049506,-0.031782179,-0.109504952,
,EAC,,1.700000048,23529532,4.505359478,,Industrials,,,,-0.044943778,-3.079364264,0,,,,,0,-0.044943778,-0.3385,-0.498525075,-0.723577232,,,-0.119823526,-0.141882349,-0.188470583,-0.137647055,
,CUTR,,11.82999992,152945072,0.326038619,,Health Care,,,,0.052491118,-0.02903003,0,,,,,0.0172,0.052491118,-0.1681,-0.191387571,-0.079377465,,,-0.022062553,-0.081842773,-0.055401522,-0.025046492,
,H,,46.15000153,6260354560,0.598847881,,Consumer Discretionary,,,,0.193123091,0.019807185,0,,,,,-0.0111,0.193123091,-0.0637,-0.09916061,-0.237694073,,,0.04133261,-0.061083422,-0.032580714,-0.035475622,
,CORT,,3.819999933,415524096,0.032433739,,Health Care,,,,0.046575297,-0.027103121,0,,,,,-0.0354,0.046575297,-0.2765,-0.236000013,0.15407855,,,-0.041099477,-0.140000002,-0.04290576,-0.058900525,
