Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.889999866,12856108,2.905000487,,Financials,,,,-0.025896437,-0.544254918,0,,,,,-0.022,-0.025896437,0.1057,1.306603835,0.910156241,,,-0.083333336,0.031922291,0.088016362,0.047955012,
,MANT,,26.12000084,969471424,1.216375162,,Information Technology,,,,-0.037449839,0.092377143,0,,,,,0.0124,-0.037449839,-0.0203,0.040762108,0.194835143,,,-0.04542496,0.006699847,0.004330015,0.01616003,
,SVBI,,4.650000095,46810056,2.335844247,,Financials,,,,-0.013262599,0.07558205,8.54517E-05,,,,,-0.0644,-0.013262599,-0.1226,0.476190462,0.500000077,,,0.031677419,-0.036666666,0.053096773,0.041720429,
,FVE,,5.610000134,270592864,1.141755933,,Health Care,,,,0.106508865,0.052266715,0,,,,,0.0851,0.106508865,-0.1614,0.110891074,0.769716088,,,0.067914437,-0.083279855,-0.014367201,0.01547237,
,MCPIQ,,6.199999809,1169147136,1.351173853,,Materials,,,,-0.064856757,-0.425335694,1.71065E-06,,,,,0.1503,-0.064856757,0.1923,-0.322404364,-0.696376112,,,-0.131290327,0.026096775,-0.08354839,-0.083967745,
,UNIS,,3.170000076,289197280,0.135706671,,Health Care,,,,-0.180878509,-0.193922986,0,,,,,0.0856,-0.180878509,0.4541,0.390350928,-0.156914871,,,0.256309142,1.343848548,0.538485792,0.056940062,
,MKTG,,14.31000042,706418752,0.226975843,,,,,,0.452791865,0.009910552,0,,,,,0.0317,0.452791865,0.6169,1.454545559,0.196488326,,,0.209608659,0.10865129,0.072285113,0.020866526,
,FSP,,13.19999981,1322473728,0.64563326,,REIT,,,,-0.055793974,0.016196919,0,,,,,0.0256,-0.055793974,-0.0856,0.113552618,0.363847428,,,-0.063181819,-0.040803031,0.004977273,0.01814394,
,MDAS,,17.73999977,1080756352,0.415482183,,Health Care,,,,0.0207135,0.000985421,0,,,,,0.0085,0.0207135,-0.0784,0.060370607,0.33987916,,,-0.030315671,-0.029616686,-0.019909809,0.004120631,
,PLMT,,13,165911872,0.415937685,,Financials,,,,-0.071428571,0.005418539,0,,,,,-0.0674,-0.071428571,0.1207,0.604938196,0.733333333,,,-0.008792308,0.030861538,0.080069231,0.057592308,
,EAC,,18.80999947,183585824,0.562287424,,Industrials,,,,-0.231931415,0.09232739,0,,,,,0.0251,-0.231931415,0.1568,1.281140406,1.730043517,,,-0.13867624,0.089718238,0.121967042,0.084040406,
,CUTR,,8.800000191,129138488,0.721318651,,Health Care,,,,-0.08333335,-0.026669044,0,,,,,0.0185,-0.08333335,-0.3231,0.016166322,0.244695895,,,-0.078636362,-0.171409087,-0.028102272,0.018454545,
,H,,40.36000061,6516069376,0.737254235,,Consumer Discretionary,,,,-0.033293399,0.013044674,0,,,,,0.0296,-0.033293399,-0.0664,0.066596206,0.127374343,,,-0.020602081,-0.019132804,0.003010406,0.005616947,
,9876547D,,10.48999977,698440384,0.692583091,,,,,,0.018446561,0.008274149,0,,,,,0.0345,0.018446561,0.0284,0.103049371,0.084798313,,,-0.002192564,-0.001563394,0.001143947,0.003593899,
,CORT,,1.730000019,172678640,0.295363688,,Health Care,,,,-0.089473663,-0.226420593,0,,,,,-0.0335,-0.089473663,-0.135,0.193103422,-0.596736589,,,0.02283237,-0.01283237,-0.022023121,-0.067919074,
,MWV,,34.11000061,6035957248,0.555504255,,Materials,,,,-0.04427005,0.02915859,0,,,,,-0.0156,-0.04427005,-0.0535,0.1035142,0.260226846,,,-0.009894459,-0.011029024,0.015021987,0.018208736,
,CKEC,,19.36000061,345419104,0.417429141,,Consumer Discretionary,,,,0.08337995,0.248825265,0,,,,,0.1044,0.08337995,0.0684,0.333333333,0.369165498,,,0.028254131,0.00285124,0.019814049,0.027138429,
,VRNT,,35.47000122,1869538944,0.278181956,,Information Technology,,,,0.042009409,0.014621252,0,,,,,0.0178,0.042009409,-0.0295,0.220158294,0.233739173,,,0.007062306,-0.003304201,0.00610093,0.016822666,
,VSI,,44.84000015,1360801536,0.346279727,,Consumer Discretionary,,,,-0.003555552,0.046561529,0,,,,,-0.0154,-0.003555552,-0.0821,-0.198999634,-0.146717397,,,0.008942908,-0.033884924,-0.060225245,-0.021953613,
,BCBP,,10.53999996,88615016,0.930113244,,Financials,,,,0.021317856,-0.015460134,0,,,,,0.0038,0.021317856,0.0969,0.18742569,0.09381463,,,0.0028463,0.009402277,0.016195446,-0.000275142,
,EPAX,,3.549999952,60168320,0.939115468,,Consumer Discretionary,,,,-0.053333346,0.026442487,0,,,,,0.0441,-0.053333346,-0.1763,-0.184206103,-0.222745555,,,-0.012535211,-0.062732395,-0.074112677,-0.051323944,
,MACK,,6.739999771,647632576,-0.049514186,,Health Care,,,,0.293665974,-0.149274455,0,,,,,0.1122,0.293665974,0.1049,0.132773107,-0.050704245,,,0.101706235,-0.013738873,-0.01074184,-0.027952523,
,CVGW,,27.19000053,399826848,0.26804103,,Consumer Staples,,,,-0.161578777,0.041603009,0,,,,,0.0276,-0.161578777,-0.0552,0.101255567,0.134297135,,,-0.088929752,-0.01493196,0.022934902,0.008197867,
