Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,6.130000114,18370998,-1.140656594,,REIT,,,,0.263917574,-1.314136554,5.44336E-05,,,,,0.0033,0.263917574,-0.4862,-0.634248208,-0.664109583,,,0.007618271,-0.34683523,-0.279853176,-0.159331155,
,MANT,,35.13999939,1296286464,0.824179702,,Information Technology,,,,0.124839938,0.105565401,0,,,,,0.0275,0.124839938,0.0132,-0.127636117,-0.106467039,,,0.047381902,-0.003614115,-0.008392146,-0.02647695,
,SVBI,,3.24000001,32616108,3.247659101,,Financials,,,,0.317073154,-0.00708239,0.000122639,,,,,-0.0975,0.317073154,0.1172,-0.006134963,-0.351999998,,,0.144969135,0.021574074,-0.005987654,-0.056635802,
,FVE,,3.630000114,172633360,1.319374193,,Health Care,,,,0.210000038,0.12746088,0,,,,,0.0401,0.210000038,0.4015,-0.266666615,-0.420127798,,,0.122314046,0.065950411,0.005482093,-0.136997241,
,MCPIQ,,30.97999954,2599101184,0.329647811,,Materials,,,,0.291909931,0.030894526,7.69497E-07,,,,,0.0716,0.291909931,-0.1905,-0.513122756,-0.338175633,,,0.006439639,-0.12073596,-0.165093611,-0.103653972,
,UNIS,,4.010000229,290824032,0.156861177,,Health Care,,,,0.285256531,-0.148340561,0,,,,,-0.0123,0.285256531,-0.2434,-0.104910667,-0.173195813,,,1.349127105,-1.091770511,-0.182044877,-0.395760576,
,FSP,,10.18999958,845132096,1.102786185,,REIT,,,,0.043160004,0.024662417,0,,,,,0.0019,0.043160004,-0.1827,-0.164090039,-0.276317591,,,-0.045731111,-0.079941122,-0.045426891,-0.03866536,
,MDAS,,10.55000019,616980928,0.675803736,,Health Care,,,,0.140540561,-0.111899731,0,,,,,-0.0028,0.140540561,-0.0103,-0.167324378,-0.462557278,,,0.076208529,-0.018521327,-0.002559242,-0.048028435,
,CUTR,,7.789999962,108344880,0.844313086,,Health Care,,,,0.045637606,-0.096488177,0,,,,,-0.05,0.045637606,0.105,-0.039457424,-0.047677302,,,0.100898588,0.03563543,0.006302953,-0.007727856,
,H,,42.61999893,7039059456,0.678499738,,Consumer Discretionary,,,,0.132306047,0.007813544,0,,,,,0.0444,0.132306047,0.146,0.098736734,-0.122864812,,,0.090180669,0.036818396,0.0325481,-0.005260441,
