Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,6.269999981,97241808,0.85078632,,Financials,,,,-0.023364501,0.090969103,0,,,,,-0.0188,-0.023364501,0.1297,0.073630106,0.438073346,,,0.025964912,0.048165869,0.021052632,0.024051037,
,MANT,,35.93000031,1355025536,0.87786319,,Information Technology,,,,0.063017785,0.038807387,0,,,,,0.028,0.063017785,0.2424,0.087487668,0.298342646,,,0.066977456,0.055691622,0.022037295,0.014377957,
,SVBI,,5.880000114,71173744,1.122394236,,Financials,,,,0.011895829,0.034745959,0.049175438,,,,,0.0226,0.011895829,0.1462,0.035211319,0.251063905,,,0.048299319,0.044319727,0.003962585,0.016224489,
,FVE,,2.00999999,99438744,1.841666383,,Health Care,,,,-0.176229531,-0.384528188,0,,,,,-0.0195,-0.176229531,-0.1519,-0.44011141,-0.565874743,,,-0.086567165,-0.048955224,-0.118109453,-0.110547264,
,FSP,,11.40999985,1143138304,0.798752022,,REIT,,,,0.074387944,0.021922107,0,,,,,0.0169,0.074387944,0.221,0.131487846,0.054005464,,,0.027475899,0.049588081,0.017335671,-0.005652936,
,FSNN,,1.350000024,19995662,0.625627199,,Telecommunication Services,,,,-0.228516287,-0.459642847,8.70189E-06,,,,,0.0227,-0.228516287,-0.3317,-0.405286328,-0.557377034,,,-0.223925922,-0.14622222,-0.249925921,-0.107185183,
,CUTR,,10.47999954,137098624,0.359886909,,Health Care,,,,-0.101200714,-0.020766073,0,,,,,0.0106,-0.101200714,-0.1141,-0.263009891,-0.29332437,,,-0.099141226,-0.050572521,-0.041412216,-0.045353055,
,H,,45.90999985,6169006592,0.647754211,,Consumer Discretionary,,,,-0.041144553,0.022045689,0,,,,,0.0095,-0.041144553,-0.0052,-0.068573768,-0.201009388,,,0.002646482,0.005807014,-4.57417E-05,-0.018009148,
,CORT,,5.949999809,653289920,0.030871439,,Health Care,,,,0.24737942,-0.00244455,0,,,,,0.0858,0.24737942,0.5576,0.126893859,-0.027777791,,,0.031848741,0.0812437,0.009781513,1.68067E-05,
,CKEC,,29.87999916,728345472,0.399118291,,Consumer Discretionary,,,,-0.00366791,0.001902943,0,,,,,0.0034,-0.00366791,0.3619,0.367505659,0.073661489,,,-0.00538822,0.052697458,0.051944446,0.015967203,
