Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,35.13000107,1293560320,0.797069149,,Information Technology,,,,0.119502932,0.10338366,0,,,,,-0.0206,0.119502932,-0.138970546,-0.192122673,-0.096618206,,,34.4865,33.9564,37.743,40.2712,818669.52,0.148921
,FVE,,2.589999914,123173664,1.849161522,,Health Care,,,,0.035999966,0.178642084,0,,,,,-0.2152,0.035999966,-0.476767674,-0.690930802,-0.523020259,,,2.8955,2.8864,3.9387,5.7744,108676.4,0.019769
,FSP,,12.69999981,1034254976,0.895707575,,REIT,,,,0.140359195,0.021547878,0,,,,,0.0068,0.140359195,0.022796457,-0.073897801,0.006361574,,,12.0005,12.001,12.3118,13.2122,896683.5,0.163112
,MDAS,,10.65999985,627512640,0.668010436,,Health Care,,,,0.10926121,-0.094971792,0,,,,,0.1197,0.10926121,-0.15864248,-0.334581801,-0.42657344,,,9.835,10.1162,11.2524,13.9346,91436.58,0.016633
,MITI,,6.570000172,604744832,0.259026591,,,,,,0.368749981,-0.084058593,0,,,,,0.0218,0.368749981,0.160777447,-0.028106516,-0.122830391,,,5.8565,5.1544,5.3521,5.6712,294662.53,0.053601
,EPAX,,4.960000038,87809856,0.979628073,,Consumer Discretionary,,,,-0.13438045,0.045940173,0,,,,,-0.1733,-0.13438045,-0.412770798,-0.50037885,-0.540772798,,,5.7675,6.2584,7.3171,8.8253,67599.84,0.012297
,SBRA,,10.27000046,378636384,0.464408618,,REIT,,,,0.076519968,0,0,,,,,0.0501,0.076519968,-0.283427425,-0.360151246,-0.362936337,,,9.591,10.3677,12.5164,15.1193,274509.91,0.049935
,CQB,,8.880000114,403523168,2.18007313,,,,,,0.064748196,0.182217542,0,,,,,-0.0177,0.064748196,-0.119844671,-0.442211051,-0.330821416,,,8.6665,9.073,10.3782,12.8031,403285.2,0.07336
,NXST,,9.100000381,262068064,-0.556313462,,Consumer Discretionary,,,,0.376701997,0.009093058,0,,,,,0.0225,0.376701997,0.238018509,0.091127124,0.607773962,,,8.1515,7.04,7.4547,7.1803,79837.51,0.014523
,CYNO,,12.17000008,154101408,0.7668976,,Health Care,,,,0.206144687,-0.031044492,0,,,,,-0.0364,0.206144687,0.207241542,-0.173794945,0.195481308,,,11.946,10.8088,11.3618,12.1417,117635.22,0.021399
,IDIX,,6,576920384,0.015243004,,,,,,0.202404865,-0.088802548,0,,,,,0.0772,0.202404865,-0.649171534,0.18110238,0.385681318,,,5.274,5.4283,5.4458,4.7239,237778.79,0.043253
,FORM,,5.980000019,301755584,1.250475564,,Information Technology,,,,-0.040128411,-0.196904393,0,,,,,-0.0583,-0.040128411,-0.107908261,-0.42333654,-0.38540593,,,6.3515,6.8738,7.8458,8.705,302875.04,0.055095
,LF,,3.730000019,242652896,0.731559338,,Consumer Discretionary,,,,0.106824969,0.021133067,0,,,,,0.0304,0.106824969,-0.166240865,-0.126463692,-0.332737045,,,3.5555,3.3938,3.6034,3.9522,154567.47,0.028117
,SAFT,,42.61999893,647304064,0.998637351,,Financials,,,,0.126619003,0.044198703,0,,,,,-0.0068,0.126619003,-0.234061623,-0.067909363,-0.040840243,,,41.0335,38.9488,39.9432,43.2753,537736.54,0.097818
,RRGB,,25.06999969,380469856,0.815223585,,Consumer Discretionary,,,,0.040680761,0.035789958,0,,,,,-0.0056,0.040680761,-0.087579608,-0.077969871,0.234975401,,,24.0105,26.3358,30.5926,28.4922,32530.83,0.005918
,NPO,,34.43999863,713562368,0.733642949,,Industrials,,,,0.1603773,0.054094781,0,,,,,0.0336,0.1603773,-0.128427334,-0.140718636,-0.019920341,,,32.0865,33.2812,39.3038,39.9071,405788.27,0.073815
