Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,37.49000168,1380460544,0.746893512,,Information Technology,,,,-0.081127393,0.096875641,0,,,,,0.0238,-0.081127393,-0.088736148,-0.124079809,0.069221632,,,35.568,40.4216,42.0443,41.7087,873666.96,0.160529
,FVE,,3.25,154561552,1.485679906,,Health Care,,,,-0.343434318,0.155122666,0,,,,,-0.0269,-0.343434318,-0.422269021,-0.537037036,-0.233490525,,,3.288,4.6332,6.0758,6.625,136370,0.025057
,FSP,,13.03999996,1061943680,0.872353246,,REIT,,,,0.034099946,0.020986047,0,,,,,0.0542,0.034099946,-0.095451776,-0.107118789,0.175428202,,,12.139,12.6098,12.9385,13.5534,920689.2,0.169169
,MDAS,,11.43000031,672839552,0.623008845,,Health Care,,,,-0.097868963,-0.088573866,0,,,,,0.0938,-0.097868963,-0.097106093,-0.19336625,-0.422727235,,,10.3435,11.9372,13.4647,15.9092,98041.28,0.018014
,MITI,,4.809999943,442743200,0.353805529,,,,,,-0.150176666,-0.114815993,0,,,,,0.03,-0.150176666,-0.230015516,-0.227929386,-0.21661237,,,4.752,5.4216,5.7359,6.1864,215727.06,0.039638
,EPAX,,7.599999905,134547360,0.622226999,,Consumer Discretionary,,,,-0.100213338,0.038083244,0,,,,,0.0541,-0.100213338,-0.087312314,-0.275424478,-0.288972299,,,7.166,8.0894,8.8603,9.9077,103580.4,0.019032
,SBRA,,11.68500042,430804896,0.408170849,,REIT,,,,-0.16581153,0,0,,,,,0.0442,-0.16581153,-0.308329823,-0.335229171,-0.148986221,,,11.2658,13.8307,15.4244,16.7653,212578.49,0.03906
,CQB,,10.31000042,468504960,1.87769627,,,,,,-0.129222949,0.156943909,0,,,,,0.0029,-0.129222949,-0.25832212,-0.400232688,-0.179140121,,,9.66,11.2812,12.8286,13.7212,468228.65,0.086033
,NXST,,6.099999905,175672000,-0.829910242,,Consumer Discretionary,,,,-0.303652997,0.013565053,0,,,,,-0.0317,-0.303652997,-0.244680056,-0.126074515,0.626666641,,,6.7815,7.723,7.5221,6.8568,53517.45,0.009833
,CYNO,,10.23999977,129662976,0.92111105,,Health Care,,,,-0.212913175,-0.034335168,0,,,,,0.0159,-0.212913175,-0.124824696,-0.249266898,0.096359701,,,10.4725,11.6324,12.3031,12.0329,98979.84,0.018187
,IDIX,,5.809999943,558651264,0.015741484,,,,,,-0.130239507,-0.091706586,0,,,,,0.045,-0.130239507,0.095138862,0.718934836,-0.031666676,,,5.0828,5.5607,5.1456,4.567,230249.13,0.042306
,FORM,,7.889999866,401203360,0.965330938,,Information Technology,,,,-0.141458082,-0.362260176,0,,,,,-0.0211,-0.141458082,-0.167624269,-0.196537667,0.127142838,,,8.088,8.6899,9.1428,9.2748,399612.72,0.073426
,LF,,3.299999952,214679504,0.826883744,,Consumer Discretionary,,,,-0.153846187,0.02388677,0,,,,,0.0784,-0.153846187,-0.281677892,-0.239631374,-0.297872322,,,3.083,3.6866,3.9816,4.4133,136748.7,0.025126
,SAFT,,39,592324224,1.091331385,,Financials,,,,-0.027203097,0.048301249,0,,,,,0.0221,-0.027203097,-0.114920295,-0.170120349,-0.000304808,,,38.6345,40.3394,42.6163,45.0995,492063,0.090413
,RRGB,,31.20000076,473500576,0.655053057,,Consumer Discretionary,,,,-0.093550191,0.028758149,0,,,,,0.0189,-0.093550191,-0.200966915,0.307627828,0.68375605,,,31.5095,34.3062,32.6724,27.4382,40485.12,0.007439
,NPO,,38.81999969,804311552,0.65086719,,Industrials,,,,-0.160467165,0.047991353,0,,,,,0.0286,-0.160467165,-0.21486243,-0.021673402,0.421457358,,,38.6615,44.1196,43.2788,41.4201,457395.49,0.084043
,RJET,,3.200000048,154537600,3.724013004,,Industrials,,,,-0.260969953,-0.111953337,0,,,,,0,-0.260969953,-0.452969362,-0.495268143,-0.544807973,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,154214.4,0.028336
,NCT,,5.53000021,438530112,0.105354225,,REIT,,,,-0.079866889,1.288604783,0.140430493,,,,,0.1104,-0.079866889,0.012097137,-0.333450802,1.324658998,,,2.0817,2.357,2.3263,2.5755,28057.72,0.005155
,RUSHA,,18.39999962,666674048,0.736223337,,Industrials,,,,-0.079539778,0.055520385,0,,,,,0.0667,-0.079539778,0.048489963,-0.019712351,0.449389528,,,16.589,18.3194,19.0133,19.2213,596141.6,0.109536
,PFS,,12.56000042,759375104,1.235825314,,Financials,,,,-0.084982675,0.069117357,0,,,,,0.0389,-0.084982675,-0.08500944,-0.136399752,0.132228555,,,12.1155,13.4158,13.6784,14.121,759390.16,0.139532
,SAIA,,11.97000027,190648592,1.108720488,,Industrials,,,,-0.205706668,0.038138231,0,,,,,0.0179,-0.205706668,-0.352441338,-0.2062334,0.027467868,,,8.1607,9.9231,10.1468,10.2435,190634.22,0.035028
,IPCC,,51.04999924,624014784,1.069006673,,Financials,,,,0.007499528,0.125357607,0,,,,,0.0474,0.007499528,-0.171083199,-0.153667912,0.114434424,,,47.6255,51.3087,53.1781,56.7526,633020,0.116312
,NFP,,12.77999973,546932928,0.757138543,,,,,,0.127978801,0.072888279,0,,,,,0.039,0.127978801,0.121214538,-0.096181088,0.201127756,,,11.5175,11.6568,12.567,12.9924,563342.4,0.10351
,MOH,,19.22999954,885829952,0.864564381,,Health Care,,,,-0.150993383,0.077474237,0,,,,,0.0508,-0.150993383,-0.290709612,-0.176562937,0.137421081,,,18.118,22.6524,24.7741,22.9214,214241.64,0.039365
,WRC,,53.34999847,2293852672,0.477009278,,,,,,0.000938072,0.069558521,0,,,,,0.0715,0.000938072,0.033635517,-0.091296213,0.273877677,,,49.63,52.0486,54.1991,54.5181,370863.91,0.068143
