Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,21.79999924,804668480,1.380453028,,Information Technology,,,,-0.306174437,0.157884897,0,,,,,-0.0185,-0.306174437,-0.345908668,-0.350940108,-0.506426254,,,23.4,29.0604,31.8761,32.5979,23304,508027.2
,FVE,,3.099999905,148487824,1.892188871,,Health Care,,,,-0.096209958,0.427422251,0,,,,,0.0065,-0.096209958,-0.124293803,0.206225675,-0.598445597,,,3.1075,3.274,3.3672,3.0772,41960,130076
,FSP,,9.760000229,809469056,1.125857747,,REIT,,,,-0.030784456,0.027546451,0,,,,,-0.022,-0.030784456,-0.035287627,-0.071393711,-0.236941998,,,10.0165,10.2278,10.2542,10.8281,70605,689104.8
,MDAS,,11.31999969,660191488,0.637725568,,Health Care,,,,-0.102299762,0.000661929,0,,,,,-0.0358,-0.102299762,-0.20728292,0.184100335,-0.221993158,,,11.9415,12.581,12.4685,11.242,8577,97097.75
,EPAX,,5.010000229,88054264,0.786446866,,Consumer Discretionary,,,,-0.059346872,0.042916718,0,,,,,-0.0234,-0.059346872,-0.011150412,0.141866739,-0.448926566,,,5.0635,5.2644,5.1681,5.3001,13629,68281.29
,SBRA,,14.38000011,532796256,0.601727231,,REIT,,,,-0.122005326,0.030028364,0,,,,,0.0451,-0.122005326,-0.232930521,0.415131159,-0.086641666,,,14.7,15.6284,15.1275,12.8978,26730,384367.33
,CQB,,5.420000076,249000224,3.214290185,,,,,,-0.362352932,0.083562174,0,,,,,0.0344,-0.362352932,-0.362352934,-0.34777379,-0.636241596,,,5.9415,7.54,8.393,8.591,45415,246149.3
,NXST,,6.630000114,191346352,-0.940138122,,Consumer Discretionary,,,,-0.144516114,-0.013394559,0,,,,,-0.025,-0.144516114,-0.1995362,-0.166037701,-0.039130431,,,6.788,7.4536,7.9607,7.7799,8774,58167.33
,CYNO,,19.71999931,249412640,0.487713854,,Health Care,,,,-0.045960366,-0.00076179,0,,,,,-0.0242,-0.045960366,-0.10378095,0.609795862,0.513430523,,,20.7155,19.738,17.5547,14.4118,9666,190613.52
,IDIX,,9.039999962,979304128,0.072486164,,,,,,0.030786715,-0.032976477,0,,,,,-0.1032,0.030786715,0.010771457,0.189473694,0.903157887,,,8.651,8.8272,10.5589,8.3963,43574,393900.29
,FORM,,5.989999771,297169312,1.120142581,,Information Technology,,,,0.069642834,-0.208672287,0,,,,,0.0639,0.069642834,0.798514486,0.011824273,-0.395560054,,,6.0185,5.7585,5.4989,5.9167,50648,303381.52
,LF,,10.42000008,695428608,0.329638426,,Consumer Discretionary,,,,0.115631682,0.046922142,0,,,,,0.0117,0.115631682,-0.169079348,0.91544117,1.300220661,,,10.1045,9.149,7.8752,6.0682,41439,431794.38
,SAFT,,40.11000061,613767232,1.090081003,,Financials,,,,0.019147101,0.056803293,0,,,,,-0.0026,0.019147101,0.062138495,-0.018163451,-0.061799844,,,41.2335,40.9902,41.9856,40.9148,12617,506067.87
,RRGB,,32,469980800,0.656414083,,Consumer Discretionary,,,,-0.102636003,0.047716843,0,,,,,-0.0062,-0.102636003,0.042754772,0.20391272,-0.128065413,,,33.4995,34.9197,34.0343,30.4743,1297,41523.2
,NPO,,38.52000046,792891840,0.653304743,,Industrials,,,,-0.069789891,0.05397962,0,,,,,0.0148,-0.069789891,0.060686768,0.150881358,-0.154892521,,,39.2205,40.0368,38.3592,36.0069,11783,453860.74
,RJET,,5.420000076,262499264,1.729528659,,Industrials,,,,0.064832989,-0.520001458,0,,,,,0,0.064832989,0.182208539,0.415143651,0.110655727,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,48192,261200.64
,NCT,,6.639999866,957347264,0.208760202,,REIT,,,,-0.060820409,0.226568778,0.06432671,,,,,-0.006,-0.060820409,0.053418339,0.587299337,0.357104944,,,2.8993,2.8204,2.5904,2.274,7945,52761.33
,RUSHA,,16.56999969,608117504,0.913762561,,Industrials,,,,-0.083517712,0.104999444,0,,,,,0.0116,-0.083517712,-0.114150924,-0.135177462,-0.17025537,,,16.5825,18.8096,20.8542,19.4457,32399,536851.43
,BANC,,11.25,131382952,0.914380429,,Financials,,,,0.023657892,-0.023168912,0.243060454,,,,,0.0072,0.023657892,0.246815686,0.007692387,-0.251970366,,,11.0075,11.2028,11.6896,11.6301,9248,104040
,PFS,,13.94999981,839552832,1.149987197,,Financials,,,,-0.042482876,0.07485056,0,,,,,-0.0272,-0.042482876,-0.141366212,0.084379916,0.01268509,,,14.3205,14.3122,14.2193,13.284,60461,843430.95
,SAIA,,21.62999916,346337408,0.651318612,,Industrials,,,,0.151757102,0.046760759,0,,,,,-0.0132,0.151757102,-0.017086586,0.859845137,0.376829988,,,13.66,12.4349,11.4964,9.7847,15926,344479.38
,IPCC,,53.65999985,633783616,1.053960625,,Financials,,,,0.004680771,0.055758778,0,,,,,-0.0254,0.004680771,0.169186941,-0.061688246,0.023997954,,,53.1735,52.947,54.9074,54.262,12400,665384
,NFP,,13.30000019,540029184,0.736215797,,,,,,-0.098305072,0.066059393,0,,,,,0.0068,-0.098305072,-0.216791342,-0.036231884,0.01759759,,,13.552,14.2484,14.8407,13.7171,41374,550274.2
,MOH,,25.51000023,1182388480,0.655716808,,Health Care,,,,-0.005458066,0.018199602,0,,,,,-0.0027,-0.005458066,-0.008526137,0.167505711,-0.061442239,,,25.6155,27.855,29.8256,24.4845,11141,284207.19
,WRC,,44.50999832,1826730496,0.539516914,,,,,,-0.159554398,0.065901347,0,,,,,-0.0166,-0.159554398,-0.456869115,-0.121917547,-0.19292843,,,45.453,51.413,54.3971,51.6674,6395,284685.87
,VIAS,,19.20999908,394984480,0.729843846,,,,,,-0.138178632,0.05410086,0,,,,,-0.0159,-0.138178632,-0.050263536,0.053179788,-0.15337159,,,20.3025,20.7818,19.4606,18.6878,2607,50073.07
,NPTN,,4.110000134,122683088,1.334291553,,Information Technology,,,,-0.131078199,-0.204747047,0,,,,,-0.0352,-0.131078199,-0.114940583,-0.132911322,-0.568730299,,,4.3185,4.4404,4.8912,5.2073,4388,18030.86
,HSON,,3.950000048,131334336,0.773483943,,Industrials,,,,-0.273897058,0.058583309,0,,,,,-0.0366,-0.273897058,-0.25586214,-0.163135546,-0.247619039,,,4.1765,4.849,4.9379,4.6705,32785,129500.75
,SMA,,7.739999771,283735232,1.07859,,,,,,0.088607542,0.008317614,0,,,,,0.0065,0.088607542,-0.024675551,-0.011494272,-0.24266149,,,7.9375,7.4264,7.4357,7.7116,27244,210863.74
,IBI,,25.06999969,798251392,0.655630571,,,,,,0.191539858,0.047924752,0,,,,,0.3836,0.191539858,0.164174981,0.588719906,0.357336255,,,19.536,20.5184,19.7002,17.0613,28787,721682.29
,AHT,,8.550000191,582642304,1.586402157,,REIT,,,,0.001170987,-0.190317454,0.000264313,,,,,0.0491,0.001170987,-0.282896251,0.100533448,-0.372949435,,,4.8455,5.1226,5.1737,4.8679,52190,446224.5
,CVCO,,42.15000153,290447232,0.618945503,,Consumer Discretionary,,,,-0.183139481,0.091235161,0,,,,,-0.0498,-0.183139481,-0.44162219,0.035881124,-0.023401259,,,45.8625,46.3334,46.5795,42.5902,6818,287378.7
,GOOD,,15.84000015,173375136,0.759434156,,REIT,,,,-0.060674871,0.008109583,1.15357E-05,,,,,-0.0186,-0.060674871,3.180794901,-0.03297848,-0.099597337,,,16.5575,16.9402,17.447,16.9713,6425,101767.49
,MSPD,,3.099999905,128126408,0.694618708,,,,,,-0.381237572,-0.168021568,0,,,,,-0.1117,-0.381237572,-0.387160644,-0.398058282,-0.643268118,,,3.8648,4.8795,5.5086,5.3895,15304,47442.45
