Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,5.460000038,19534788,-1.012143055,,REIT,,,,-0.086956518,-0.909608029,5.11907E-05,,,,,0.0341,-0.086956518,0.1258,-0.583524014,-0.71956677,,,5.672,5.9354,7.5099,11.8163,
,MANT,,34.45999908,1273758720,0.85515172,,Information Technology,,,,0.03394438,0.104655613,0,,,,,0.0094,0.03394438,0.1101,0.119343552,-0.162864494,,,34.052,34.7548,33.7226,35.5449,
,SVBI,,3.980000019,40065464,2.358989278,,Financials,,,,0.127478768,-0.005765564,9.98366E-05,,,,,0.0642,0.127478768,0.6179,0.585736312,-0.089244823,,,3.6968,3.434,2.9921,3.0351,
,FVE,,3.410000086,163336608,1.715438979,,Health Care,,,,-0.036723129,0.418418142,0,,,,,0.0396,-0.036723129,0.1367,0.364000034,-0.576923088,,,3.3055,3.499,3.1135,3.4654,
,MCPIQ,,33.83000183,2838194944,0.297804079,,Materials,,,,0.369635659,0.038517791,7.04673E-07,,,,,0.1307,0.369635659,0.4108,0.029206052,-0.429799414,,,29.589,28.7056,29.2397,39.1177,
,UNIS,,4.059999943,299888224,0.228241706,,Health Care,,,,0.094339596,-0.152166695,0,,,,,0.1567,0.094339596,0.3013,-0.033333303,-0.308347526,,,35.4,37.437,37.6505,41.5702,
,MKTG,,11.97000027,573373824,0.244617013,,,,,,-0.008284957,0.011121889,0,,,,,-0.0268,-0.008284957,0.3465,0.110389663,0,,,11.219,11.4888,10.226,11.8565,
,FSP,,10.60000038,879136448,1.048036375,,REIT,,,,0.028128026,0.024325007,0,,,,,-0.0075,0.028128026,0.0851,-0.030509252,-0.195689582,,,10.602,10.4558,10.4343,11.367,
,MDAS,,13.15999985,760800640,0.718114527,,Health Care,,,,-0.078431366,-0.020365388,0,,,,,-0.0266,-0.078431366,0.4227,0.369406901,-0.114401067,,,13.5275,12.8626,11.357,11.2587,
,PLMT,,5.5,70092000,0.949980026,,Financials,,,,-0.041811808,-0.333846944,0,,,,,-0.0179,-0.041811808,0.0763,-0.421052632,-0.541666667,,,5.6296,5.3598,6.8226,#N/A N/A,
,CUTR,,8.550000191,119308408,0.767749747,,Health Care,,,,-0.085561514,-0.08432767,0,,,,,-0.0372,-0.085561514,0.1477,0.200842743,-0.013840817,,,9.1438,8.7733,8.1609,7.9767,
,H,,42.72000122,7093468160,0.65214924,,Consumer Discretionary,,,,0.031634904,0.015648199,0,,,,,0.025,0.031634904,0.135,0.36181065,-0.008586654,,,41.3915,41.905,39.1404,37.4864,
,9876547D,,9.75,652975040,0.745158627,,,,,,0.050293945,0.013882613,0,,,,,-0.0092,0.050293945,0.0315,0.114452144,-0.003911543,,,9.693,9.6528,9.6086,9.3626,
,XPL,,1.379874945,47198628,0.337107257,,Materials,,,,-0.021365264,-0.14763141,0,,,,,-0.0613,-0.021365264,-0.0351,-0.197747139,-0.6134804,,,1.4265,1.5429,1.5313,1.8901,
,CORT,,3.930000067,331512416,0.104994559,,Health Care,,,,0,-0.07343918,0,,,,,-0.0296,0,0.1491,0.267741996,-0.066508306,,,4,3.6918,3.4941,3.4049,
,MWV,,31.59000015,5444486144,0.755994233,,Materials,,,,0.043262861,0.049775129,0,,,,,0.0263,0.043262861,0.0637,0.308647784,0.094764901,,,27.6608,27.2911,26.6804,26.0888,
,CKEC,,13.94999981,180888800,-0.031096453,,Consumer Discretionary,,,,0.852589565,-0.052098306,0,,,,,0.0649,0.852589565,1.0276,1.110438658,0.905737634,,,11.281,8.9188,8.0568,7.3162,
,VRNT,,32.38999939,1258630016,-0.111232866,,Information Technology,,,,0.178246623,0.020525492,0.226867318,,,,,0.0822,0.178246623,0.1761,0.232027321,-0.092208545,,,28.992,28.7824,28.2047,29.1957,
,VSI,,44.20999908,1324235392,0.258374765,,Consumer Discretionary,,,,0.04195142,0.033879173,0,,,,,0.005,0.04195142,0.1086,0.180822668,0.290802893,,,43.3565,43.4544,41.0567,41.3833,
,BCBP,,9.994999886,108176888,0.832969053,,Financials,,,,-0.043540663,0.055936163,0,,,,,0.023,-0.043540663,0.0022,0.125835627,0.016168298,,,10.1148,10.1956,10.1233,10.1218,
,EPAX,,5.349999905,94108104,0.804840357,,Consumer Discretionary,,,,0.015180251,0.031410685,0,,,,,-0.0581,0.015180251,0.1996,-0.042228842,-0.476777454,,,5.533,5.2486,4.8335,5.9872,
,MACK,,6.190000057,571933120,-1.209935134,,Health Care,,,,0,-0.139309995,0.468979646,,,,,0,0,0,0,0,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,CVGW,,26.78000069,396006592,0.251258444,,Consumer Staples,,,,-0.026181793,0.028575282,0,,,,,-0.0081,-0.026181793,0.0428,0.332093364,0.201518965,,,27.036,27.5356,26.5204,23.5026,
,PNCLQ,,1.350000024,25822396,4.349557648,,,,,,0.153846217,-0.505878695,0,,,,,0.08,0.153846217,0.6463,-0.539249149,-0.769624575,,,1.3135,1.2407,1.3816,2.4421,
,NYX,,30.01000023,7751582720,1.017469655,,,,,,0.018196469,0.077790565,0,,,,,0.0149,0.018196469,0.1614,0.318939895,-0.119380419,,,29.5955,28.988,27.9453,28.412,
,SBRA,,16.44000053,606770816,0.538214732,,REIT,,,,0.170059418,0.021164498,0,,,,,0.0224,0.170059418,0.3878,0.812369153,0.020773827,,,16.1155,15.0816,13.2238,12.7578,
,ARO,,21.62000084,1750419968,0.239878996,,Consumer Discretionary,,,,0.203116398,0.036404978,0,,,,,0,0.203116398,0,1,-0.127874141,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,RGC,,13.60000038,2111704576,-0.270350301,,Consumer Discretionary,,,,-0.000734704,0.018989399,0,,,,,-0.0382,-0.000734704,0.1566,0.19410434,0.07109344,,,13.908,13.3978,13.2776,12.9284,
,CQB,,8.789999962,402633856,1.987090763,,,,,,-0.083420248,0.139459211,0,,,,,-0.0034,-0.083420248,0.054,0.053956811,-0.431067957,,,9.26,9.3086,8.8565,9.5441,
,DDE,,2.539999962,82546192,1.402935704,,Consumer Discretionary,,,,0.058333275,0.064921226,0,,,,,0.0367,0.058333275,0.2018,0.149644704,-0.257413622,,,2.4558,2.4284,2.3115,2.5061,
,AMRC,,13.55000019,597816512,0.438008343,,Industrials,,,,-0.03832505,0.058088927,0,,,,,-0.0451,-0.03832505,-0.0124,0.333661456,-0.023071355,,,13.7455,13.6924,12.9591,12.3906,
,POM,,18.88999939,4303568896,1.67279768,,Utilities,,,,-0.01476847,0.060414973,0,,,,,0.0005,-0.01476847,-0.0565,0.026680127,0.063836835,,,19.1565,19.5578,19.6171,19.3437,
,FBMS,,9.25,28720324,0.883327361,,Financials,,,,-0.027339666,0.08805611,0.589776494,,,,,0.0393,-0.027339666,0.2194,0.089329393,0.083597458,,,9.2196,8.3582,8.3321,#N/A N/A,
