Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,6.820000172,17932508,3.059638953,,Financials,,,,-0.135614666,-0.828718437,0,,,,,0.0104,-0.135614666,-0.3146,-0.236596232,-0.552936445,,,7.1758,8.5765,9.3216,9.1397,
,AQQSQ,,16.98999977,49658372,-0.636287472,,REIT,,,,-0.000588249,-0.425769093,2.01376E-05,,,,,0.026,-0.000588249,-0.1354,-0.03025118,0.449658651,,,16.6833,17.2346,17.6408,15.5084,
,MANT,,44.41999817,1627762048,0.618204599,,Information Technology,,,,-0.013327461,0.07953128,0,,,,,0.0086,-0.013327461,0.0574,0.084790676,0.053192411,,,43.577,43.712,43.312,41.7036,
,SVBI,,3.24000001,32616108,3.256213157,,Financials,,,,-0.171355515,0.020909914,0.000122639,,,,,0.0125,-0.171355515,-0.2719,-0.060869575,-0.414104903,,,3.443,3.9899,4.3655,3.9573,
,FVE,,5.809999943,276308480,0.613437561,,Health Care,,,,-0.247409313,0.093547618,0,,,,,0.0247,-0.247409313,-0.2854,-0.17821785,0.923841053,,,5.9855,7.1794,7.4536,6.8511,
,MCPIQ,,61.06000137,5122659328,0.126860868,,Materials,,,,-0.080836955,-0.008246693,3.90422E-07,,,,,0.1314,-0.080836955,0.0173,0.223647285,0,,,54.074,61.2264,57.9383,47.545,
,UNIS,,5.179999828,330749728,0.185526986,,Health Care,,,,0.059304697,-0.120459661,0,,,,,0.1773,0.059304697,-0.0864,-0.022641577,-0.109965692,,,45.025,49.312,49.818,52.7977,
,MKTG,,17.72999954,831857856,-0.0801435,,,,,,0.031413554,0.011530816,0.074565624,,,,,0.1619,0.031413554,0,0,0,,,16.018,15.9208,#N/A N/A,#N/A N/A,
,SRX,,30.92000008,1781560064,0.457916075,,,,,,-0.000969327,0.04741743,0,,,,,-0.0071,-0.000969327,0.0903,0.511980387,0.571936958,,,31.0205,30.9298,29.5563,25.5229,
,FSP,,12.90999985,1051356864,0.885618408,,REIT,,,,-0.056975877,0.019310284,0,,,,,0.0411,-0.056975877,-0.07,-0.069827426,0.155812945,,,12.6275,13.1356,13.755,13.628,
,MDAS,,13.35999966,783089664,0.542382355,,Health Care,,,,-0.081786977,-0.0687201,0,,,,,0.0068,-0.081786977,-0.1234,-0.338286315,-0.42114386,,,13.4225,14.6792,15.6274,17.6825,
,CUTR,,8.529999733,117040128,0.799110541,,Health Care,,,,-0.06673967,-0.105562086,0,,,,,0.029,-0.06673967,-0.0047,0.028950515,-0.073832823,,,8.0675,8.5403,8.7484,8.2909,
,H,,40.81999969,7102900736,0.725900577,,Consumer Discretionary,,,,-0.084342799,0.007602528,0,,,,,0.0339,-0.084342799,-0.0516,-0.107954519,0.100566178,,,39.866,42.4394,43.3184,43.2525,
,MITI,,5.739999771,525384512,0.326239141,,,,,,-0.072697945,-0.069823147,0,,,,,0.038,-0.072697945,0.0241,-0.293103467,-0.080128208,,,5.5256,6.0026,5.8229,6.5654,
,9876547D,,9.109999657,619256832,0.773938991,,,,,,-0.027652819,0.009737478,0,,,,,0.0246,-0.027652819,-0.0868,0.070384613,0.0164233,,,9.132,9.2354,9.4306,9.1204,
,XPL,,2.849999905,94600904,0.164639019,,Materials,,,,-0.080645164,-0.05347729,0,,,,,0.0179,-0.080645164,-0.2061,-0.214876084,0.331775591,,,2.858,2.8868,3.2372,2.9884,
,CORT,,3.99000001,335048288,0.169053244,,Health Care,,,,-0.1923077,-0.080567491,0,,,,,-0.1094,-0.1923077,-0.0612,0.033678787,0.278846204,,,4.4288,4.4163,4.2322,4.0435,
,MWV,,33.31000137,5652260864,0.600467663,,Materials,,,,-0.020870049,0.053253027,0,,,,,0.0409,-0.020870049,0.1064,0.293667901,0.554454501,,,28.575,29.2418,27.9,25.5262,
,CKEC,,6.909999847,89019304,-0.200428437,,Consumer Discretionary,,,,-0.048209417,-0.310090045,0,,,,,0.0132,-0.048209417,-0.0336,-0.104922275,0.140264012,,,6.7785,6.9881,7.0429,7.522,
,VRNT,,37.04000092,1419720960,-0.131918188,,Information Technology,,,,0.091337726,0.022139562,0.201125449,,,,,0.0571,0.091337726,0.0335,0.168454259,0.604852731,,,34.685,34.3444,34.385,33.2141,
,VSI,,45.75999832,1321878272,0.236675348,,Consumer Discretionary,,,,0.123496166,0.024290436,0,,,,,0.0169,0.123496166,0.3526,0.360285349,0.784015556,,,43.567,40.6478,37.3087,33.907,
,BCBP,,11.36999989,106688120,0.882375657,,Financials,,,,0.034576899,0.1455551,0,,,,,0.0646,0.034576899,0.116,0.185831479,0.514432776,,,10.9197,10.9098,10.8126,10.112,
,EPAX,,8.829999924,156291008,0.461677232,,Consumer Discretionary,,,,-0.072479044,0.043994853,0,,,,,-0.0134,-0.072479044,-0.1883,-0.222719918,-0.199572546,,,9.011,9.4469,9.9951,10.6342,
,FTWRQ,,1.200000048,59576880,4.67386033,,,,,,-0.351351334,-0.800780437,0,,,,,0.0345,-0.351351334,-0.403,-0.730941696,-0.745762691,,,1.1885,1.1551,1.8806,3.103,
,CVGW,,21.05999947,310137984,0.307063323,,Consumer Staples,,,,-0.048780486,0.049191008,0,,,,,0.013,-0.048780486,-0.0362,-0.086334049,0.200597713,,,20.6645,20.5695,21.2786,21.9765,
,PNCLQ,,4.539999962,86012568,1.355441451,,,,,,-0.067761793,0.09418391,0,,,,,0.0461,-0.067761793,-0.2104,-0.425316468,-0.165441192,,,4.3714,4.8677,5.4214,6.1359,
,NYX,,34.27000046,8978740224,0.962829957,,,,,,-0.050616493,0.065042532,0,,,,,0.0461,-0.050616493,-0.0171,0.162467577,0.286932044,,,33.9715,36.4122,36.6101,33.3278,
,SBRA,,16.70999908,418776000,0.429640209,,REIT,,,,-0.040206822,0,0,,,,,0.0177,-0.040206822,-0.0334,-0.074892857,0.185928597,,,16.3832,16.829,17.3926,17.2872,
,ARO,,17.5,1412720768,0.249777587,,Consumer Discretionary,,,,-0.074074055,0.114433796,0,,,,,0,-0.074074055,0,-0.28977271,-0.388966467,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,RGC,,12.35000038,1908908672,-0.282884146,,Consumer Discretionary,,,,-0.073442212,0.019487575,0,,,,,0.0309,-0.073442212,-0.07,0.084993447,0.11065634,,,12.0945,13.1408,13.5018,13.3303,
,CQB,,13.02000046,591308544,1.3611929,,,,,,-0.126174444,0.152874503,0,,,,,0.0841,-0.126174444,-0.1512,-0.071326674,0.07160501,,,12.766,14.0466,14.724,14.2216,
,DDE,,3.200000048,103683200,1.062293602,,Consumer Discretionary,,,,-0.101123568,0.048532453,0,,,,,-0.0062,-0.101123568,-0.101,-0.042766357,0.14608989,,,3.307,3.4122,3.4761,3.4687,
,AMRC,,14.18000031,597818880,0.341243314,,Industrials,,,,-0.030095731,0.05476027,0,,,,,0.045,-0.030095731,0.0028,-0.012534774,0,,,13.4065,14.5732,14.4098,13.9015,
,ICGN,,6.099999905,45743900,0.253891776,,,,,,1.198346733,-0.116605711,0,,,,,1.5417,1.198346733,1.4025,2.446327667,0.906249942,,,3.153,2.8531,2.843,2.2594,
,POM,,19.62999916,4431873024,0.961444498,,Utilities,,,,-0.003316709,0.039035414,0,,,,,0.0171,-0.003316709,0.0672,0.106222255,0.326245737,,,19.33,19.5062,19.0436,18.8515,
,PRSG,,5.25,196775760,-0.510301675,,Financials,,,,0.060606101,0.537083429,0.473137545,,,,,0.0542,0.060606101,0.0335,0.033464582,0.422764206,,,4.944,4.8598,4.9168,4.8991,
,NTS,,1.399999976,29567298,0.826651187,,,,,,0.100088408,-0.153252015,0,,,,,0.3592,0.100088408,-0.0345,0.138211345,0.19658122,,,0.8101,0.9008,0.994,0.955,
