Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,6.420000076,99568168,0.831912464,,Financials,,,,0.095563128,0.088843655,0,,,,,0.0158,0.095563128,0.1568,0.0190476,0.565853714,,,6.2397,5.94,5.8209,5.7906,
,MANT,,33.79999924,1274697088,0.933184088,,Information Technology,,,,0.049037801,0.041252938,0,,,,,0.0507,0.049037801,0.1809,0.177755812,0.092828802,,,32.149,31.105,30.1291,29.3374,
,SVBI,,5.810874939,58625212,0.507921404,,Financials,,,,0.132724134,0.041023306,0.458727552,,,,,0.034,0.132724134,0.0508,0.100544452,0.244298682,,,5.4946,5.2939,5.3882,5.1766,
,FVE,,2.440000057,120711712,1.528037313,,Health Care,,,,0.09417042,-0.33765572,0,,,,,-0.0431,0.09417042,-0.0394,-0.24458203,-0.456570116,,,2.3505,2.355,2.5939,3.0479,
,FSP,,10.61999989,1063990272,0.85816953,,REIT,,,,0.03026959,0.023552847,0,,,,,-0.0203,0.03026959,0.1073,0.041212788,-0.06025218,,,10.7705,10.2558,10.0033,10.4687,
,FSNN,,1.749874949,25741350,0.561489627,,Telecommunication Services,,,,-0.005752864,-0.381022984,9.09043E-06,,,,,0.0293,-0.005752864,-0.1707,-0.387405915,-0.553603338,,,1.7488,1.8339,2.1687,2.2828,
,EAC,,1.450000048,20148360,4.359114092,,Industrials,,,,-0.126505978,-4.29970479,0,,,,,-0.0584,-0.126505978,-0.1854,-0.542586747,-0.619422554,,,1.617,1.71,1.8257,2.4955,
,CUTR,,11.65999985,151492592,0.32916461,,Health Care,,,,0.01745199,-0.029308364,0,,,,,-0.0009,0.01745199,0.0374,-0.161151067,-0.163558092,,,11.624,11.639,11.6608,13.0086,
,H,,47.88000107,6457592320,0.580556944,,Consumer Discretionary,,,,-0.000834664,0.019202203,0,,,,,0.0297,-0.000834664,0.2378,-0.048111296,-0.186544333,,,47.4695,47.4396,45.1165,48.282,
,CORT,,4.769999981,523130368,0.035360211,,Health Care,,,,0.114485922,-0.012249337,0,,,,,-0.0738,0.114485922,0.3068,0.258575206,-0.211570276,,,4.9515,4.4404,4.2988,4.4813,
,CKEC,,29.98999977,736328768,0.249791962,,Consumer Discretionary,,,,-0.012187116,-0.000608424,0,,,,,-0.0033,-0.012187116,0.3521,0.202003962,-0.051849492,,,30.0065,28.385,25.1189,24.2848,
,VRNT,,33.84000015,2107096064,0.507642268,,Information Technology,,,,-0.038363129,0.008576258,0,,,,,-0.0239,-0.038363129,-0.0757,-0.285020096,-0.461660836,,,34.447,35.068,36.3677,43.1299,
,VSI,,27.37000084,664253376,0.716449489,,Consumer Discretionary,,,,-0.095804413,0.080046262,0,,,,,-0.0913,-0.095804413,-0.1006,-0.029432621,-0.34630997,,,29.409,29.7274,30.4421,31.9553,
,BCBP,,10.11999989,113565600,1.064151468,,Financials,,,,0.00590971,0.055210381,0,,,,,0.023,0.00590971,-0.02,0.033664382,-0.131489447,,,10.0798,10.0271,10.2029,10.5259,
,MACK,,7.079999924,888795072,-0.206940841,,Health Care,,,,-0.132352934,-0.166277925,0,,,,,-0.0647,-0.132352934,0.1475,-0.259414266,-0.410981726,,,7.916,7.46,7.1688,8.4431,
,CVGW,,57.16999817,994757952,0.168597798,,Consumer Staples,,,,0.015092303,0.028425005,0,,,,,0.0213,0.015092303,0.1047,0.143507516,0.128835766,,,56.4745,54.9328,52.7337,52.1067,
,SBRA,,21.09000015,1376612096,0.765396442,,REIT,,,,0.042511153,0.050225478,4.21324E-05,,,,,0.041,0.042511153,0.1798,-0.052468412,-0.254675455,,,20.262,20.1265,19.5489,21.5402,
,RGC,,20.85000038,3269157632,-0.268509536,,Consumer Discretionary,,,,-0.032931313,0.052276464,0,,,,,-0.0114,-0.032931313,0.2222,0.108459825,-0.022849878,,,20.702,20.641,19.3052,19.2085,
,DDE,,1.080000043,35655784,3.206941123,,Consumer Discretionary,,,,-0.0181818,0.055699238,0,,,,,0,-0.0181818,0.1868,0.058823591,-0.068965453,,,1.079,1.085,1.0253,1.0181,
,AMRC,,4.46999979,209120640,1.38456929,,Industrials,,,,-0.084016458,-0.0121987,0,,,,,-0.0219,-0.084016458,-0.1798,-0.309119021,-0.378303233,,,4.4205,4.7336,5.1339,5.7561,
,FBMS,,16.47999954,89519592,0.934550204,,Financials,,,,0.04767121,0.100894115,0.191276564,,,,,0.0268,0.04767121,-0.037,0.034541297,0.015045373,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,CPSI,,51.33000183,693415040,0.105356541,,Health Care,,,,-0.033515322,0.026453773,0,,,,,-0.0241,-0.033515322,-0.0119,0.181979828,0.013014938,,,52.5335,53.1718,52.1003,48.7246,
,CME,,91.91000366,31123724288,0.903124577,,Financials,,,,-0.032526277,0.041267555,0,,,,,-0.0243,-0.032526277,0.0295,-0.015220443,0.086881232,,,92.518,93.7056,91.8472,93.2104,
,NXST,,51.33000183,1573408384,0.051273402,,Consumer Discretionary,,,,0.140920203,0.048546201,0,,,,,0.0094,0.140920203,0.1429,-0.022068047,-0.10879006,,,48.4375,46.475,48.0212,50.0696,
,CYNO,,48.93999863,1114961536,0.36918672,,Health Care,,,,0.120677826,0.0167369,0,,,,,0.0914,0.120677826,0.3519,0.320204991,0.41978523,,,45.6795,43.0332,41.01,38.4388,
,CEVA,,23.05999947,471219840,0.391466981,,Information Technology,,,,0.048658468,0.013299525,0,,,,,0.0026,0.048658468,-0.0039,-0.000866571,0.082121072,,,22.535,21.2917,21.6974,21.2807,
,CYTK,,8.140000343,322404544,0.17960665,,Health Care,,,,0.191800942,-0.127429966,0,,,,,-0.0457,0.191800942,0.0571,-0.081264034,0.214925459,,,7.9945,7.1208,8.1095,8.0704,
