Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.079999924,63276968,1.112047594,,Financials,,,,-0.019230752,-0.116661721,0,,,,,0.0329,-0.019230752,0.0049,-0.091314002,0.035532961,,,4.0078,4.085,4.1101,4.1096,
,MANT,,26.95000076,1004402304,1.132072274,,Information Technology,,,,-0.063355675,-0.030404152,0,,,,,-0.0378,-0.063355675,-0.0805,-0.070320404,-0.035365269,,,28.6625,28.5622,28.9843,29.1748,
,SVBI,,4.539875031,45704644,1.797235309,,Financials,,,,-0.004413358,-0.597991749,8.75185E-05,,,,,0.0111,-0.004413358,-0.0216,-0.002197808,-0.132887628,,,4.4888,4.5539,4.6175,4.6103,
,FVE,,3.769999981,183272672,1.693531177,,Health Care,,,,-0.187499981,0.012980659,0,,,,,-0.0208,-0.187499981,-0.2475,-0.224279861,-0.270793051,,,4.0645,4.4104,4.693,5.0578,
,MCPIQ,,1.190000057,291280576,4.086561543,,Materials,,,,-0.335195485,-1.51417583,0,,,,,-0.063,-0.335195485,-0.537,-0.746268648,-0.818597551,,,1.4455,1.8002,2.2023,3.6073,
,UNIS,,2.295000076,251022144,0.02442414,,Health Care,,,,-0.099999953,-0.230652958,0,,,,,-0.0234,-0.099999953,-0.2247,-0.436117941,-0.308734903,,,24.3875,24.249,26.648,34.2622,
,FSP,,11.22000027,1124102784,0.900935408,,REIT,,,,-0.076543159,0.013907981,0,,,,,-0.0009,-0.076543159,-0.0945,-0.081715936,-0.064500833,,,11.671,12.0006,12.2708,12.2245,
,MDAS,,20.71999931,1245264128,0.379112348,,Health Care,,,,-0.099130465,0.02322961,0,,,,,-0.0105,-0.099130465,-0.0928,-0.161473085,-0.184893814,,,21.692,22.181,22.6736,22.5824,
,PLMT,,14.14000034,180873520,0.615783891,,Financials,,,,0.010000025,0.160133999,0,,,,,-0.0098,0.010000025,-0.0137,0.00734995,0.088463266,,,13.965,13.7214,13.7942,13.5218,
,FSNN,,3.650000095,23111418,0.517380716,,Telecommunication Services,,,,-0.206521702,-0.315287275,1.2072E-05,,,,,-0.101,-0.206521702,-0.3113,-0.269999992,-0.459259267,,,4.379,4.6565,5.0773,5.3413,
,EAC,,12.98999977,179290736,0.941359246,,Industrials,,,,-0.01665407,-0.067092145,0,,,,,-0.0973,-0.01665407,-0.2006,-0.327291552,-0.170498091,,,13.8035,13.7942,14.7422,17.0592,
,CUTR,,10.10000038,144563200,0.564196144,,Health Care,,,,0.041237173,-0.057393583,0,,,,,-0.001,0.041237173,-0.0279,-0.097408332,0.134831552,,,10.1205,9.8722,9.8543,10.0704,
,H,,60.52000046,9299198976,0.513054922,,Consumer Discretionary,,,,-0.009330491,0.023227807,0,,,,,-0.0179,-0.009330491,-0.0075,0.124697991,0.408752368,,,61.6035,60.7476,60.528,56.143,
