Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.849999905,12750946,2.44413238,,Financials,,,,-0.008179952,-0.435653951,0,,,,,-0.0509,-0.008179952,-0.0281,0.397694486,0.90944881,,,4.961,5.0904,4.8599,3.6363,
,MANT,,29.54000092,1096408320,1.089154406,,Information Technology,,,,0.130934149,0.078769012,0,,,,,0.0336,0.130934149,0.1155,0.217110759,0.393796227,,,27.599,27.049,26.7113,25.864,
,SVBI,,4.989999771,50232728,2.176688473,,Financials,,,,0.073118208,0.051102142,7.96294E-05,,,,,-0.0495,0.073118208,0.1797,0.134090833,0.858472953,,,5.1055,4.8997,4.91,4.2393,
,FVE,,5.920000076,285767424,1.084143839,,Health Care,,,,0.055258456,0.041551272,0,,,,,0.0017,0.055258456,0.2516,0.045936437,0.658263358,,,5.9465,5.5114,5.6864,5.577,
,MCPIQ,,7.460000038,1406748032,1.122959481,,Materials,,,,0.20322585,-0.353496146,1.42172E-06,,,,,0.0095,0.20322585,0.2774,0.010840098,-0.571756601,,,6.9335,6.394,6.0735,7.3565,
,UNIS,,2.819999933,268815264,0.145996174,,Health Care,,,,-0.110410137,-0.208626546,0,,,,,-0.0408,-0.110410137,0.4242,0.270270224,-0.107594982,,,31.69,32.808,27.9085,26.0455,
,MKTG,,14.48999977,715304512,0.224156271,,,,,,0.012578571,0.00978744,0,,,,,0.0631,0.012578571,0.8649,0.89908251,0.299551593,,,13.9664,12.7222,10.6844,8.9595,
,FSP,,13.31000042,1333494400,0.810685045,,REIT,,,,0.022146166,0.015543372,0,,,,,-0.0404,0.022146166,-0.1164,0.051114968,0.359680951,,,13.877,13.6454,14.0967,13.192,
,MDAS,,21.77000046,1326272000,0.346324133,,Health Care,,,,0.227170278,0.002939065,0,,,,,0.0303,0.227170278,0.1623,0.113555054,0.650492885,,,19.9768,18.4267,18.5452,18.2301,
,PLMT,,13.40999985,171277136,0.393023853,,Financials,,,,0.03153845,0.055740073,0,,,,,-0.0276,0.03153845,-0.0002,0.546712772,0.943478212,,,13.2915,13.5643,13.1074,10.6896,
