Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,6,93054368,0.906416344,,Financials,,,,-0.003322256,0.048971371,0,,,,,-0.0066,-0.003322256,-0.0654,0.081081044,0.339285709,,,6.0363,6.1069,6.1337,5.9954,
,MANT,,39.50999832,1510693760,0.801613161,,Information Technology,,,,0.087530865,0.036352172,0,,,,,-0.003,0.087530865,0.1758,0.388487646,0.353116838,,,39.071,37.0638,34.7431,32.0898,
,SVBI,,6.369999886,77104896,0.890293659,,Financials,,,,0.075650111,0.176979682,0.045392708,,,,,0.0514,0.075650111,0.0962,0.15189867,0.293877104,,,6.0618,5.9421,5.6815,5.4875,
,FVE,,2.369999886,117248664,1.561919648,,Health Care,,,,0.419161645,-0.326118855,0,,,,,-0.0166,0.419161645,-0.0287,-0.066929165,-0.476821242,,,2.42,2.1504,2.2368,2.6128,
,UNIS,,3.539999962,60008944,-0.861088307,,Health Care,,,,0.204081596,-1.674533716,0.040827247,,,,,-0.0535,0.204081596,-0.3562,-0.605708317,-0.81069519,,,3.6615,3.4258,4.8167,6.4632,
,FSP,,12.81999969,1284402560,0.696808776,,REIT,,,,0.067692898,0.017727308,0,,,,,0.0314,0.067692898,0.2255,0.357069421,0.173128008,,,12.4055,11.976,11.31,10.6857,
,FSNN,,1.859874964,27547728,0.454114764,,Telecommunication Services,,,,-0.048657328,-0.333634157,6.31631E-06,,,,,-0.0211,-0.048657328,0.0629,-0.118542627,-0.382101339,,,1.8661,1.7771,1.7496,2.0524,
,CUTR,,10.78999996,141154032,0.349547224,,Health Care,,,,-0.018198345,-0.020169456,0,,,,,-0.0055,-0.018198345,-0.0746,-0.040035571,-0.279225132,,,10.876,10.7038,11.0357,11.7844,
,H,,50.43999863,6777710592,0.589579615,,Consumer Discretionary,,,,0.044522627,0.020065773,0,,,,,-0.0183,0.044522627,0.0535,0.304033046,-0.117101388,,,50.508,48.6886,48.311,47.1877,
,CORT,,5.800000191,636820416,0.031669839,,Health Care,,,,0.058394192,-0.002507771,0,,,,,-0.0051,0.058394192,0.2159,0.589041107,0.155378528,,,5.84,5.6344,5.1655,4.709,
,CKEC,,30.81999969,751258624,0.386945308,,Consumer Discretionary,,,,0.010823218,0.001844904,0,,,,,-0.01,0.010823218,0.0277,0.389540093,0.285773908,,,30.579,30.2964,30.1245,26.432,
