Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,13.10999966,38732184,-0.414590615,,REIT,,,,-0.092105261,-0.499894351,2.58183E-05,,,,,-0.1242,-0.092105261,-0.2284,-0.332820223,0.020243325,,,14.657,15.4354,16.3056,16.4281,
,MANT,,31.37999916,1155477504,0.892321158,,Information Technology,,,,-0.162976854,0.115738298,0,,,,,0.0238,-0.162976854,-0.2936,-0.253001229,-0.200183074,,,32.5705,35.4214,39.7411,40.94,
,SVBI,,2.509875059,25266158,4.155637751,,Financials,,,,-0.171658389,-0.029961025,0.000158315,,,,,0,-0.171658389,-0.2253,-0.435983109,-0.30087044,,,2.6941,2.8802,3.3276,3.7624,
,FVE,,2.5,118893496,1.931383967,,Health Care,,,,-0.230769231,0.201659475,0,,,,,-0.0385,-0.230769231,-0.5697,-0.692496929,-0.504950514,,,2.777,3.3786,4.9272,6.2293,
,MCPIQ,,32.86999893,2757668096,0.295873164,,Materials,,,,-0.418435976,0.009258547,7.2525E-07,,,,,-0.0852,-0.418435976,-0.4617,-0.452349239,0.161894587,,,45.928,51.9854,54.3307,54.6079,
,UNIS,,4.199999809,269045696,0.199118591,,Health Care,,,,-0.098712458,-0.151208514,0,,,,,-0.0476,-0.098712458,-0.1892,-0.259259303,-0.303482643,,,43.03,42.632,45.49,48.3803,
,MKTG,,10.77999973,507260416,0.258918291,,,,,,-0.259615424,0.020594944,0,,,,,0.0208,-0.259615424,-0.392,0,0,,,12.1915,13.563,14.8954,#N/A N/A,
,FSP,,11.31000042,921057024,1.005790078,,REIT,,,,-0.132668677,0.024196113,0,,,,,-0.0009,-0.132668677,-0.1105,-0.172737001,-0.03715244,,,11.891,12.1382,12.5757,13.4559,
,MDAS,,9.609999657,565703232,0.74099805,,Health Care,,,,-0.159230149,-0.105348523,0,,,,,-0.0447,-0.159230149,-0.2807,-0.369422585,-0.543250987,,,10.2455,10.7062,12.3162,15.0345,
,PLMT,,9.5,120905552,0.896269842,,Financials,,,,-0.054726386,-0.513012008,0,,,,,-0.0375,-0.054726386,0,-0.208333333,-0.05,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,CUTR,,7.119999886,98662552,0.942464979,,Health Care,,,,-0.097591888,-0.111997914,0,,,,,0.0128,-0.097591888,-0.1653,-0.16919485,-0.12098771,,,7.5395,7.8147,8.1575,8.4549,
,H,,31.37000084,5180134400,0.930863903,,Consumer Discretionary,,,,-0.116586812,0.013706208,0,,,,,-0.0306,-0.116586812,-0.2315,-0.271143119,-0.16100558,,,32.6035,34.222,37.947,41.5746,
,MITI,,4.800000191,441822720,0.354542636,,,,,,-0.002078951,-0.115055197,0,,,,,0.0256,-0.002078951,-0.1638,-0.143621735,-0.285714235,,,4.6895,4.9002,5.398,5.9125,
,9876547D,,8.840000153,598898560,0.79126753,,,,,,0.017117571,0.01320257,0,,,,,-0.0012,0.017117571,-0.0242,-0.108881291,0.023197574,,,8.73,8.8142,9.0471,9.1885,
,XPL,,1.720000029,58716500,0.420103378,,Materials,,,,-0.261802539,-0.086381171,0,,,,,-0.0995,-0.261802539,-0.3965,-0.520891346,-0.258580731,,,2.0238,2.2529,2.5929,3.0259,
,CORT,,3.099999905,261030544,0.187196484,,Health Care,,,,0.095406356,-0.115622484,0,,,,,0.1111,0.095406356,-0.2231,-0.270588258,-0.203084879,,,2.93,3.0086,3.6518,3.8754,
,MWV,,24.55999947,4192087552,0.83275934,,Materials,,,,-0.107558174,0.081343721,0,,,,,-0.0235,-0.107558174,-0.2568,-0.177780732,0.041905274,,,23.4214,24.3857,26.8199,26.493,
,CKEC,,6.610000134,85703104,-0.131010424,,Consumer Discretionary,,,,-0.066384152,-0.180343526,0,,,,,-0.0193,-0.066384152,-0.0434,-0.075524469,-0.241972485,,,6.877,6.6078,6.733,7.0175,
,VRNT,,26.29000092,1019828544,-0.169619704,,Information Technology,,,,-0.080125928,0.02957556,0.279990218,,,,,-0.0274,-0.080125928,-0.2902,-0.266462031,-0.110321435,,,27.633,28.5724,31.7709,32.901,
,VSI,,37.43999863,1090518656,0.304274475,,Consumer Discretionary,,,,-0.15485329,0.033701395,0,,,,,-0.0584,-0.15485329,-0.1818,0.10670992,0.363934338,,,40.873,41.7322,42.2624,38.1819,
,BCBP,,9.090000153,84200664,1.111475795,,Financials,,,,-0.072448982,0.196661157,0,,,,,-0.0066,-0.072448982,-0.1912,-0.097409717,0.050537334,,,9.5777,9.8302,10.4202,10.4494,
,EPAX,,5.730000019,101441624,0.825292387,,Consumer Discretionary,,,,-0.24605262,0.05051181,0,,,,,-0.0052,-0.24605262,-0.3454,-0.468675092,-0.481177215,,,6.3465,7.0654,8.099,9.433,
,CVGW,,20.52000046,303068096,0.342645766,,Consumer Staples,,,,0.026000023,0.039796337,0,,,,,0.0556,0.026000023,-0.0256,-0.060869561,-0.030911258,,,19.78,19.8032,20.3665,21.2801,
,PNCLQ,,2.930000067,55988492,2.048992497,,,,,,-0.186111071,-0.002732704,0,,,,,-0.0034,-0.186111071,-0.3546,-0.490434771,-0.460405127,,,3.1369,3.439,4.0191,5.2811,
,NYX,,23.23999977,6088880128,1.413888927,,,,,,-0.138368916,0.091149766,0,,,,,-0.0599,-0.138368916,-0.3141,-0.325873129,-0.154839418,,,25.7845,27.7482,31.3213,33.2976,
,SBRA,,9.539999962,351722624,0.499945093,,REIT,,,,-0.18356871,0,0,,,,,-0.072,-0.18356871,-0.4127,-0.432296135,-0.335556821,,,10.8085,11.5343,14.0276,16.0729,
,ARO,,10.81000042,872765888,0.409144093,,Consumer Discretionary,,,,-0.033094801,0.1457848,0,,,,,0,-0.033094801,0,-0.555509846,-0.535053745,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,RGC,,11.73999977,1814621184,-0.295819317,,Consumer Discretionary,,,,-0.087272007,0.037087631,0,,,,,-0.0878,-0.087272007,-0.0341,-0.101686305,0.051076826,,,12.54,12.549,12.5441,12.9263,
,CQB,,8.340000153,378984608,2.321228877,,,,,,-0.191076643,0.194015795,0,,,,,-0.0325,-0.191076643,-0.3594,-0.456323333,-0.370090612,,,9.0995,9.8226,11.5498,13.382,
,DDE,,2.267499924,73469272,1.523140178,,Consumer Discretionary,,,,-0.137832766,0.054349252,0,,,,,0.0123,-0.137832766,-0.2835,-0.355872391,-0.308146962,,,2.4761,2.6759,2.9981,3.2624,
,AMRC,,10.15999985,437599328,0.501244426,,Industrials,,,,-0.087971316,0.07737949,0,,,,,0.0211,-0.087971316,-0.2835,-0.281471033,-0.146218473,,,10.8555,11.3812,12.7879,13.7779,
,ICGN,,5.980000019,53223196,0.245889029,,,,,,-0.001669408,-0.106137933,0,,,,,-0.0017,-0.001669408,-0.0197,1.355257951,3.822580623,,,5.9965,5.9919,4.9405,3.7838,
,POM,,18.92000008,4283410432,1.007608382,,Utilities,,,,-0.014783711,0.044824096,0,,,,,0.0167,-0.014783711,-0.0223,0.043413965,0.076974817,,,18.8475,18.7514,19.1822,18.8975,
,PRSG,,5.269999981,187844400,-0.199212753,,Financials,,,,-0.05724511,2.546479959,0.479897192,,,,,0.0582,-0.05724511,0.0038,0.037401587,0.155701765,,,5.357,5.4952,5.3161,5.1365,
,FBMS,,8.569999695,26276476,0.957738777,,Financials,,,,-0.07750272,0.084300307,0.644645043,,,,,0.0142,-0.07750272,-0.1333,0.011026144,-0.056520246,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,CPSI,,66.15000153,731830656,0.073472709,,Health Care,,,,-0.065941799,0.033946083,0,,,,,-0.0428,-0.065941799,0.0481,0.041110179,0.593650052,,,68.994,67.3677,64.3775,59.595,
