Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.889999866,12856108,2.905000487,,Financials,,,,-0.025896437,-0.544254918,0,,,,,-0.022,-0.025896437,0.1057,1.306603835,0.910156241,,,5.0035,5.112,4.5662,3.4116,
,MANT,,26.12000084,969471424,1.216375162,,Information Technology,,,,-0.037449839,0.092377143,0,,,,,0.0124,-0.037449839,-0.0203,0.040762108,0.194835143,,,26.448,26.7318,26.2087,25.4312,
,SVBI,,4.650000095,46810056,2.335844247,,Financials,,,,-0.013262599,0.07558205,8.54517E-05,,,,,-0.0644,-0.013262599,-0.1226,0.476190462,0.500000077,,,4.7617,4.6177,4.7887,4.019,
,FVE,,5.610000134,270592864,1.141755933,,Health Care,,,,0.106508865,0.052266715,0,,,,,0.0851,0.106508865,-0.1614,0.110891074,0.769716088,,,5.2615,5.16,5.7443,5.501,
,MCPIQ,,6.199999809,1169147136,1.351173853,,Materials,,,,-0.064856757,-0.425335694,1.71065E-06,,,,,0.1503,-0.064856757,0.1923,-0.322404364,-0.696376112,,,5.743,6.0236,6.0483,7.9112,
,UNIS,,3.170000076,289197280,0.135706671,,Health Care,,,,-0.180878509,-0.193922986,0,,,,,0.0856,-0.180878509,0.4541,0.390350928,-0.156914871,,,32.22,29.377,26.1605,25.8695,
,MKTG,,14.31000042,706418752,0.226975843,,,,,,0.452791865,0.009910552,0,,,,,0.0317,0.452791865,0.6169,1.454545559,0.196488326,,,12.506,10.3714,9.2856,8.5246,
,FSP,,13.19999981,1322473728,0.64563326,,REIT,,,,-0.055793974,0.016196919,0,,,,,0.0256,-0.055793974,-0.0856,0.113552618,0.363847428,,,13.333,13.968,14.0231,12.9432,
,MDAS,,17.73999977,1080756352,0.415482183,,Health Care,,,,0.0207135,0.000985421,0,,,,,0.0085,0.0207135,-0.0784,0.060370607,0.33987916,,,17.46,17.8103,18.4046,17.9956,
,PLMT,,13,165911872,0.415937685,,Financials,,,,-0.071428571,0.005418539,0,,,,,-0.0674,-0.071428571,0.1207,0.604938196,0.733333333,,,13.8295,13.6806,12.2667,10.0168,
,EAC,,18.80999947,183585824,0.562287424,,Industrials,,,,-0.231931415,0.09232739,0,,,,,0.0251,-0.231931415,0.1568,1.281140406,1.730043517,,,21.8955,22.4548,18.6837,13.4478,
,CUTR,,8.800000191,129138488,0.721318651,,Health Care,,,,-0.08333335,-0.026669044,0,,,,,0.0185,-0.08333335,-0.3231,0.016166322,0.244695895,,,8.9125,9.6264,11.0627,9.8415,
,H,,40.36000061,6516069376,0.737254235,,Consumer Discretionary,,,,-0.033293399,0.013044674,0,,,,,0.0296,-0.033293399,-0.0664,0.066596206,0.127374343,,,40.313,40.836,41.3866,39.7701,
,9876547D,,10.48999977,698440384,0.692583091,,,,,,0.018446561,0.008274149,0,,,,,0.0345,0.018446561,0.0284,0.103049371,0.084798313,,,10.105,10.054,10.1355,9.8521,
,CORT,,1.730000019,172678640,0.295363688,,Health Care,,,,-0.089473663,-0.226420593,0,,,,,-0.0335,-0.089473663,-0.135,0.193103422,-0.596736589,,,1.813,1.7972,1.8421,1.9374,
,MWV,,34.11000061,6035957248,0.555504255,,Materials,,,,-0.04427005,0.02915859,0,,,,,-0.0156,-0.04427005,-0.0535,0.1035142,0.260226846,,,34.964,35.0004,35.1913,33.0205,
,CKEC,,19.36000061,345419104,0.417429141,,Consumer Discretionary,,,,0.08337995,0.248825265,0,,,,,0.1044,0.08337995,0.0684,0.333333333,0.369165498,,,17.714,17.3366,17.1004,15.5391,
,VRNT,,35.47000122,1869538944,0.278181956,,Information Technology,,,,0.042009409,0.014621252,0,,,,,0.0178,0.042009409,-0.0295,0.220158294,0.233739173,,,34.4815,34.0732,34.4075,31.5407,
,VSI,,44.84000015,1360801536,0.346279727,,Consumer Discretionary,,,,-0.003555552,0.046561529,0,,,,,-0.0154,-0.003555552,-0.0821,-0.198999634,-0.146717397,,,45.691,46.2654,50.0025,54.0168,
,BCBP,,10.53999996,88615016,0.930113244,,Financials,,,,0.021317856,-0.015460134,0,,,,,0.0038,0.021317856,0.0969,0.18742569,0.09381463,,,10.3073,10.2876,10.1061,9.9256,
