Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,AQQSQ,,6.130000114,18370998,-1.140656594,,REIT,,,,0.263917574,-1.314136554,5.44336E-05,,,,,0.0033,0.263917574,-0.4862,-0.634248208,-0.664109583,,,6.0592,7.4176,10.7314,14.0585,
,MANT,,35.13999939,1296286464,0.824179702,,Information Technology,,,,0.124839938,0.105565401,0,,,,,0.0275,0.124839938,0.0132,-0.127636117,-0.106467039,,,33.9335,32.9008,33.1413,37.3937,
,SVBI,,3.24000001,32616108,3.247659101,,Financials,,,,0.317073154,-0.00708239,0.000122639,,,,,-0.0975,0.317073154,0.1172,-0.006134963,-0.351999998,,,2.8671,2.6432,2.6588,3.2288,
,FVE,,3.630000114,172633360,1.319374193,,Health Care,,,,0.210000038,0.12746088,0,,,,,0.0401,0.210000038,0.4015,-0.266666615,-0.420127798,,,3.2735,2.9036,2.8171,4.3405,
,MCPIQ,,30.97999954,2599101184,0.329647811,,Materials,,,,0.291909931,0.030894526,7.69497E-07,,,,,0.0716,0.291909931,-0.1905,-0.513122756,-0.338175633,,,28.5115,28.7442,34.1557,46.5917,
,UNIS,,4.010000229,290824032,0.156861177,,Health Care,,,,0.285256531,-0.148340561,0,,,,,-0.0123,0.285256531,-0.2434,-0.104910667,-0.173195813,,,38.655,36.734,41.723,44.395,
,MKTG,,11.71000004,555559872,0.238408148,,,,,,0.317210302,0.014495287,0,,,,,0.013,0.317210302,0.0723,-0.196293735,0,,,10.615,9.4738,10.0481,#N/A N/A,
,FSP,,10.18999958,845132096,1.102786185,,REIT,,,,0.043160004,0.024662417,0,,,,,0.0019,0.043160004,-0.1827,-0.164090039,-0.276317591,,,9.9385,10.231,11.0259,11.9554,
,MDAS,,10.55000019,616980928,0.675803736,,Health Care,,,,0.140540561,-0.111899731,0,,,,,-0.0028,0.140540561,-0.0103,-0.167324378,-0.462557278,,,10.196,9.7234,10.0058,11.6358,
,PLMT,,5.599999905,71267840,1.478492964,,Financials,,,,0.095890364,-0.753720051,0,,,,,0.1178,0.095890364,-0.3187,-0.461538451,-0.533333341,,,5.123,6.1166,#N/A N/A,#N/A N/A,
,CUTR,,7.789999962,108344880,0.844313086,,Health Care,,,,0.045637606,-0.096488177,0,,,,,-0.05,0.045637606,0.105,-0.039457424,-0.047677302,,,7.9995,7.6335,7.4814,7.9178,
,H,,42.61999893,7039059456,0.678499738,,Consumer Discretionary,,,,0.132306047,0.007813544,0,,,,,0.0444,0.132306047,0.146,0.098736734,-0.122864812,,,40.0225,37.286,35.6455,37.7197,
,MITI,,10.93000031,1006181888,0.139041453,,,,,,0.520166929,-0.055840798,0,,,,,0.3346,0.520166929,0.6636,0.931095512,0.699844572,,,8.792,7.4236,6.4804,6.0791,
,9876547D,,9.229999542,621150336,0.791201388,,,,,,-0.028421101,0.01382918,0,,,,,-0.0355,-0.028421101,-0.0463,-0.004104903,0.01171281,,,9.5095,9.543,9.4074,9.2774,
,XPL,,1.570000052,53686148,0.412191987,,Materials,,,,0.097902175,-0.129474739,0,,,,,-0.1278,0.097902175,-0.113,-0.441281109,-0.551428556,,,1.6377,1.5122,1.641,2.1829,
,CORT,,3.430000067,288913024,0.151138912,,Health Care,,,,0.002923974,-0.102148389,0,,,,,-0.0144,0.002923974,0.082,-0.041899402,-0.153086443,,,3.326,3.3164,3.2089,3.546,
,MWV,,29.44000053,5026603520,0.635220169,,Materials,,,,-0.008681142,0.053913144,0,,,,,-0.0533,-0.008681142,0.0732,-0.038120403,0.071363982,,,27.2017,26.3855,25.1922,26.5205,
,CKEC,,7.119999886,92324600,-0.084072934,,Consumer Discretionary,,,,0.034883687,-0.154065114,0,,,,,-0.0056,0.034883687,0.0988,0.146537817,0.088685004,,,6.9142,7.1449,6.8963,6.8446,
,VRNT,,28.28000069,1098921216,-0.149547587,,Information Technology,,,,0.026869998,0.019601041,0.259838478,,,,,-0.0136,0.026869998,-0.051,-0.168724271,-0.179338322,,,27.8475,27.6874,27.75,30.2969,
