Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.422500134,11628522,3.390542667,,Financials,,,,0.078658594,-0.573331675,0,,,,,-0.0469,0.078658594,1.2002,0.922826185,0.881915027,,,4.4115,3.7414,2.9327,2.6021,
,MANT,,26.87000084,995331968,1.170692864,,Information Technology,,,,0.092250247,0.095464632,0,,,,,0.0186,0.092250247,0.0447,0.138709536,-0.18927387,,,25.8096,25.6474,25.5485,24.0913,
,SVBI,,5.300000191,53353508,2.024477941,,Financials,,,,0.049504949,0.038947767,7.49716E-05,,,,,-0.0685,0.049504949,0.6879,0.67192431,0.409574522,,,5.4236,4.5905,3.9223,3.4745,
,FVE,,6.690000057,322685472,0.950786505,,Health Care,,,,0.055205031,0.038969836,0,,,,,0.034,0.055205031,0.3353,0.309197629,1.009009072,,,6.474,6.1382,5.5784,4.9439,
,MCPIQ,,5.199999809,980624448,1.429903196,,Materials,,,,-0.153094475,-0.463330288,2.03952E-06,,,,,-0.1096,-0.153094475,-0.4492,-0.547826104,-0.835077713,,,5.9165,6.8164,7.9348,11.2313,
,UNIS,,2.180000067,195851648,0.205487165,,Health Care,,,,-0.131474074,-0.290444327,0,,,,,-0.018,-0.131474074,-0.0396,-0.301282004,-0.460396018,,,23.525,23.596,23.8385,28.082,
,MKTG,,8.850000381,434783712,0.364342075,,,,,,0.096654364,0.017438556,0,,,,,0.0375,0.096654364,0.4849,-0.134897285,-0.267990052,,,8.6293,7.8863,7.1278,8.8241,
,FSP,,14.61999989,1212544768,0.713168713,,REIT,,,,0.063272719,0.018767967,0,,,,,0.0281,0.063272719,0.2049,0.36276808,0.43895637,,,14.221,13.6086,12.7229,11.8047,
,MDAS,,19.25,1144622336,0.485482408,,Health Care,,,,0.042230683,-0.006008969,0,,,,,-0.0148,0.042230683,0.1479,0.081460721,0.476226998,,,19.184,19.2732,18.1032,16.878,
,PLMT,,11.60000038,148044992,0.664527713,,Financials,,,,0.059372871,-0.012590767,0,,,,,0.0357,0.059372871,0.3926,0.364725986,1.148148181,,,10.6872,9.5005,8.8106,#N/A N/A,
,EAC,,16.26000023,158157760,0.696981293,,Industrials,,,,0.220720766,0.098863312,0,,,,,0.0304,0.220720766,0.9288,1.224350254,0,,,14.3808,12.7577,10.4795,8.6441,
,CUTR,,13,189243600,0.478922405,,Health Care,,,,0.007751968,-0.034600906,0,,,,,0.0309,0.007751968,0.4444,0.742627337,0.436464058,,,12.6225,11.8799,10.3885,8.8059,
,H,,43.22999954,7143861248,0.660427188,,Consumer Discretionary,,,,0.052080783,0.012178288,0,,,,,0.0162,0.052080783,0.1208,0.076712276,0.009339194,,,42.4385,41.356,39.129,38.3477,
,9876547D,,10.19999981,680863232,0.722299259,,,,,,0.021021025,0.007970764,0,,,,,-0.0173,0.021021025,0.0462,0.047227931,0.033418839,,,10.3115,10.229,9.7833,9.7424,
,XPL,,1.600000024,55168000,0.157482599,,Materials,,,,0.032258112,-0.065218968,0,,,,,0.0537,0.032258112,-0.0476,-0.135135133,0.212121182,,,1.5224,1.6094,1.601,1.5032,
,CORT,,2,199628608,0.309459654,,Health Care,,,,0.223241597,-0.190593925,0,,,,,-0.0196,0.223241597,0.3986,-0.283154112,-0.498746868,,,1.9625,1.9546,1.762,2.5497,
,MWV,,36.29999924,6376708608,0.687815654,,Materials,,,,0.016521987,0.033559633,0,,,,,-0.0128,0.016521987,0.148,0.205972767,0.338297943,,,36.671,34.4202,32.6158,30.8615,
,CKEC,,18.12000084,322299488,0.463649511,,Consumer Discretionary,,,,0.157088188,0.29322417,0,,,,,-0.0071,0.157088188,0.208,0.606383091,0.342222284,,,16.9013,16.4653,15.5188,14.339,
,VRNT,,36.54999924,1917851648,-0.115527697,,Information Technology,,,,0.069651776,0.022594031,0.190793685,,,,,0.0467,0.069651776,0.2449,0.331997031,0.192885116,,,35.1955,34.6032,31.3317,29.7213,
