Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,6.269999981,97241808,0.85078632,,Financials,,,,-0.023364501,0.090969103,0,,,,,-0.0188,-0.023364501,0.1297,0.073630106,0.438073346,,,6.4025,6.242,5.9529,5.9414,
,MANT,,35.93000031,1355025536,0.87786319,,Information Technology,,,,0.063017785,0.038807387,0,,,,,0.028,0.063017785,0.2424,0.087487668,0.298342646,,,34.5555,33.106,30.9209,29.854,
,SVBI,,5.880000114,71173744,1.122394236,,Financials,,,,0.011895829,0.034745959,0.049175438,,,,,0.0226,0.011895829,0.1462,0.035211319,0.251063905,,,5.7786,5.5545,5.4115,5.272,
,FVE,,2.00999999,99438744,1.841666383,,Health Care,,,,-0.176229531,-0.384528188,0,,,,,-0.0195,-0.176229531,-0.1519,-0.44011141,-0.565874743,,,2.1765,2.2566,2.3565,2.8257,
,UNIS,,3.529999971,59839428,-0.863527639,,Health Care,,,,-0.358035947,-1.679277416,0.040942905,,,,,0.3371,-0.358035947,-0.5805,-0.525975663,-0.856211809,,,3.6758,5.3123,7.1031,8.1559,
,FSP,,11.40999985,1143138304,0.798752022,,REIT,,,,0.074387944,0.021922107,0,,,,,0.0169,0.074387944,0.221,0.131487846,0.054005464,,,11.084,10.8216,10.2011,10.4042,
,FSNN,,1.350000024,19995662,0.625627199,,Telecommunication Services,,,,-0.228516287,-0.459642847,8.70189E-06,,,,,0.0227,-0.228516287,-0.3317,-0.405286328,-0.557377034,,,1.4465,1.6365,1.8313,2.1381,
,CUTR,,10.47999954,137098624,0.359886909,,Health Care,,,,-0.101200714,-0.020766073,0,,,,,0.0106,-0.101200714,-0.1141,-0.263009891,-0.29332437,,,10.585,11.109,11.2268,12.5333,
,H,,45.90999985,6169006592,0.647754211,,Consumer Discretionary,,,,-0.041144553,0.022045689,0,,,,,0.0095,-0.041144553,-0.0052,-0.068573768,-0.201009388,,,47.591,47.7062,45.1144,47.4552,
,CORT,,5.949999809,653289920,0.030871439,,Health Care,,,,0.24737942,-0.00244455,0,,,,,0.0858,0.24737942,0.5576,0.126893859,-0.027777791,,,5.141,4.9238,4.357,4.4814,
,CKEC,,29.87999916,728345472,0.399118291,,Consumer Discretionary,,,,-0.00366791,0.001902943,0,,,,,0.0034,-0.00366791,0.3619,0.367505659,0.073661489,,,29.8455,29.9596,26.671,24.7619,
,VRNT,,32.99000168,2051912448,0.521294671,,Information Technology,,,,-0.025118158,0.008806906,0,,,,,-0.0054,-0.025118158,-0.0715,-0.295837721,-0.489871616,,,32.9065,33.854,34.7614,40.4257,
,VSI,,30.23999977,733894400,0.612413731,,Consumer Discretionary,,,,0.104859293,0.067111835,0,,,,,0.041,0.104859293,0.096,-0.008524598,-0.238287174,,,28.768,29.3602,29.5732,31.1314,
