Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,5.300000191,82198024,0.94990118,,Financials,,,,0.172566419,0.084150441,0,,,,,-0.1152,0.172566419,0.2156,0.308641961,0.274038554,,,5.8025,5.0494,4.6415,4.3228,
,MANT,,27.38999939,1028575872,1.13596679,,Information Technology,,,,-0.081180816,0.052655328,0,,,,,0.0278,-0.081180816,-0.0313,-0.161219659,-0.028379519,,,28.3095,29.137,29.5273,30.6995,
,SVBI,,4.849999905,48931060,1.59704286,,Financials,,,,-0.016227166,0.056038026,0.071529209,,,,,-0.0122,-0.016227166,0.0319,0.077777757,0.063596484,,,4.8953,4.8768,4.822,4.6919,
,FVE,,3.380000114,165775872,1.316084213,,Health Care,,,,-0.252212361,-0.486699295,0,,,,,0.0799,-0.252212361,-0.27,-0.071428567,-0.271551679,,,3.5825,4.2462,4.3839,4.179,
,UNIS,,1.220000029,160082368,0.026411403,,Health Care,,,,-0.306818162,-0.499848928,0,,,,,-0.0469,-0.306818162,-0.5031,-0.691139237,-0.521568607,,,13.485,17.382,23.917,30.361,
,FSP,,10.40999985,1042950912,0.916194591,,REIT,,,,-0.115548051,0.020478433,0,,,,,-0.0207,-0.115548051,-0.0889,-0.149719407,-0.088696271,,,11.2235,11.4714,11.6835,12.1311,
,MDAS,,21.12000084,1267246080,0.359305116,,Health Care,,,,-0.093562166,-0.019725451,0,,,,,0.0368,-0.093562166,0.012,0.099427478,-0.081739094,,,21.0975,21.6656,21.26,20.2073,
,PLMT,,19.25,246658768,0.497160514,,,,,,-0.027286553,0.04083374,0,,,,,0.0036,-0.027286553,0.0481,0.166637717,0.397662791,,,19.6085,19.8108,19.2022,18.1639,
,FSNN,,2.119999886,17450920,0.502410761,,Telecommunication Services,,,,-0.316129048,-0.468979458,1.38675E-05,,,,,-0.124,-0.316129048,-0.3049,-0.430843866,-0.53913045,,,2.579,2.5061,3.0075,3.3329,
,EAC,,3.390000105,46894460,1.98874238,,Industrials,,,,-0.047752764,-1.511180638,0,,,,,-0.0174,-0.047752764,-0.096,-0.448780479,-0.743376223,,,3.445,3.7104,3.8103,5.5284,
,CUTR,,14.63000011,206826704,0.32680016,,Health Care,,,,-0.036231896,-0.047353653,0,,,,,0.0837,-0.036231896,-0.0135,0.138521376,0.508247464,,,14.658,15.0378,14.6563,13.3575,
,H,,51.22999954,7330447360,0.589868467,,Consumer Discretionary,,,,-0.082393017,0.037787598,0,,,,,0.0349,-0.082393017,-0.1084,-0.153782643,-0.161401221,,,52.2015,55.3892,56.75,57.7126,
,CORT,,5,541842944,0.021271847,,Health Care,,,,-0.0079365,-0.030759836,0,,,,,0.1261,-0.0079365,-0.183,0.510574044,0.811594209,,,5.0725,5.4153,5.7644,4.6772,
,CKEC,,23.85000038,586140992,0.493139016,,Consumer Discretionary,,,,-0.047904147,-0.019452658,0,,,,,0.088,-0.047904147,-0.143,-0.236799988,-0.29583699,,,23.225,25.3848,27.4677,28.3186,
,VRNT,,53.33000183,3272222208,0.311968114,,Information Technology,,,,-0.083991743,0.002540781,0,,,,,-0.0078,-0.083991743,-0.1754,-0.123942475,0.063834045,,,56.443,58.7887,61.2293,59.823,
,VSI,,35.79999924,1055709056,0.532492346,,Consumer Discretionary,,,,-0.026115319,0.053752499,0,,,,,0.0305,-0.026115319,-0.0982,-0.155660426,-0.086501646,,,36.3035,36.7478,38.4824,41.112,
,BCBP,,11.45218754,96554952,0.819367607,,Financials,,,,-0.009326373,0.058474474,0.139091779,,,,,-0.0007,-0.009326373,-0.0341,-0.01899976,-0.077277623,,,11.6007,11.7288,11.9326,11.9528,
,EPAX,,2.700000048,46275548,1.01083622,,Consumer Discretionary,,,,0.163793158,0.011604401,0,,,,,0.015,0.163793158,0.0714,0.093117416,-0.334975348,,,2.513,2.3978,2.5019,2.4614,
,MACK,,10.09000015,1124219008,-0.127499171,,Health Care,,,,-0.000990122,-0.084367903,0,,,,,0.0955,-0.000990122,-0.1449,-0.058768666,0.445558757,,,10.133,10.8433,11.4579,11.0157,
,CVGW,,58.25,1012576960,0.18915205,,Consumer Staples,,,,0.068611297,0.028338587,0,,,,,0.0606,0.068611297,0.1546,0.388557782,0.519145182,,,55.3865,54.0604,53.0306,49.2228,
,SBRA,,23.96999931,1561263360,0.685825992,,REIT,,,,-0.109799909,0.041925662,3.71494E-05,,,,,-0.0276,-0.109799909,-0.0812,-0.244296704,-0.10951442,,,25.7198,26.3535,27.2609,29.2388,
,SYRX,,1.61500001,32024214,0.833681664,,Information Technology,,,,-0.060978251,-0.27996403,0,,,,,0.3686,-0.060978251,-0.0771,0.187499995,-0.565860216,,,1.519,1.642,1.8116,1.6233,
,ARO,,1.059999943,84284456,0.105049026,,Consumer Discretionary,,,,-0.298013279,-1.836447755,0,,,,,0,-0.298013279,0,-0.736972733,-0.747016724,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,RGC,,19.02000046,2976097024,-0.299385401,,Consumer Discretionary,,,,-0.076699024,0.050065572,0,,,,,0.0393,-0.076699024,-0.0926,-0.186986533,-0.016064645,,,19.401,19.975,20.6818,21.3621,
