Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,3.880000114,60175156,1.171330574,,Financials,,,,-0.022670003,-0.099708923,0,,,,,0.0347,-0.022670003,-0.0583,-0.046683059,-0.029999971,,,3.8556,4.0006,3.9878,4.0637,
,MANT,,32.52999878,1212534656,0.94475319,,Information Technology,,,,0.071828612,-0.027025207,0,,,,,0.0197,0.071828612,0.1632,0.121399082,0.141834831,,,31.2245,30.4052,29.3125,29.2465,
,SVBI,,4.449999809,44799836,1.792640491,,Financials,,,,-0.013303862,0.03044654,0.078125286,,,,,-0.0133,-0.013303862,-0.0532,-0.045038786,0.011363571,,,4.4865,4.5315,4.5569,4.5978,
,FVE,,3.480000019,169340416,1.770091317,,Health Care,,,,-0.147058803,-0.074181937,0,,,,,-0.0645,-0.147058803,-0.1574,-0.249999974,-0.38188278,,,3.734,4.0742,4.0539,4.4554,
,UNIS,,3.970000029,478396256,-0.00559578,,Health Care,,,,0.178041592,-0.144058402,0,,,,,-0.1119,0.178041592,0.0817,0.56916999,-0.155319109,,,41.855,35.172,32.572,30.2933,
,FSP,,12.88000011,1290413824,0.773681284,,REIT,,,,0.036339939,0.010233151,0,,,,,-0.0138,0.036339939,0.0899,0.088503508,0.129904608,,,12.948,12.4554,12.0904,12.2349,
,MDAS,,18.51000023,1114441984,0.435766957,,Health Care,,,,-0.072180475,0.026708434,0,,,,,-0.008,-0.072180475,-0.1454,-0.256327815,-0.162064278,,,18.9388,19.1259,20.2033,21.5853,
,PLMT,,16.34000015,209046496,0.549805915,,Financials,,,,-0.106260499,0.04475081,0,,,,,-0.0438,-0.106260499,-0.0122,0.254352799,0.369707596,,,16.896,16.5552,15.6065,14.6732,
,FSNN,,3.589999914,23310218,0.532934613,,Telecommunication Services,,,,0.121874957,-0.219484434,1.154E-05,,,,,-0.0378,0.121874957,-0.0297,-0.282000017,-0.425600014,,,3.5788,3.4649,3.6674,4.4384,
,EAC,,7.050000191,97381400,1.889067111,,Industrials,,,,-0.165680432,-0.098335,0,,,,,0.01,-0.165680432,-0.4979,-0.51109569,-0.636597921,,,6.9725,8.2862,10.898,13.0378,
,CUTR,,13.30000019,191466112,0.420669742,,Health Care,,,,0.33534138,-0.048389764,0,,,,,0.0239,0.33534138,0.2667,0.323383078,0.38110073,,,12.825,11.1504,10.7165,10.2994,
,H,,56.25999832,8540548096,0.548325442,,Consumer Discretionary,,,,-0.066533966,0.02271517,0,,,,,-0.0303,-0.066533966,-0.05,-0.080418469,0.181436363,,,57.524,58.3922,58.9444,59.2434,
,9876547D,,13,875878144,0.563130827,,,,,,-0.061371867,0.011082592,0,,,,,-0.0532,-0.061371867,-0.0871,-0.14191417,0.140350915,,,13.537,13.8476,13.8622,14.3655,
