Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.099999905,63587148,1.019215392,,Financials,,,,0.009852207,-0.17937587,0,,,,,0.0149,0.009852207,0.0459,-0.012048238,0,,,3.997,4.1348,3.9604,4.3665,
,MANT,,29.27000046,1084235776,1.045686771,,Information Technology,,,,0.005841927,-0.005671276,0,,,,,0.0525,0.005841927,0.0251,0.044365686,0.217297891,,,28.4315,29.2338,28.8345,28.2804,
,SVBI,,4.699999809,47313392,1.749293308,,Financials,,,,0.046770612,-0.550414986,8.45427E-05,,,,,0.0682,0.046770612,0.0108,-0.01055238,-0.069307004,,,4.5206,4.6288,4.7319,4.8049,
,FVE,,5.789999962,279492128,1.108485574,,Health Care,,,,0.066298369,0.042484202,0,,,,,0.0035,0.066298369,0.1744,0.115606917,-0.086750817,,,5.505,5.5908,5.2859,5.3434,
,MCPIQ,,5.21999979,1219246464,1.060423878,,Materials,,,,0.076288638,-0.452711592,1.64036E-06,,,,,-0.0351,0.076288638,0.0921,-0.144262316,-0.149837149,,,5.156,5.213,5.1989,5.8734,
,UNIS,,4.630000114,475285760,0.055585507,,Health Care,,,,-0.008565302,-0.133788986,0,,,,,0.0818,-0.008565302,0.0404,0.342029,0.844621567,,,42.595,43.885,39.8635,35.994,
,FSP,,12.52000046,1254346368,0.837221714,,REIT,,,,0.044203561,0.013943517,0,,,,,0.022,0.044203561,-0.0111,0.058820315,-0.037097377,,,12.054,12.0618,12.4646,12.8199,
,MDAS,,24.29000092,1502794112,0.325918892,,Health Care,,,,0.10208711,0.018259986,0,,,,,0.1377,0.10208711,0.1277,0.083407709,0.315105675,,,21.5015,21.0316,21.9252,21.4235,
,PLMT,,13.36999989,170930176,0.59363421,,Financials,,,,0.100411548,0.167226178,0,,,,,0.0478,0.100411548,-0.0045,0.11695903,0.221018508,,,12.598,12.7092,12.8728,13.0737,
,EAC,,21.53000069,296853792,0.654288425,,Industrials,,,,0.114389287,0.036509556,0,,,,,0.0381,0.114389287,0.1386,0.405352553,0.616366455,,,20.221,20.3512,19.6393,19.3423,
,CUTR,,10.69999981,151101904,0.556207419,,Health Care,,,,0.126315769,-0.031415885,0,,,,,-0.0129,0.126315769,0.1323,0.14438496,-0.170542626,,,9.99,9.8922,9.6013,9.458,
,H,,52.15999985,8132540928,0.571162196,,Consumer Discretionary,,,,0.0914417,0.025207374,0,,,,,-0.0004,0.0914417,0.0784,0.201843272,0.269408607,,,49.9615,49.6116,48.281,45.5464,
,9876547D,,12.57999992,831933824,0.558355718,,,,,,0.100612387,0.011109057,0,,,,,0.0607,0.100612387,0.205,0.286298596,0.259259281,,,11.6405,11.5516,11.0232,10.6182,
,XPL,,1.559999943,58007584,0.126673092,,Materials,,,,0.592039697,-0.043804617,0,,,,,0.0331,0.592039697,0.8299,0.514563093,0.006451607,,,1.208,1.0173,0.951,0.9713,
,CORT,,3.279999971,327390720,0.093994723,,Health Care,,,,-0.046511652,-0.140538498,0,,,,,-0.0267,-0.046511652,0.5256,0.975903637,1.006116202,,,3.219,3.1868,2.5335,2.1535,
,MWV,,37.43000031,6534199296,0.809892653,,Materials,,,,0.075643371,0.056625148,0,,,,,0.0485,0.075643371,0.1051,0.090197288,0.109999243,,,35.7035,36.1132,35.991,36.1596,
,CKEC,,29.75,685524096,0.351746947,,Consumer Discretionary,,,,0.097381016,0.134510224,0,,,,,0.022,0.097381016,0.2427,0.697090635,0.899744591,,,28.4145,27.6242,25.42,22.1397,
,VRNT,,46.81000137,2502243840,0.235336374,,Information Technology,,,,0.030149709,0.023095671,0,,,,,0.0002,0.030149709,0.2344,0.412066341,0.369915244,,,45.658,45.0496,41.2708,38.39,
,VSI,,46.79000092,1430482944,0.369343796,,Consumer Discretionary,,,,0.04395362,0.046519953,0,,,,,0.118,0.04395362,-0.1378,0.110873744,-0.109609865,,,43.9155,47.1254,48.2524,46.4217,
,BCBP,,13.27999973,110652656,0.814422385,,Financials,,,,0.049485304,0.080043266,0,,,,,0.0161,0.049485304,0.0325,0.278188469,0.433618748,,,13.087,13.1372,12.5496,11.5234,
,EPAX,,3.950000048,67084160,0.83340091,,Consumer Discretionary,,,,-0.205231345,-0.105494352,0,,,,,-0.005,-0.205231345,-0.1432,0.135057479,-0.122222212,,,3.9615,4.4766,4.2499,3.8865,
,MACK,,4.980000019,509690688,-0.031903663,,Health Care,,,,-0.051428568,-0.256400603,0,,,,,0.0311,-0.051428568,0.264,0.473372737,-0.221875009,,,4.9185,5.3567,4.3701,4.593,
,CVGW,,31.13999939,489537632,0.262406793,,Consumer Staples,,,,0.025016466,0.034205746,0,,,,,0.014,0.025016466,0.0101,0.286825006,0.131857473,,,29.8015,30.3649,30.0173,29.0304,
,SBRA,,28.46999931,1078498944,0.426563222,,REIT,,,,-0.00280825,0.02387485,5.37784E-05,,,,,0.023,-0.00280825,0.0813,0.321938135,0.133025305,,,27.791,27.2628,26.5799,26.0784,
,LPDX,,4.159999847,63077952,0.778512911,,,,,,-0.023474267,-0.156637299,0,,,,,-0.0524,-0.023474267,-0.0609,-0.159595958,-0.573333349,,,4.296,4.3044,4.3617,5.1003,
,ARO,,7.340000153,576143936,0.602049221,,Consumer Discretionary,,,,0.041134745,-0.125308964,0,,,,,0,0.041134745,0,-0.097170966,-0.436251928,,,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,
,RGC,,18.39999962,2873962752,-0.248228687,,Consumer Discretionary,,,,-0.045128225,0.054837176,0,,,,,-0.0127,-0.045128225,-0.0336,0.064617449,0.246668001,,,19.052,19.3652,19.2462,18.8769,
,CQB,,10.93999958,512319264,0.731965449,,,,,,0.034026433,-0.029936411,0,,,,,-0.0495,0.034026433,0.035,-0.1127332,0.76167464,,,10.81,11.2322,11.0062,11.4213,
,DDE,,1.559999943,50882292,2.282994642,,Consumer Discretionary,,,,-0.012658291,0.000255492,0,,,,,-0.0311,-0.012658291,0.0593,-0.087719352,-0.330472106,,,1.5353,1.5177,1.5075,1.5102,
,AMRC,,10.26000023,470192384,0.572409306,,Industrials,,,,0.040568011,0.012620136,0,,,,,0.0823,0.040568011,0.1176,0.198598099,0.234657005,,,9.583,9.8162,9.6934,9.3268,
,POM,,20.38999939,5108043776,1.404843039,,Utilities,,,,0.049408084,-0.043852404,0,,,,,-0.0135,0.049408084,0.0838,0.108051239,0.061826607,,,20.0725,19.355,19.1894,19.4998,
,NTS,,1.99000001,86439256,0.32735748,,,,,,0.010152274,-0.015909253,0,,,,,0.0051,0.010152274,0.0153,0.170588208,0.970297058,,,1.9851,1.9686,1.9248,1.7203,
,FBMS,,14,71499832,0.711917757,,Financials,,,,-0.014286956,0.058951187,0.239203359,,,,,-0.0345,-0.014286956,-0.032,-0.004047782,0.266134835,,,14.3455,14.436,14.493,13.7811,
,CPSI,,68.43000031,763620032,0.093623692,,Health Care,,,,0.032895042,0.042879432,0,,,,,-0.0362,0.032895042,0.1219,0.26629126,0.360546419,,,67.508,63.6352,61.8731,57.8549,
,CME,,73.81999969,24755949568,1.14941256,,Financials,,,,-0.012573601,0.039509694,0,,,,,0.0015,-0.012573601,-0.0647,0.0845639,0.31037765,,,74.7693,76.4723,77.2309,75.0026,
,NXST,,42.68000031,1297749120,0.008752077,,Consumer Discretionary,,,,-0.108517596,-0.001375458,0,,,,,-0.03,-0.108517596,-0.1376,0.279286115,1.913355249,,,43.7495,47.7778,47.3172,40.7833,
