Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,5.550000191,86075288,0.932822903,,Financials,,,,0,0.089665689,0,,,,,-0.0036,0,-0.0497,0.04716981,0.370370353,,,5.5973,5.6642,5.8893,5.4374,
,MANT,,29.12999916,1097802368,1.171223526,,Information Technology,,,,0.010405801,0.046572135,0,,,,,0.0115,0.010405801,-0.1247,0.078855018,-0.095077621,,,27.893,28.7672,29.2975,28.8324,
,SVBI,,5.130000114,51755948,0.620025354,,Financials,,,,-0.072332745,0.046931804,0.519611775,,,,,-0.0393,-0.072332745,-0.0968,0.057732003,0.140000025,,,5.2005,5.3744,5.2935,5.0625,
,FVE,,2.369999886,116215120,1.638891738,,Health Care,,,,-0.066929165,-0.899702207,0,,,,,0,-0.066929165,-0.3398,-0.298816626,-0.348901149,,,2.327,2.684,3.0335,3.5543,
,FSP,,9.510000229,952782272,0.982024989,,REIT,,,,-0.025614754,0.036749214,0,,,,,0.0248,-0.025614754,-0.0733,-0.052497834,-0.194357296,,,9.2295,9.6956,10.1519,10.7286,
,FSNN,,2.019999981,23882360,0.185329842,,Telecommunication Services,,,,-0.04265399,-0.556909158,1.0133E-05,,,,,0.0745,-0.04265399,-0.1101,-0.047169769,-0.45769083,,,1.8865,2.396,2.3646,2.4653,
,EAC,,1.700000048,23529532,4.505359478,,Industrials,,,,-0.044943778,-3.079364264,0,,,,,0,-0.044943778,-0.3385,-0.498525075,-0.723577232,,,1.7143,1.8729,2.2979,2.9684,
,CUTR,,11.82999992,152945072,0.326038619,,Health Care,,,,0.052491118,-0.02903003,0,,,,,0.0172,0.052491118,-0.1681,-0.191387571,-0.079377465,,,11.079,11.5058,12.6264,13.6975,
,H,,46.15000153,6260354560,0.598847881,,Consumer Discretionary,,,,0.193123091,0.019807185,0,,,,,-0.0111,0.193123091,-0.0637,-0.09916061,-0.237694073,,,42.0265,42.519,46.2862,50.4637,
,CORT,,3.819999933,415524096,0.032433739,,Health Care,,,,0.046575297,-0.027103121,0,,,,,-0.0354,0.046575297,-0.2765,-0.236000013,0.15407855,,,3.707,4.0206,4.2354,4.8269,
,CKEC,,21.94000053,539684608,0.340808326,,Consumer Discretionary,,,,-0.010820549,-0.000830114,0,,,,,0.1053,-0.010820549,0.0041,-0.08008385,-0.297919983,,,20.8215,21.7548,22.5305,23.8952,
,VRNT,,35.52999878,2211876864,0.480947656,,Information Technology,,,,-0.029500186,0.002610453,0,,,,,0.0362,-0.029500186,-0.2416,-0.333770906,-0.416344989,,,33.6005,36.8974,41.1478,49.1013,
,VSI,,27.59000015,711476032,0.668896731,,Consumer Discretionary,,,,-0.093328956,0.074733368,0,,,,,-0.1126,-0.093328956,-0.0954,-0.229329588,-0.349292473,,,29.4285,30.552,30.9465,33.8795,
,BCBP,,9.829999924,106573192,1.065408644,,Financials,,,,-0.061127061,0.057359641,0.093832228,,,,,-0.0121,-0.061127061,-0.1089,-0.117965363,-0.13472381,,,10.022,10.2856,10.3642,10.9649,
,MACK,,5.789999962,671990720,-0.273706161,,Health Care,,,,-0.061588348,-0.219924168,0,,,,,0.0451,-0.061588348,-0.3847,-0.426164532,-0.459888077,,,5.6935,6.5084,7.8298,9.3356,
,CVGW,,53.56000137,931944000,0.178045041,,Consumer Staples,,,,0.034975872,0.02918523,0,,,,,0.0514,0.034975872,-0.0534,-0.066083215,0.29679742,,,51.0073,50.5811,50.934,51.6569,
,SBRA,,19.91500092,1298234752,0.811605142,,REIT,,,,0.114030421,0.053257702,4.4676E-05,,,,,0.0979,0.114030421,-0.0109,-0.127655251,-0.340766198,,,17.5055,18.855,20.0021,22.8581,
,RGC,,19.69000053,3087431424,-0.284314007,,Consumer Discretionary,,,,0.141449306,0.049620535,0,,,,,0.0149,0.141449306,0.0628,0.060246169,-0.138005585,,,18.4335,18.1156,18.6167,19.2357,
,DDE,,1.120000005,36805072,3.124786714,,Consumer Discretionary,,,,0.230769201,0.050889725,0,,,,,0.0467,0.230769201,0.0566,0.087378676,-0.017543843,,,1.0331,0.9788,1.0111,1.0126,
,AMRC,,5.139999866,239101968,1.201303303,,Industrials,,,,-0.056880725,0.044478931,0,,,,,0.0821,-0.056880725,-0.2474,-0.093474463,-0.178913789,,,4.8085,5.378,5.956,6.3084,
,POM,,26.18000031,6639697920,1.145835271,,Utilities,,,,-0.018740629,0.047893745,0.027561495,,,,,-0.0139,-0.018740629,0.0304,0.164722968,0.006159307,,,26.5115,26.3084,26.2996,26.09,
