Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.449999809,69015320,1.066966001,,Financials,,,,0.020642127,0.021980627,0,,,,,-0.0177,0.020642127,0.0723,0.120906745,0.096059082,,,4.3425,4.264,4.1461,4.0669,
,MANT,,29,1088199936,1.068297214,,Information Technology,,,,0.025621882,0.045412611,0,,,,,-0.0362,0.025621882,-0.1394,-0.027602013,0.0099146,,,29.1555,29.4472,31.4609,30.4709,
,SVBI,,4.809999943,48527508,1.592395802,,Financials,,,,0.023404285,0.016506102,0.072124041,,,,,-0.0283,0.023404285,-0.0283,0.05970476,0.036637949,,,4.836,4.7835,4.6863,4.628,
,FVE,,4.800000191,235181360,0.945036664,,Health Care,,,,0.036717078,-0.333002581,0,,,,,-0.0021,0.036717078,0.0811,0.156626525,-0.041916173,,,4.85,4.5796,4.268,4.146,
,UNIS,,2.150000095,282112384,0.014986935,,Health Care,,,,-0.124236187,-0.283635191,0,,,,,-0.0966,-0.124236187,-0.4638,-0.358208909,-0.273648626,,,23.9025,28.058,33.538,33.336,
,FSP,,11.31000042,1133119616,0.854569959,,REIT,,,,-0.025839728,0.01868117,0,,,,,-0.0216,-0.025839728,-0.1043,-0.050495105,-0.044519735,,,11.5705,11.7486,12.2231,12.1779,
,MDAS,,22.05999947,1331645312,0.339394423,,Health Care,,,,0.057019577,-0.018559747,0,,,,,-0.0204,0.057019577,0.1722,0.116396721,-0.034150643,,,22.038,21.1249,20.2057,20.142,
,PLMT,,19.77000046,253344128,0.477220455,,Financials,,,,0.072125807,0.039704887,0,,,,,0.001,0.072125807,0.0451,0.19472596,0.396172185,,,19.2265,18.682,18.38,17.0539,
,FSNN,,2.130000114,16167765,0.568676808,,Telecommunication Services,,,,-0.301639296,-0.618249214,1.62669E-05,,,,,-0.0318,-0.301639296,-0.4847,-0.323809508,-0.5981132,,,2.414,3.1419,3.5657,3.597,
,EAC,,4.340000153,60035976,1.71553803,,Industrials,,,,0.157333374,-1.295706428,0,,,,,-0.0977,0.157333374,0.0046,-0.479616298,-0.732923068,,,4.1535,3.9678,4.7169,7.6869,
