Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV
,ACFC,,4.460000038,69170408,1.128806411,,Financials,,,,0.002247243,0.09999941,0,,,,,-0.0044,0.002247243,0.0762,0.149484512,0.095823059,,,4.569,4.43,4.2894,4.1313,
,MANT,,29.54999924,1108838144,1.053740835,,Information Technology,,,,0.018965491,0.048843919,0,,,,,0.0003,0.018965491,0.0272,-0.079216303,0.032565992,,,29.7615,29.3092,30.603,30.6902,
,SVBI,,4.920000076,49637284,2.403656896,,Financials,,,,0.022869051,0.055240734,0.070511513,,,,,0.0061,0.022869051,0.0489,0.105618042,0.055822348,,,4.8412,4.828,4.7708,4.6644,
,FVE,,4.550000191,222932336,0.996961733,,Health Care,,,,-0.052083331,-0.351299418,0,,,,,0.0391,-0.052083331,0.0635,0.307471312,-0.019396482,,,4.6265,4.708,4.4896,4.2271,
,UNIS,,1.769999981,232250656,0.01820447,,Health Care,,,,-0.176744231,-0.344528629,0,,,,,-0.0538,-0.176744231,-0.4746,-0.554156179,-0.300395257,,,19.29,22.014,28.878,32.6702,
,FSP,,11.68999958,1171190784,0.8158756,,REIT,,,,0.050241197,0.018236141,0,,,,,0.012,0.050241197,0.0127,-0.063703226,0.019162323,,,11.7045,11.6314,11.9988,12.2016,
,MDAS,,23.59000015,1424003328,0.319752062,,Health Care,,,,0.069356334,-0.017554032,0,,,,,0.1251,0.069356334,0.1512,0.274446238,-0.052229782,,,21.871,21.8196,20.8325,20.2444,
,PLMT,,19.82999992,254113008,0.478287204,,,,,,0.007081409,0.039635909,0,,,,,-0.009,0.007081409,0.0948,0.223852957,0.535143381,,,20.021,19.4416,18.9994,17.7077,
,FSNN,,2.862999916,21731598,0.423081312,,Telecommunication Services,,,,0.344131344,-0.459961941,1.21022E-05,,,,,0.0164,0.344131344,-0.1864,-0.202506968,-0.427400017,,,2.6044,2.6062,3.3146,3.4275,
,EAC,,3.599999905,49799424,2.068176532,,Industrials,,,,-0.170506964,-1.562046179,0,,,,,-0.0056,-0.170506964,0.0028,-0.48936173,-0.750346749,,,3.6325,3.863,4.0371,6.605,
,CUTR,,15.02000046,217503696,0.360678928,,Health Care,,,,-0.029715704,-0.048946295,0,,,,,-0.0091,-0.029715704,0.1145,0.129323327,0.49452738,,,15.2405,15.012,14.3899,12.9091,
