Cusip,Ticker,Cntry of Incorp,Today's Closing Price,Market Cap,VYSVX BM,DPB_Current,GICS_SECTOR_NAME,Type,me date,ff adjust,Total Return:M-1,VYSVX EP,VYSVX SP,VYSVX OCFP,EBITDA/EV,LCR1,LCR2,R1W,R1M,R3M,R6M,R1Y,MA5,MA10,MA20,MA50,MA100,MA200,RMV,
,MANT,,34.36000061,1270062464,0.857640463,,Information Technology,,,,-0.023030924,0.104960192,0,,,,,-0.0379,-0.023030924,0.015700991,-0.035944445,-0.186873112,,,35.612,34.1934,33.8327,36.5965,23304,781616.16
,FVE,,3.74000001,179143376,1.56407672,,Health Care,,,,0.068571431,0.381498895,0,,,,,-0.0084,0.068571431,0.50930526,0.242524924,-0.467236464,,,3.7015,3.3802,3.0181,3.8886,41960,148538.4
,FSP,,10.34000015,857572736,1.074389305,,REIT,,,,0.00290977,0.02493666,0,,,,,-0.0255,0.00290977,-0.045862165,-0.123279563,-0.267619035,,,10.4175,10.1944,10.7605,11.6337,70605,727937.55
,MDAS,,14.43000031,834221376,0.654912482,,Health Care,,,,0.372978115,-0.018573008,0,,,,,0.0547,0.372978115,0.515158864,0.356202992,0.01834864,,,13.0245,11.1466,10.5951,11.3544,8577,122487.27
,MITI,,10.98999977,1011705344,0.13828235,,,,,,0.008256895,-0.055535933,0,,,,,0.0023,0.008256895,0.797756601,1.37365,0.764044902,,,10.9625,9.3202,7.7249,6.5378,44849,492898.2
,EPAX,,5.349999905,93585952,0.822313588,,Consumer Discretionary,,,,0.186403503,0.031585937,0,,,,,0.0248,0.186403503,0.191688272,-0.229209432,-0.476777454,,,5.2385,4.7786,4.8444,6.4075,13629,71824.83
,SBRA,,14.43999958,532376800,0.619718966,,REIT,,,,-0.003450669,0,0,,,,,0.0077,-0.003450669,0.152471355,0.330954863,-0.153458284,,,14.424,13.5052,11.871,12.824,26730,381694.4
,CQB,,9.729999542,445691424,1.795120958,,,,,,0.108200437,0.12598627,0,,,,,-0.04,0.108200437,0.243537456,-0.014184432,-0.433973285,,,9.5675,8.8932,8.7359,10.04,45415,435529.85
,NXST,,8.420000076,242484960,-0.611473008,,Consumer Discretionary,,,,0.008383197,-0.003633215,0,,,,,-0.0072,0.008383197,0.045837463,0.39635154,0.206303733,,,8.395,8.3178,8.3518,7.7796,8774,72380.16
,CYNO,,18.18000031,229342528,0.521608448,,Health Care,,,,0.385670767,-0.012657923,0,,,,,0.0096,0.385670767,0.723969299,0.827135744,0.332844564,,,15.7325,13.6956,12.8343,12.1474,9666,171958.14
,IDIX,,12.39000034,1325182336,0.038655058,,,,,,-0.134171909,-0.039224036,0,,,,,-0.0388,-0.134171909,0.600149144,1.252727335,2.665680451,,,11.9091,11.2187,8.8559,7.1007,43574,512854.69
,FORM,,5.199999809,257788432,1.344715111,,Information Technology,,,,0.009708682,-0.255950197,0,,,,,0,0.009708682,0.00302221,-0.349186488,-0.470468435,,,5.241,5.1439,5.5898,6.9971,50648,258811.28
,LF,,7.320000172,503355392,0.46681729,,Consumer Discretionary,,,,0.314183114,0.039538665,0,,,,,-0.029,0.314183114,0.338769308,1.28750002,0.686635925,,,6.9785,6.211,5.3681,4.5562,41439,291316.17
,SAFT,,43.47999954,660322048,0.992370268,,Financials,,,,0.033121914,0.033245899,0,,,,,-0.0228,0.033121914,0.178399065,0.212336711,-0.052382387,,,44.3965,42.6584,41.8497,41.1756,12617,538493.56
,RRGB,,34.61999893,505105792,0.58343814,,Consumer Discretionary,,,,0.099047585,0.040736021,0,,,,,-0.0104,0.099047585,0.545651558,0.158634535,0.450963875,,,33.599,31.1442,28.4585,30.4413,1297,44650.42
,NPO,,37.95999908,781201600,0.632487184,,Industrials,,,,0.069596993,0.054787394,0,,,,,-0.0087,0.069596993,-0.034635321,0.010649566,-0.043346805,,,37.608,35.6648,34.4232,37.9429,11783,445495.19
